馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コチョウジュニア,10,209.5,0,1,1200,0,0,1,0,1,1,1,452,+2,1,0,0,3,55.0,0,0,0,0,1,0,0,0,0,0,13,0,1,1300,80.5,0,0,1,0,14,11,3,55,12,10,0,0,36.7,450,-4,1.4,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,90.7,0,0,0,1,12,1,3,56,6,5,4,4,40.5,454,-14,1.6,0,0,0,0,0,0,1,0,0,0,10,1,0,1400,82.5,1,0,0,0,13,1,3,56,7,6,0,0,35.2,468,+16,1.6,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,70.9,1,0,0,0,16,8,3,53,2,2,0,0,35.2,452,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モアイ,8,14.5,0,1,1200,0,0,1,0,2,2,15,476,+16,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,1200,71.6,0,0,1,0,16,5,4,57,10,10,0,0,37.0,460,-2,1.2,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,69.7,1,0,0,0,16,14,4,56,7,7,0,0,37.7,462,-10,0.7,0,0,0,0,0,0,0,0,1,0,11,0,1,1200,74.6,1,0,0,0,16,13,4,57,11,11,0,0,37.9,472,+12,2.5,0,0,1,0,0,0,0,0,0,0,13,0,1,1150,70.2,1,0,0,0,16,7,4,56,4,5,0,0,38.0,460,+4,1.0
クリノロケットマン,11,139.4,0,1,1200,0,0,1,0,3,3,0,508,0,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リトルウィッチ,9,11.7,0,1,1200,0,0,1,0,4,4,7,420,-4,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,1,14,1,0,1200,69.2,1,0,0,0,15,4,3,52,4,3,0,0,35.1,424,0,0.8,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,59.2,0,1,0,0,14,2,3,52,8,7,0,0,35.7,424,+20,0.8,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,72.7,1,0,0,0,15,13,3,51,1,1,0,0,37.6,404,+2,-0.8,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,74.3,0,1,0,0,15,8,3,51,1,1,0,0,38.7,402,-6,0.4,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,74.2,0,1,0,0,16,15,3,54,1,1,0,0,38.5,408,0,0.6
テンモントム,7,22.3,0,1,1200,0,0,1,0,5,5,2,452,+4,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,71.9,0,1,0,0,13,11,3,55,5,3,0,0,37.1,448,+12,0.4,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,56.0,1,0,0,0,17,13,3,54,0,0,0,0,33.2,436,-2,0.5,0,1,0,0,0,0,0,0,0,0,10,1,0,1200,70.2,1,0,0,0,11,11,3,54,10,10,0,0,34.8,438,-4,0.9,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,70.6,0,1,0,0,12,1,3,54,8,7,0,0,35.7,442,0,0.6,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,69.5,1,0,0,0,10,9,3,54,2,2,0,0,36.2,442,+4,0.9
シルバーストーン,3,7.9,0,1,1200,0,0,1,0,6,6,3,500,-4,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,71.4,1,0,0,0,14,13,5,57,7,6,0,0,36.2,504,+10,0.6,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.4,1,0,0,0,16,2,5,57,4,3,0,0,36.7,494,-6,0.2,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.3,0,1,0,0,15,1,5,57,8,9,0,0,36.9,500,0,1.4,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.2,1,0,0,0,15,10,5,57,8,7,0,0,36.8,500,-2,0.5,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,69.1,0,1,0,0,15,10,5,57,9,9,0,0,37.1,502,-4,1.2
ストリ,6,53.0,0,1,1200,0,0,1,0,6,7,26,496,+16,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,1,1150,71.3,1,0,0,0,16,3,4,57,2,2,0,0,40.0,480,-6,2.3,0,0,0,0,0,0,1,0,0,0,11,0,1,1400,86.0,1,0,0,0,16,7,4,57,1,1,0,0,38.3,486,+10,0.9,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,85.8,1,0,0,0,10,9,4,55,2,2,0,0,38.0,476,-4,-0.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,98.6,1,0,0,0,11,1,4,54,1,1,0,0,35.1,480,0,1.3
コウユークロガヨカ,4,14.0,0,1,1200,0,0,1,0,7,8,1,466,0,1,0,0,3,55.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,100.7,0,1,0,0,10,6,3,52,2,2,0,0,40.4,466,-4,3.0,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,107.6,0,1,0,0,15,12,3,54,2,2,2,3,39.8,470,0,1.8,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,77.0,0,0,1,0,15,15,3,52,2,2,0,0,36.2,470,+2,0.4,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,79.3,1,0,0,0,15,5,3,56,1,1,0,0,36.9,468,+2,-0.7,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,73.6,1,0,0,0,16,14,3,53,2,2,0,0,38.1,466,-4,0.9
ミキノモンテカルロ,2,3.7,0,1,1200,0,0,1,0,7,9,12,462,+4,0,1,0,3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1000,58.4,1,0,0,0,14,11,3,51,2,2,0,0,35.6,458,-2,-0.7,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,71.8,0,0,1,0,16,12,3,53,3,3,0,0,37.4,460,+2,0.4,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,73.7,1,0,0,0,16,9,3,54,1,1,0,0,37.1,458,-8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エリンアクトレス,1,2.0,0,1,1200,0,0,1,0,8,10,2,476,-4,0,1,0,3,53.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,71.8,0,1,0,0,14,1,3,53,4,3,0,0,37.1,480,-6,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.0,1,0,0,0,13,5,3,53,2,2,0,0,37.0,486,+6,0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.3,1,0,0,0,16,6,3,53,6,6,0,0,37.0,480,+2,0.2,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,72.3,1,0,0,0,14,13,3,52,4,4,0,0,36.9,478,-2,0.5,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,85.4,1,0,0,0,16,8,3,53,2,2,0,0,37.6,480,+2,1.0
ラタンドレス,5,15.2,0,1,1200,0,0,1,0,8,11,1,482,-6,0,1,0,6,55.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,84.8,0,1,0,0,13,4,6,55,12,13,0,0,36.7,488,+6,0.8,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,85.5,1,0,0,0,12,4,6,55,12,11,0,0,35.8,482,+2,0.1,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,86.1,1,0,0,0,14,4,6,55,10,10,0,0,38.1,480,-4,1.2,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,108.6,1,0,0,0,14,14,6,55,7,7,7,8,40.6,484,-2,2.8,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,84.6,0,1,0,0,15,4,6,55,11,10,0,0,37.7,486,-6,0.4
