馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ベルエスメラルダ,12,64.8,0,1,1600,0,0,1,0,1,1,1,432,-2,0,1,0,5,51.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,85.6,0,1,0,0,11,3,5,55,11,11,0,0,36.5,434,0,2.3,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.7,0,1,0,0,15,10,5,55,9,5,0,0,36.5,434,-18,-0.3,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.7,1,0,0,0,16,2,5,55,15,16,0,0,36.5,452,-10,0.7,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.7,0,1,0,0,16,13,5,55,2,2,0,0,36.2,462,0,0.5,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,85.1,1,0,0,0,16,1,5,55,4,4,0,0,37.1,462,+8,0.8
クラウンシャイン,14,219.3,0,1,1600,0,0,1,0,2,2,3,480,+2,1,0,0,7,55.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1800,114.2,1,0,0,0,16,5,7,57,9,9,10,11,39.2,478,-6,2.9,0,0,0,0,1,0,0,0,0,0,15,0,1,2100,134.9,1,0,0,0,16,13,7,56,2,2,6,6,39.2,484,+4,2.7,0,0,0,0,0,0,0,1,0,0,6,0,1,1900,118.8,1,0,0,0,15,4,7,57,13,12,13,11,37.8,480,-4,0.8,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,114.0,0,1,0,0,16,9,7,56,4,3,8,6,37.9,484,+4,1.7,0,0,0,0,1,0,0,0,0,0,5,0,1,2100,132.3,1,0,0,0,16,3,7,56,6,7,5,4,39.4,480,+2,0.4
メイショウラケーテ,8,6.7,0,1,1600,0,0,1,0,3,3,17,458,-6,1,0,0,5,55.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.4,1,0,0,0,12,10,5,55,1,1,0,0,36.8,464,+4,0.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,84.3,1,0,0,0,16,13,5,57,1,1,0,0,36.8,460,-4,-0.2,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,72.5,0,1,0,0,14,13,5,56,2,2,0,0,36.9,464,+6,0.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.1,1,0,0,0,16,12,5,57,1,1,0,0,37.9,458,-2,0.2,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,71.3,0,0,0,1,16,13,5,57,2,2,0,0,36.3,460,-8,0.5
マルカソレイユ,9,11.9,0,1,1600,0,0,1,0,3,4,1,476,-2,0,1,0,5,53.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.0,0,1,0,0,11,7,5,55,9,9,0,0,36.4,478,-6,1.7,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,84.7,1,0,0,0,13,13,5,55,7,7,0,0,35.6,484,+2,0.4,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,84.1,1,0,0,0,9,9,5,55,3,2,0,0,36.7,482,+2,0.6,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,84.4,1,0,0,0,16,14,5,53,8,8,0,0,36.7,480,+2,0.9,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,82.7,0,0,1,0,12,4,5,55,10,11,0,0,36.3,478,+2,1.1
テイエムディラン,11,85.9,0,1,1600,0,0,1,0,4,5,1,478,+8,1,0,0,4,54.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.6,0,1,0,0,11,1,4,57,10,9,0,0,35.9,470,0,1.3,0,0,0,0,1,0,0,0,0,0,16,0,1,2100,134.1,1,0,0,0,16,1,4,54,1,1,1,1,39.8,470,-8,2.5,0,0,0,0,0,0,0,1,0,0,13,0,1,1900,120.6,1,0,0,0,13,1,4,57,12,12,13,12,37.6,478,-2,2.2,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,113.7,1,0,0,0,16,3,4,57,5,5,8,9,37.9,480,+2,0.7,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,111.9,1,0,0,0,12,4,4,55,7,7,7,7,36.2,478,+8,0.0
スウィングビート,1,2.4,0,1,1600,0,0,1,0,4,6,3,492,0,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,97.2,1,0,0,0,15,15,4,57,7,7,0,0,36.2,492,0,0.5,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,96.0,1,0,0,0,15,15,4,57,7,6,0,0,36.2,492,+2,0.1,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,113.4,1,0,0,0,16,6,4,57,4,5,4,4,37.7,490,-6,0.4,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,112.5,0,1,0,0,15,2,4,56,8,8,8,6,38.0,496,+8,0.7,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,98.7,1,0,0,0,10,8,4,56,3,3,0,0,36.9,488,+2,0.9
バレッティ,3,15.8,0,1,1600,0,0,1,0,5,7,4,506,+4,0,0,1,5,55.0,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,133.8,1,0,0,0,16,11,5,55,5,5,5,6,38.9,502,-2,2.2,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,96.1,1,0,0,0,15,2,5,57,9,6,0,0,36.3,504,-6,0.2,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,113.8,1,0,0,0,16,1,5,57,8,8,8,7,37.8,510,-4,0.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.7,1,0,0,0,10,2,5,57,3,3,0,0,36.9,514,-2,0.9,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,98.9,1,0,0,0,8,1,5,57,3,3,0,0,36.0,516,+6,0.8
ブライトンロック,6,26.4,0,1,1600,0,0,1,0,5,8,3,464,+4,1,0,0,5,56.0,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,98.1,1,0,0,0,15,7,5,57,14,15,0,0,36.2,460,0,1.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,113.0,1,0,0,0,12,1,5,57,11,11,10,7,36.8,460,+2,1.2,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,113.3,1,0,0,0,16,15,5,57,12,12,11,11,37.2,458,-8,0.3,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,113.9,1,0,0,0,9,3,5,57,8,8,5,2,38.6,466,0,0.1,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,112.8,1,0,0,0,15,11,5,56,13,13,8,7,37.7,466,+8,0.8
ネコワシ,7,59.2,0,1,1600,0,0,1,0,6,9,4,516,0,1,0,0,4,54.0,0,0,0,0,1,0,0,0,0,0,9,0,1,2100,132.5,1,0,0,0,16,8,4,54,7,7,8,9,37.5,516,+8,0.9,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,113.7,1,0,0,0,12,9,4,57,10,10,11,11,37.4,508,+4,1.9,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,114.6,1,0,0,0,16,7,4,57,10,10,11,12,38.4,504,0,1.6,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,113.3,1,0,0,0,15,14,4,56,3,3,2,2,37.2,504,-2,-0.3,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.3,1,0,0,0,15,12,4,55,12,13,0,0,37.0,506,+4,1.0
アポロユッキー,5,44.2,0,1,1600,0,0,1,0,6,10,3,532,+2,0,1,0,5,51.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,98.3,1,0,0,0,15,1,5,55,7,9,0,0,37.1,530,-5,1.6,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,101.8,1,0,0,0,14,12,5,54,9,9,10,6,38.5,535,+7,-0.1,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,85.2,1,0,0,0,16,15,5,55,13,11,0,0,36.1,528,0,0.9,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,84.5,1,0,0,0,16,13,5,55,12,11,0,0,36.5,528,+2,-0.3,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,107.2,1,0,0,0,13,5,5,55,7,7,3,2,38.3,526,-6,0.4
ラレータ,10,8.3,0,1,1600,0,0,1,0,7,11,7,474,+2,1,0,0,5,55.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,84.3,0,1,0,0,16,15,5,57,2,3,0,0,36.3,472,-8,0.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.8,1,0,0,0,14,9,5,57,2,2,0,0,36.2,480,+6,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,85.6,1,0,0,0,16,16,5,57,7,9,0,0,36.3,474,+4,-0.1,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,98.0,1,0,0,0,16,10,5,57,7,7,0,0,37.1,470,-10,0.8,1,0,0,0,0,0,0,0,0,0,7,0,1,1700,106.5,0,0,1,0,13,12,5,57,13,11,11,7,36.9,480,+8,0.8
