馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キルロード,3,2.5,0,1,1800,1,0,0,0,1,1,2,502,+4,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,99.2,1,0,0,0,15,5,4,57,1,1,0,0,37.3,498,0,0.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.9,0,1,0,0,16,5,4,57,2,2,0,0,38.1,498,0,0.6,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,101.3,1,0,0,0,16,5,4,55,5,10,0,0,39.7,498,+2,3.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,100.2,1,0,0,0,15,5,4,56,2,2,0,0,37.6,496,+2,0.0,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,123.0,1,0,0,0,18,9,4,56,1,1,1,1,36.5,494,-6,0.6
レセディラローナ,6,10.1,0,1,1800,1,0,0,0,2,2,7,510,-12,0,1,0,4,55.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,115.5,1,0,0,0,16,14,4,54,13,13,6,8,39.1,522,+4,0.4,1,0,0,0,0,0,0,0,0,0,11,1,0,1500,90.7,1,0,0,0,13,11,4,52,12,9,10,0,35.9,518,0,0.6,1,0,0,0,0,0,0,0,0,0,11,0,1,1700,107.2,1,0,0,0,14,9,4,52,2,3,3,5,39.2,518,+14,2.5,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,117.2,1,0,0,0,14,5,4,54,6,6,9,6,40.2,504,-8,0.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,116.8,1,0,0,0,16,7,4,54,5,5,5,2,39.9,512,+6,-0.5
ヴェルトゥアル,12,11.7,0,1,1800,1,0,0,0,3,3,12,480,+2,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,115.7,1,0,0,0,11,2,4,56,10,9,10,9,38.2,478,-2,0.4,0,0,1,0,0,0,0,0,0,0,10,0,1,1700,107.5,1,0,0,0,15,2,4,55,15,15,15,14,37.3,480,-4,1.3,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,107.3,1,0,0,0,14,5,4,53,12,12,11,12,37.9,484,0,1.1,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,99.8,1,0,0,0,15,12,4,56,3,3,0,0,39.3,484,+12,2.0,0,0,0,0,0,1,0,0,0,0,16,0,1,1800,118.5,1,0,0,0,16,15,4,56,2,3,2,4,43.1,472,-2,3.2
ハルカノテソーロ,1,44.9,0,1,1800,1,0,0,0,3,4,2,518,-4,1,0,0,5,56.0,0,0,0,0,1,0,0,0,0,0,13,1,0,2400,148.5,1,0,0,0,14,4,5,56,13,13,13,13,35.9,522,+8,2.6,0,0,0,0,1,0,0,0,0,0,13,0,1,2100,135.9,0,1,0,0,15,3,5,57,8,6,11,9,41.6,514,-2,3.9,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,116.0,0,1,0,0,12,8,5,57,12,11,6,5,37.6,516,+2,1.5,0,0,0,0,1,0,0,0,0,0,7,1,0,2000,120.9,1,0,0,0,12,1,5,57,12,12,11,0,34.6,514,0,0.7,0,0,0,0,1,0,0,0,0,0,4,0,1,2100,135.5,1,0,0,0,13,7,5,57,12,12,11,10,37.0,514,-4,0.4
レアバード,4,22.2,0,1,1800,1,0,0,0,4,5,4,536,0,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.3,0,1,0,0,16,1,4,57,10,10,0,0,37.7,536,-2,1.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,116.7,1,0,0,0,16,8,4,56,6,6,7,6,40.6,538,+12,1.3,0,0,0,0,0,0,1,0,0,0,7,0,1,1800,115.0,1,0,0,0,16,9,4,54,5,6,7,7,37.5,526,+8,1.3,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,108.4,1,0,0,0,15,7,4,53,10,10,12,13,37.9,518,+2,1.3,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.8,0,1,0,0,8,2,4,53,3,3,4,4,38.7,516,+4,1.3
グログラン,5,110.7,0,1,1800,1,0,0,0,4,6,2,476,-2,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,88.0,1,0,0,0,16,8,4,55,14,13,0,0,38.0,478,+2,1.3,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,136.2,1,0,0,0,10,5,4,53,5,5,5,3,39.6,476,-4,2.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.6,0,0,1,0,13,7,4,53,8,8,0,0,36.0,480,+4,0.4,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,108.1,0,0,1,0,15,14,4,54,3,3,2,1,38.6,476,-2,-0.1,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.3,0,0,1,0,16,12,4,54,7,7,0,0,37.3,478,-6,1.2
ディスカバー,7,10.3,0,1,1800,1,0,0,0,5,7,10,476,-4,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,114.2,1,0,0,0,16,14,5,57,8,9,10,8,39.2,480,-2,1.6,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,113.2,1,0,0,0,15,10,5,57,7,7,8,6,38.7,482,+4,1.8,0,0,1,0,0,0,0,0,0,0,6,0,1,1700,107.3,1,0,0,0,15,4,5,57,12,9,8,8,37.8,478,-4,1.3,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,115.3,1,0,0,0,16,3,5,55,9,9,11,13,37.0,482,+12,1.8,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,113.5,1,0,0,0,16,15,5,55,11,12,11,10,37.4,470,+6,0.0
ロージズキング,2,5.1,0,1,1800,1,0,0,0,5,8,3,512,-6,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,8,0,1,2100,134.4,0,0,1,0,16,3,4,56,3,2,1,1,40.4,518,0,1.1,0,0,0,0,1,0,0,0,0,0,4,0,1,2100,135.1,1,0,0,0,11,2,4,56,2,2,2,2,37.4,518,+4,0.3,0,0,0,0,1,0,0,0,0,0,4,0,1,2100,132.6,0,1,0,0,13,8,4,55,9,5,2,2,38.0,514,0,0.3,0,0,0,0,1,0,0,0,0,0,2,0,1,2100,134.2,1,0,0,0,10,6,4,55,5,5,5,6,37.5,514,-4,0.8,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,112.0,0,0,0,1,16,1,4,53,5,4,4,4,38.7,518,+4,1.0
ゴールドムーン,14,185.6,0,1,1800,1,0,0,0,6,9,2,440,-4,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,89.4,1,0,0,0,16,11,4,55,15,16,0,0,39.0,444,-10,2.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.8,1,0,0,0,10,4,4,54,5,5,3,3,38.9,454,-1,0.0,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,94.3,1,0,0,0,12,1,4,52,4,4,5,7,42.1,455,+4,3.0,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,94.2,1,0,0,0,10,9,4,54,3,3,3,5,42.3,451,+1,1.3,0,0,0,0,0,0,0,0,0,0,8,0,1,1400,95.4,1,0,0,0,9,6,4,54,7,7,6,6,41.5,450,+3,2.4
ホウオウサマンサ,8,207.9,0,1,1800,1,0,0,0,6,10,5,440,0,0,1,0,4,52.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,117.4,1,0,0,0,10,7,4,51,4,5,9,9,38.7,440,-14,2.3,0,0,0,0,0,0,1,0,0,0,12,0,1,1400,86.5,1,0,0,0,16,5,4,54,12,13,0,0,38.5,454,-9,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.0,0,0,0,1,8,5,4,54,5,4,4,0,37.3,463,-2,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.4,1,0,0,0,9,5,4,54,4,4,3,0,38.6,465,-3,-0.2,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,115.2,0,0,1,0,15,1,4,54,14,14,12,13,39.3,468,+12,1.5
