馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ケイアイコブラ,4,6.0,1,1,2,464,-6,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,3,0,2000,124.7,1,0,0,0,9,2,2,55,3,2,3,2,35.7,470,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セイカタチバナ,12,236.6,2,2,2,468,+4,1,0,0,2,55.0,0,0,0,0,1,0,0,0,0,0,10,0,1600,96.8,1,0,0,0,18,3,2,55,8,10,0,0,35.2,464,+6,1.2,0,0,0,0,1,0,0,0,0,0,7,1,1600,100.6,0,1,0,0,13,11,2,55,9,9,0,0,38.1,458,-2,1.7,0,0,0,0,1,0,0,0,0,0,10,1,1400,88.5,0,0,1,0,13,4,2,55,6,5,0,0,40.2,460,+2,4.0,0,0,1,0,0,0,0,0,0,0,10,0,1800,111.0,1,0,0,0,10,2,2,54,5,5,7,7,36.9,458,+4,1.5,0,0,0,0,1,0,0,0,0,0,8,0,1400,86.0,0,0,0,1,9,6,2,54,8,7,0,0,36.7,454,-6,1.7
エスケイサムソン,14,419.4,3,3,3,436,-4,1,0,0,2,52.0,0,0,0,0,1,0,0,0,0,0,9,0,1800,111.8,1,0,0,0,9,6,2,55,2,3,6,0,34.9,440,0,1.4,0,0,0,1,0,0,0,0,0,0,11,0,1600,98.7,0,1,0,0,12,12,2,55,11,12,0,0,35.4,440,0,2.2,0,0,0,1,0,0,0,0,0,0,12,0,1000,57.9,0,1,0,0,16,4,2,55,0,0,0,0,33.5,440,-2,2.2,0,0,1,0,0,0,0,0,0,0,16,1,1150,76.0,0,1,0,0,16,7,2,54,16,16,0,0,39.8,442,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラインストリーム,7,198.0,3,4,20,440,-4,1,0,0,2,55.0,0,0,1,0,0,0,0,0,0,0,8,0,1800,112.7,0,0,1,0,15,13,2,54,15,15,15,15,36.7,444,+2,0.5,0,0,0,0,1,0,0,0,0,0,15,0,1800,113.2,1,0,0,0,16,14,2,54,16,13,11,0,36.7,442,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナリタザクラ,5,9.2,4,5,2,492,+2,1,0,0,2,55.0,0,0,0,0,1,0,0,0,0,0,3,0,1400,83.1,1,0,0,0,11,11,2,55,8,7,0,0,34.2,490,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウヒトハル,10,19.0,4,6,3,486,+4,0,1,0,2,54.0,0,0,1,0,0,0,0,0,0,0,4,0,2000,122.8,1,0,0,0,13,2,2,54,1,1,2,2,36.4,482,-6,0.6,0,0,0,1,0,0,0,0,0,0,9,0,1400,84.4,0,1,0,0,15,4,2,54,8,10,0,0,37.4,488,-8,1.5,0,0,0,0,0,0,0,1,0,0,11,0,1800,109.4,1,0,0,0,18,5,2,54,10,11,0,0,36.4,496,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャプティベート,11,5.8,5,7,4,452,-4,1,0,0,2,55.0,0,0,0,0,1,0,0,0,0,0,6,0,1600,96.3,1,0,0,0,12,1,2,55,9,8,0,0,34.6,456,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウボサツ,1,7.2,5,8,2,454,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,4,0,2000,123.8,1,0,0,0,13,6,2,55,8,8,8,8,35.2,450,+2,0.5,0,0,0,0,0,0,0,1,0,0,5,0,1800,111.9,0,0,1,0,11,1,2,55,7,5,0,0,35.1,448,-4,0.5,0,0,0,0,0,0,0,1,0,0,5,0,1600,96.1,1,0,0,0,9,2,2,55,4,4,0,0,35.5,452,+6,0.5,0,0,0,0,0,0,1,0,0,0,2,0,1600,95.9,0,0,1,0,8,2,2,51,4,7,7,0,35.1,446,+4,0.3,0,0,0,0,0,0,0,0,1,0,2,0,1800,110.7,1,0,0,0,9,2,2,51,1,1,0,0,33.9,442,0,0.0
ハクサンキングス,3,22.3,6,9,6,452,0,1,0,0,2,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1800,110.4,0,0,1,0,9,3,2,54,6,5,0,0,36.7,452,+2,1.3,0,0,0,0,0,0,0,0,1,0,5,0,1800,108.4,1,0,0,0,18,12,2,53,13,14,0,0,34.0,450,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインランウェイ,13,22.4,6,10,0,422,-4,1,0,0,2,55.0,0,0,0,0,0,1,0,0,0,0,8,0,1800,109.7,1,0,0,0,16,4,2,55,13,13,13,12,35.2,426,+2,0.8,0,0,0,0,1,0,0,0,0,0,5,0,2000,121.0,1,0,0,0,13,5,2,55,4,3,4,0,35.5,424,0,0.7,0,0,0,0,0,1,0,0,0,0,4,0,2000,121.0,1,0,0,0,15,2,2,54,5,5,5,6,34.8,424,-4,0.9,0,0,0,0,0,1,0,0,0,0,5,0,1800,113.2,1,0,0,0,11,10,2,54,4,4,4,6,35.1,428,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
