馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トウカイバリエンテ,8,105.2,0,1,1400,0,0,1,0,1,1,1,452,0,1,0,0,2,52.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,120.3,1,0,0,0,16,6,2,52,2,2,8,14,43.5,452,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キースローガン,7,160.5,0,1,1400,0,0,1,0,1,2,1,488,0,1,0,0,2,52.0,0,0,0,1,0,0,0,0,0,0,14,0,1,1200,74.3,0,0,1,0,15,5,2,55,8,9,0,0,38.6,488,+2,1.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,120.0,1,0,0,0,13,11,2,54,1,1,1,3,42.9,486,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アズマオウ,15,139.8,0,1,1400,0,0,1,0,2,3,1,466,-2,1,0,0,2,52.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,88.2,0,1,0,0,14,5,2,52,13,12,0,0,39.4,468,+6,1.9,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,96.1,1,0,0,0,14,7,2,51,12,10,0,0,35.8,462,-8,1.8,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,110.8,0,0,0,1,16,7,2,51,9,11,15,15,40.5,470,-8,2.9,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,115.0,1,0,0,0,16,3,2,53,16,16,16,15,42.0,478,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワキノフオルテ,14,85.8,0,1,1400,0,0,1,0,2,4,1,474,+4,1,0,0,2,55.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,85.7,1,0,0,0,18,16,2,55,6,7,0,0,35.4,470,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンツサトリア,12,17.1,0,1,1400,0,0,1,0,3,5,1,472,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,96.3,1,0,0,0,9,6,2,55,7,7,0,0,35.5,468,+6,0.7,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,109.9,1,0,0,0,9,1,2,54,2,3,0,0,34.5,462,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゲンパチアイアン,2,41.6,0,1,1400,0,0,1,0,3,6,2,474,-4,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,117.6,1,0,0,0,16,9,2,51,3,4,7,5,40.4,478,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルタグラシア,4,8.7,0,1,1400,0,0,1,0,4,7,2,454,-2,0,1,0,2,54.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,87.5,1,0,0,0,16,10,2,54,11,9,0,0,38.1,456,-6,1.4,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,70.2,1,0,0,0,16,3,2,54,2,2,0,0,36.0,462,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウアゴニカ,3,1.9,0,1,1400,0,0,1,0,4,8,1,500,+6,0,1,0,2,54.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,87.1,0,1,0,0,16,14,2,54,3,2,0,0,38.8,494,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボギータイサ,1,4.9,0,1,1400,0,0,1,0,5,9,9,440,-4,1,0,0,2,55.0,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,110.9,1,0,0,0,16,15,2,54,3,2,3,3,40.8,444,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レイズアフォレスト,10,33.8,0,1,1400,0,0,1,0,5,10,1,462,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,117.9,1,0,0,0,16,13,2,55,6,6,3,3,42.0,458,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
