馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
デルマカルヴァドス,10,176.1,0,1,1900,1,0,0,0,1,1,34,504,+6,1,0,0,4,53.0,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,114.5,1,0,0,0,16,5,4,55,6,7,7,8,39.5,498,+4,1.3,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,114.9,0,1,0,0,16,10,4,56,16,14,13,11,39.6,494,-12,1.2,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,106.4,0,1,0,0,16,2,4,56,16,16,16,14,37.7,506,+6,0.8,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,114.5,1,0,0,0,14,8,4,53,11,11,12,12,38.5,500,+12,0.8,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,114.0,1,0,0,0,13,9,4,54,11,11,9,10,37.6,488,+4,1.5
ララメダイユドール,2,14.9,0,1,1900,1,0,0,0,1,2,2,524,+12,1,0,0,5,55.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,107.3,1,0,0,0,15,4,5,57,6,6,9,6,37.5,512,-2,0.0,0,0,0,0,0,0,0,0,1,0,16,0,1,1400,87.3,1,0,0,0,16,16,5,57,9,9,0,0,38.2,514,+16,3.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,99.1,1,0,0,0,16,1,5,57,5,5,0,0,38.4,498,-24,1.2,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,114.9,1,0,0,0,13,7,5,57,6,6,7,9,40.7,522,+10,4.8,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.7,1,0,0,0,10,7,5,57,4,5,4,6,37.7,512,0,0.9
シゲノブ,7,10.8,0,1,1900,1,0,0,0,2,3,2,508,-4,1,0,0,4,54.0,0,0,1,0,0,0,0,0,0,0,5,0,1,1700,107.8,1,0,0,0,15,10,4,57,5,3,2,2,38.4,512,+8,0.5,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,114.9,1,0,0,0,15,8,4,57,3,4,4,4,38.9,504,-6,1.5,0,0,1,0,0,0,0,0,0,0,5,0,1,1700,105.8,0,1,0,0,15,4,4,57,4,5,5,5,38.4,510,0,0.3,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,105.8,0,1,0,0,15,13,4,57,5,5,2,1,38.0,510,-4,-0.5,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.2,1,0,0,0,16,10,4,57,3,3,0,0,37.7,514,+2,0.2
マンハッタンロック,3,9.9,0,1,1900,1,0,0,0,2,4,1,462,-4,1,0,0,5,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,111.9,1,0,0,0,16,10,5,57,11,11,9,10,36.9,466,+6,0.8,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,112.2,1,0,0,0,12,12,5,57,11,11,10,10,36.8,460,0,1.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,110.1,0,0,0,1,12,1,5,57,8,7,6,4,36.6,460,+2,0.6,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,111.4,0,0,1,0,16,3,5,57,11,10,13,13,36.4,458,+4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルポインター,6,90.4,0,1,1900,1,0,0,0,3,5,2,484,+10,1,0,0,5,53.0,0,0,1,0,0,0,0,0,0,0,15,0,1,1700,110.0,1,0,0,0,15,5,5,57,3,3,5,6,40.3,474,+4,2.7,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,105.7,0,0,0,1,9,9,5,57,4,6,7,7,38.8,470,-4,2.6,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,112.8,1,0,0,0,15,13,5,57,2,2,2,1,37.5,474,-2,0.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,114.1,1,0,0,0,9,4,5,57,1,1,1,1,37.6,476,+8,0.2,0,0,1,0,0,0,0,0,0,0,5,0,1,1700,108.3,1,0,0,0,14,13,5,54,3,3,2,2,38.9,468,-2,0.9
ペイシャボム,9,31.6,0,1,1900,1,0,0,0,3,6,2,474,-2,1,0,0,5,54.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,97.6,1,0,0,0,16,7,5,56,6,6,0,0,37.1,476,-2,1.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,113.6,1,0,0,0,16,6,5,57,2,2,2,2,38.9,478,+2,0.6,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,106.1,1,0,0,0,12,7,5,57,2,2,2,1,38.1,476,-14,0.8,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,105.9,1,0,0,0,13,9,5,57,5,5,3,3,38.9,490,+6,1.6,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,114.0,1,0,0,0,15,15,5,57,1,1,1,2,40.5,484,+2,2.5
ギラーミン,16,17.3,0,1,1900,1,0,0,0,4,7,10,500,+6,0,0,1,4,53.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,113.3,1,0,0,0,13,13,4,57,2,2,2,2,37.7,494,-12,0.6,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,107.0,1,0,0,0,12,8,4,57,12,12,12,12,37.6,506,+4,1.7,0,0,0,0,0,0,0,0,1,0,10,0,1,2000,126.9,0,0,1,0,12,14,4,57,3,3,5,5,40.2,502,+10,1.8,0,0,0,0,0,0,0,1,0,0,14,0,1,1900,120.8,1,0,0,0,15,16,4,57,3,4,4,5,39.3,492,-8,2.3,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,114.6,1,0,0,0,14,7,4,57,2,2,2,2,39.1,500,-10,1.8
マリオ,5,39.7,0,1,1900,1,0,0,0,4,8,26,500,-6,1,0,0,4,53.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1800,113.7,1,0,0,0,16,14,4,57,7,7,5,7,38.7,506,+6,2.0,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,113.7,0,1,0,0,16,14,4,56,3,3,3,5,38.1,500,+2,2.8,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.9,1,0,0,0,10,1,4,56,1,1,1,1,38.5,498,+4,-0.3,0,0,0,0,0,0,0,0,0,1,5,0,1,1700,107.3,1,0,0,0,16,4,4,54,5,5,6,7,37.8,494,+6,1.0,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,106.5,1,0,0,0,15,5,4,54,13,13,13,13,38.1,488,-6,1.7
マスターフェンサー,1,1.8,0,1,1900,1,0,0,0,5,9,20,498,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,13,1,0,2000,0,1,0,0,0,13,7,3,55,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,1,2400,0,1,0,0,0,10,3,3,57,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,0,1,2000,0,0,0,0,1,21,15,3,57,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.4,1,0,0,0,8,7,3,56,7,7,8,6,37.1,468,-12,0.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.2,1,0,0,0,10,1,3,56,10,10,0,0,36.1,480,-6,0.6
ダンツチョイス,4,15.8,0,1,1900,1,0,0,0,5,10,4,450,-2,0,1,0,4,52.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,112.1,0,1,0,0,15,8,4,54,8,8,8,10,37.2,452,-2,0.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,112.2,0,1,0,0,14,12,4,55,14,14,14,14,37.2,454,+4,1.2,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,111.5,1,0,0,0,16,9,4,52,8,8,8,6,37.8,450,-14,1.5,0,0,0,1,0,0,0,0,0,0,13,1,0,1800,108.8,1,0,0,0,14,5,4,55,1,1,0,0,35.0,464,+16,2.1,0,0,0,0,0,0,1,0,0,0,1,0,1,1900,120.3,0,1,0,0,13,11,4,54,8,8,7,6,38.5,448,0,0.0
