馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ダノンプレミアム,1,3.5,1,0,2000,0,1,0,0,1,1,40,502,+4,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,6,1,0,2400,143.8,1,0,0,0,18,1,4,57,3,3,2,4,34.6,498,0,0.2,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,121.0,1,0,0,0,10,9,4,56,2,2,2,2,34.1,498,+8,-0.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,93.3,1,0,0,0,16,1,4,55,3,4,0,0,33.6,490,+8,-0.6,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,93.0,0,1,0,0,18,2,4,55,2,2,0,0,34.4,482,+6,-0.3,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,108.7,0,1,0,0,10,7,4,54,2,1,0,0,34.6,476,0,-0.7
ショウナンバッハ,12,187.7,1,0,2000,0,1,0,0,2,2,0,456,+4,1,0,0,8,56.0,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,106.7,1,0,0,0,15,11,8,54,15,15,0,0,34.3,452,-6,0.6,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,134.5,1,0,0,0,11,9,8,56,10,10,10,11,34.4,458,+4,0.8,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,119.3,1,0,0,0,14,10,8,54,10,11,11,9,35.1,454,+6,0.0,0,0,0,0,0,0,0,1,0,0,11,1,0,2000,121.1,1,0,0,0,15,11,8,54,13,12,12,10,34.4,448,-2,0.7,0,0,0,0,0,1,0,0,0,0,5,1,0,2200,131.8,1,0,0,0,12,6,8,56,10,10,9,11,34.8,450,-2,0.6
サトノワルキューレ,11,66.9,1,0,2000,0,1,0,0,3,3,24,466,+14,0,1,0,4,54.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1800,106.2,1,0,0,0,15,8,4,54,14,15,0,0,33.1,452,0,0.5,0,0,0,0,1,0,0,0,0,0,6,1,0,2400,145.1,1,0,0,0,17,8,4,55,9,8,8,7,34.3,452,+6,1.3,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,119.5,1,0,0,0,16,4,4,54,16,15,14,0,33.4,446,-4,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2400,147.0,1,0,0,0,10,4,4,54,10,10,8,5,34.1,450,-6,-0.1,0,0,0,0,0,0,0,1,0,0,3,1,0,2400,149.3,1,0,0,0,9,5,4,54,6,6,5,5,35.0,456,-6,0.4
スズカデヴィアス,8,275.9,1,0,2000,0,1,0,0,4,4,21,520,+14,1,0,0,8,56.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,105.2,1,0,0,0,13,10,8,56,10,11,11,0,33.4,506,-6,0.7,1,0,0,0,0,0,0,0,0,0,12,1,0,2000,122.4,0,1,0,0,16,13,8,57,12,12,9,8,37.9,512,0,1.3,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,120.1,1,0,0,0,15,5,8,57,11,13,13,13,34.3,512,0,0.3,0,0,0,1,0,0,0,0,0,0,1,1,0,2000,120.0,1,0,0,0,16,1,8,56,8,6,0,0,32.8,512,-2,-0.1,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,106.7,1,0,0,0,16,1,8,56,12,12,10,13,34.3,514,0,0.6
タニノフランケル,10,21.9,1,0,2000,0,1,0,0,4,5,2,526,+4,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,1,2,1,0,1800,106.7,1,0,0,0,14,3,4,54,2,2,2,2,34.5,522,-6,0.0,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,119.3,1,0,0,0,16,1,4,53,1,1,1,1,35.6,528,+10,0.1,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,121.1,1,0,0,0,11,6,4,53,2,2,2,2,34.7,518,+4,0.0,0,0,0,0,0,1,0,0,0,0,12,1,0,2200,133.2,1,0,0,0,15,9,4,56,1,1,1,1,37.6,514,+2,1.1,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,105.4,1,0,0,0,7,1,4,54,1,1,1,1,34.3,512,-12,-0.7
ペルシアンナイト,4,7.0,1,0,2000,0,1,0,0,5,6,12,492,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,5,1,0,1600,94.1,1,0,0,0,14,2,5,57,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,93.3,1,0,0,0,18,2,5,57,7,7,0,0,33.9,492,+8,0.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,92.2,1,0,0,0,18,13,5,59,7,9,0,0,33.8,484,-6,0.5,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,91.7,1,0,0,0,16,5,5,58,7,7,0,0,34.0,490,+8,0.4,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,118.3,1,0,0,0,16,5,5,57,11,10,9,9,33.7,482,0,0.1
ギベオン,6,15.9,1,0,2000,0,1,0,0,5,7,12,504,-4,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,1,1,0,2000,119.3,1,0,0,0,14,7,4,56,8,8,8,7,35.3,508,+4,0.0,0,0,0,0,0,1,0,0,0,0,13,1,0,2200,133.6,1,0,0,0,15,1,4,56,4,4,4,3,36.5,504,-4,1.5,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,92.8,1,0,0,0,18,9,4,57,5,4,0,0,34.5,508,+6,0.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,106.8,1,0,0,0,10,5,4,56,5,5,0,0,34.0,502,-2,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,121.5,1,0,0,0,11,7,4,56,8,7,7,0,33.7,504,-12,-0.1
エアウィンザー,3,3.0,1,0,2000,0,1,0,0,6,8,13,512,+4,1,0,0,5,56.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,118.3,1,0,0,0,12,9,5,56,4,4,4,3,33.7,508,0,-0.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,107.5,1,0,0,0,12,10,5,56,8,8,0,0,33.6,508,+8,-0.3,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,122.3,1,0,0,0,8,8,5,57,4,3,3,3,34.0,500,+4,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,105.4,1,0,0,0,15,7,5,56,4,6,8,0,33.3,496,0,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,119.7,1,0,0,0,9,3,5,56,5,5,5,5,34.5,496,-2,0.6
ムイトオブリガード,7,33.6,1,0,2000,0,1,0,0,6,9,7,490,-10,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2400,146.6,1,0,0,0,16,16,5,56,8,8,10,10,37.0,500,+14,0.4,0,0,0,0,1,0,0,0,0,0,2,1,0,2500,153.8,1,0,0,0,12,7,5,55,8,7,8,7,32.5,486,+2,0.1,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,145.6,1,0,0,0,13,10,5,56,2,3,4,3,34.1,484,0,-0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,144.8,1,0,0,0,8,2,5,57,3,3,3,3,35.0,484,0,-0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,142.9,1,0,0,0,14,4,5,57,10,10,10,10,34.6,484,-2,0.0
アルアイン,5,6.8,1,0,2000,0,1,0,0,7,10,15,528,+8,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,93.5,1,0,0,0,18,3,5,57,2,2,0,0,34.5,520,+8,0.2,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,117.2,1,0,0,0,12,7,5,58,2,2,2,0,34.5,512,-6,0.4,0,0,0,0,0,1,0,0,0,0,2,1,0,2200,131.2,1,0,0,0,12,1,5,57,2,2,2,2,34.9,518,+2,0.0,0,0,0,0,0,0,0,0,0,0,5,1,0,2000,121.2,1,0,0,0,8,2,5,57,0,0,0,0,0.0,516,0,0.0,0,0,0,0,0,0,0,0,1,0,3,1,0,2000,118.4,1,0,0,0,16,8,5,57,5,5,5,5,34.0,516,-6,0.2
リスグラシュー,2,8.7,1,0,2000,0,1,0,0,7,11,12,458,+2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,2,1,0,2400,146.5,1,0,0,0,14,10,5,55,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,2200,133.1,1,0,0,0,17,12,5,56,8,9,10,9,33.8,462,+2,0.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,104.7,1,0,0,0,11,10,5,54,9,7,7,0,32.6,460,+12,0.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,92.1,1,0,0,0,16,14,5,56,11,10,0,0,34.2,448,-2,0.8,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,92.3,0,1,0,0,18,16,5,55,13,13,0,0,32.9,450,-2,0.0
モズカッチャン,9,20.5,1,0,2000,0,1,0,0,8,12,10,500,+14,0,1,0,5,54.0,0,0,0,0,0,1,0,0,0,0,8,1,0,2500,153.0,0,1,0,0,16,3,5,55,6,6,4,4,36.7,486,-4,0.8,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,133.6,1,0,0,0,17,7,5,56,5,6,5,5,34.7,490,+6,0.5,1,0,0,0,0,0,0,0,0,0,3,1,0,2000,121.1,0,1,0,0,16,15,5,55,16,16,16,14,36.0,484,0,0.0,0,0,0,0,0,0,0,0,0,0,6,1,0,2410,0,1,0,0,0,10,1,5,54,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2200,136.5,0,0,1,0,10,5,5,54,8,7,7,7,35.9,480,+4,0.2
メートルダール,13,47.7,1,0,2000,0,1,0,0,8,13,6,492,+4,1,0,0,6,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,2200,133.8,1,0,0,0,11,10,6,56,7,8,6,6,34.1,488,+2,0.1,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,120.2,1,0,0,0,14,11,6,57,9,9,9,9,36.0,486,-4,0.9,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,117.8,1,0,0,0,13,5,6,57,12,13,0,0,33.6,490,+20,0.3,0,0,0,0,0,0,0,0,1,0,10,1,0,2000,119.3,1,0,0,0,16,16,6,57,12,12,13,12,34.5,470,-12,1.1,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,122.9,0,1,0,0,9,2,6,56,6,7,7,7,34.5,482,+2,1.3
