馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アディラート,12,7.5,0,1,1400,0,1,0,0,1,1,8,506,+4,1,0,0,5,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,82.8,1,0,0,0,15,6,5,57,3,2,0,0,36.0,502,+2,-0.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.0,0,1,0,0,15,15,5,57,7,8,0,0,35.7,500,+8,0.5,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.1,1,0,0,0,16,11,5,57,4,5,0,0,37.0,492,+6,0.8,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,83.1,0,0,1,0,15,5,5,57,2,2,0,0,36.5,486,-8,0.4,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,97.6,1,0,0,0,16,12,5,57,4,4,0,0,37.6,494,0,0.9
メガオパールカフェ,11,41.9,0,1,1400,0,1,0,0,1,2,6,544,+6,1,0,0,8,53.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,83.8,1,0,0,0,14,1,8,52,3,3,0,0,36.1,538,-6,0.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,99.3,1,0,0,0,8,5,8,57,7,5,0,0,36.2,544,+8,1.2,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,97.4,1,0,0,0,16,1,8,52,14,14,0,0,37.0,536,-2,1.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,96.1,0,0,1,0,16,12,8,52,11,13,0,0,36.8,538,+4,0.9,0,0,0,0,0,0,0,1,0,0,14,0,1,1800,113.3,1,0,0,0,16,6,8,53,14,14,14,15,36.8,534,0,1.5
クライシス,5,25.7,0,1,1400,0,1,0,0,2,3,2,494,+2,1,0,0,6,55.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.0,1,0,0,0,13,7,6,57,7,7,0,0,36.3,492,+10,0.2,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,71.0,0,1,0,0,16,11,6,57,14,13,0,0,36.4,482,-8,1.1,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,84.5,1,0,0,0,12,11,6,57,7,7,0,0,36.5,490,+4,0.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,84.1,1,0,0,0,16,12,6,57,8,5,0,0,35.8,486,-8,-0.4,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,71.7,1,0,0,0,15,4,6,57,12,11,0,0,35.4,494,+10,0.2
デンコウケンジャ,9,26.7,0,1,1400,0,1,0,0,2,4,10,496,0,1,0,0,4,54.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,72.1,1,0,0,0,15,7,4,56,8,8,0,0,36.2,496,+4,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.9,1,0,0,0,16,7,4,55,15,14,0,0,35.7,492,+2,-0.3,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.2,0,1,0,0,15,5,4,55,2,2,0,0,35.3,490,-2,-0.3,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.6,1,0,0,0,16,15,4,56,13,13,0,0,37.1,492,+6,1.3,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,73.2,1,0,0,0,16,14,4,56,7,8,0,0,36.9,486,-2,1.8
スリラーインマニラ,13,441.4,0,1,1400,0,1,0,0,3,5,5,454,+4,0,0,1,6,54.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,71.8,0,1,0,0,16,3,6,57,5,6,0,0,37.9,450,+2,1.9,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,71.7,1,0,0,0,16,16,6,57,3,6,0,0,37.5,448,+4,1.5,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,84.8,1,0,0,0,16,13,6,57,6,6,0,0,36.9,444,+2,0.9,0,0,0,0,0,0,0,0,1,0,14,0,1,1400,86.4,1,0,0,0,15,4,6,57,4,5,0,0,38.8,442,-6,2.1,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,77.4,0,0,0,1,16,7,6,57,2,2,0,0,36.2,448,-2,-0.1
ブラックジョー,15,81.7,0,1,1400,0,1,0,0,3,6,3,464,-12,0,0,1,6,54.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,72.0,1,0,0,0,12,4,6,57,8,7,0,0,36.3,476,0,0.8,0,0,0,0,0,0,1,0,0,0,10,0,1,1400,84.7,1,0,0,0,14,4,6,54,7,6,0,0,36.4,476,0,0.9,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,84.6,1,0,0,0,9,3,6,57,3,5,0,0,37.1,476,+12,1.1,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,77.6,0,1,0,0,16,11,6,57,8,8,0,0,35.5,464,-8,-0.1,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,72.8,1,0,0,0,15,10,6,57,11,10,0,0,36.7,472,+2,1.5
プリサイスエース,7,128.3,0,1,1400,0,1,0,0,4,7,5,518,+4,1,0,0,8,54.0,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,72.1,0,1,0,0,16,16,8,57,11,13,0,0,37.7,514,0,2.2,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,84.8,1,0,0,0,16,6,8,54,14,14,0,0,35.6,514,+6,0.3,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,84.6,1,0,0,0,16,1,8,57,13,11,0,0,36.1,508,-2,0.7,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,84.2,0,0,1,0,14,2,8,57,11,10,0,0,36.0,510,+6,0.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,85.3,1,0,0,0,16,14,8,55,12,12,0,0,36.1,504,-12,0.7
ファドーグ,10,87.9,0,1,1400,0,1,0,0,4,8,4,486,-2,0,0,1,8,55.0,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,115.3,1,0,0,0,16,15,8,57,11,12,8,7,41.0,488,-2,2.1,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,111.9,1,0,0,0,15,10,8,55,10,10,12,9,37.2,490,+4,0.5,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,111.1,0,0,0,1,15,8,8,55,9,9,8,7,36.8,486,+10,1.2,0,0,1,0,0,0,0,0,0,0,15,0,1,1700,108.1,1,0,0,0,15,11,8,57,8,9,6,7,39.0,476,+2,2.2,0,0,0,0,0,0,0,1,0,0,9,0,1,1900,119.9,1,0,0,0,15,6,8,57,7,9,7,6,39.4,474,0,1.9
マイネルエスパス,6,375.2,0,1,1400,0,1,0,0,5,9,2,526,-8,1,0,0,7,53.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,84.6,1,0,0,0,13,6,7,57,5,4,0,0,37.1,534,+8,0.8,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,84.4,1,0,0,0,14,14,7,53,6,6,0,0,36.4,526,-4,0.6,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,85.6,1,0,0,0,16,13,7,54,11,10,0,0,36.8,530,+10,1.1,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,85.2,1,0,0,0,16,16,7,54,10,11,0,0,37.3,520,-6,1.7,0,0,0,0,0,0,1,0,0,0,12,0,1,1400,84.9,1,0,0,0,15,7,7,57,8,8,0,0,37.4,526,+4,1.3
ハルクンノテソーロ,2,21.7,0,1,1400,0,1,0,0,5,10,0,478,0,1,0,0,5,55.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,85.0,1,0,0,0,13,6,5,57,2,2,0,0,37.1,478,-6,-0.1,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,84.5,1,0,0,0,15,2,5,57,5,4,0,0,37.1,484,-2,0.2,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,85.0,1,0,0,0,14,8,5,57,9,9,0,0,36.2,486,+8,0.3,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,84.4,1,0,0,0,16,5,5,57,6,3,0,0,36.4,478,+4,0.1,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,71.8,0,1,0,0,15,15,5,57,10,10,0,0,36.4,474,0,0.9
スズカコーズライン,1,8.3,0,1,1400,0,1,0,0,6,11,3,512,-2,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,71.3,1,0,0,0,12,12,5,57,2,2,0,0,36.5,514,+14,0.1,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,70.6,1,0,0,0,16,4,5,57,1,1,0,0,36.6,500,+2,-0.2,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,71.2,0,1,0,0,15,8,5,57,2,2,0,0,36.8,498,+8,0.3,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,84.4,1,0,0,0,16,15,5,57,2,2,0,0,36.8,490,-4,-0.2,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,71.9,0,1,0,0,16,6,5,56,2,2,0,0,37.4,494,+6,0.4
