馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ミエノウインウイン,5,4.2,1,1,2,472,-2,0,0,1,4,57.0,0,0,0,0,0,0,0,1,0,0,2,0,1600,93.3,1,0,0,0,15,5,4,57,12,11,0,0,33.7,474,-4,0.1,0,0,0,0,0,0,0,1,0,0,6,0,1800,109.8,0,1,0,0,15,5,4,56,4,4,0,0,37.2,478,-2,0.8,0,0,0,0,0,0,0,0,1,0,2,0,1600,95.1,1,0,0,0,17,5,4,56,10,12,0,0,35.1,480,+12,0.0,0,0,0,0,0,0,1,0,0,0,5,0,1600,94.1,1,0,0,0,16,6,4,54,9,9,9,0,35.4,468,-4,0.9,0,0,0,0,0,0,0,0,1,0,1,0,1600,95.6,0,1,0,0,18,3,4,56,11,12,0,0,34.7,472,0,-0.3
ソールライト,1,14.4,1,2,1,494,-4,1,0,0,4,55.0,0,0,0,1,0,0,0,0,0,0,5,0,1800,107.6,1,0,0,0,15,8,4,57,9,10,0,0,33.5,498,+10,0.3,0,0,1,0,0,0,0,0,0,0,6,0,1800,109.8,1,0,0,0,16,14,4,54,4,4,2,2,37.1,488,+4,0.6,0,0,0,0,0,0,1,0,0,0,4,0,1600,94.9,1,0,0,0,16,4,4,54,6,5,5,0,35.9,484,-6,0.2,0,0,0,0,1,0,0,0,0,0,11,1,1600,100.8,1,0,0,0,15,9,4,57,2,2,0,0,38.7,490,0,1.6,0,0,0,0,0,1,0,0,0,0,16,1,1800,118.6,1,0,0,0,16,14,4,56,5,5,3,5,41.7,490,+4,2.5
ムーンシュトラール,4,144.1,2,3,8,490,-12,1,0,0,5,56.0,0,0,0,0,0,1,0,0,0,0,14,1,1200,73.5,1,0,0,0,16,11,5,57,9,9,0,0,37.7,502,+2,1.3,0,0,0,0,0,0,1,0,0,0,11,1,1400,87.4,1,0,0,0,16,3,5,56,6,6,0,0,40.4,500,+6,1.7,0,0,0,0,0,0,1,0,0,0,9,0,1600,94.9,1,0,0,0,16,2,5,56,2,4,3,0,35.7,494,+2,0.7,0,0,0,1,0,0,0,0,0,0,9,0,1600,94.8,1,0,0,0,18,10,5,57,5,5,0,0,34.2,492,+4,0.9,0,0,0,0,0,0,0,0,0,0,1,0,1000,58.9,1,0,0,0,9,4,5,56,2,2,0,0,35.2,488,-10,-0.1
ラベルヴィー,11,188.9,2,4,1,476,-6,1,0,0,5,57.0,0,0,0,1,0,0,0,0,0,0,15,0,1800,108.9,1,0,0,0,15,4,5,57,7,5,0,0,34.9,482,-2,1.6,0,0,0,0,0,0,0,0,0,0,1,1,1400,91.8,0,0,0,1,10,8,5,56,1,1,1,1,40.7,484,+2,-0.5,0,0,0,0,0,0,0,0,0,0,4,1,1400,91.9,0,0,0,1,9,2,5,56,6,3,3,3,39.9,482,+2,0.9,0,0,0,0,0,0,0,0,0,0,1,1,1300,84.5,0,0,1,0,11,7,5,56,5,5,5,1,39.9,480,-1,-0.5,0,0,0,0,0,0,0,0,0,0,3,1,1400,94.6,1,0,0,0,8,2,5,56,7,7,7,3,40.0,481,+5,0.7
ネオヴィットーリア,3,26.0,3,5,7,450,-4,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,8,0,2000,120.6,1,0,0,0,16,2,5,55,4,4,4,3,35.5,454,-10,1.0,0,0,0,0,0,1,0,0,0,0,9,0,1600,94.3,1,0,0,0,16,1,5,55,13,14,13,0,34.5,464,+2,0.7,0,0,0,0,1,0,0,0,0,0,8,0,1400,82.0,1,0,0,0,18,5,5,55,14,14,0,0,33.3,462,+2,0.6,0,0,0,0,0,1,0,0,0,0,11,0,1600,95.4,0,1,0,0,16,10,5,55,7,10,14,0,36.6,460,+6,1.5,0,0,0,1,0,0,0,0,0,0,3,0,1400,82.2,1,0,0,0,18,10,5,55,9,10,0,0,34.7,454,-4,0.3
カレン,7,11.4,3,6,0,494,+4,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,3,0,1600,96.8,1,0,0,0,11,1,5,55,9,10,0,0,32.4,490,+2,0.1,0,0,0,0,1,0,0,0,0,0,6,0,1600,95.7,0,1,0,0,11,11,5,55,8,10,0,0,33.3,488,-2,0.3,0,0,0,0,0,1,0,0,0,0,8,0,1800,110.5,1,0,0,0,10,8,5,55,8,9,9,8,34.4,490,+4,1.0,0,0,0,0,0,1,0,0,0,0,8,0,2000,123.1,1,0,0,0,14,12,5,55,14,14,14,14,35.7,486,+4,1.1,0,0,0,0,0,0,0,0,1,0,9,0,1600,96.4,0,1,0,0,12,11,5,50,7,7,0,0,34.9,482,+6,1.1
ブライティアサイト,16,315.9,4,7,15,470,-10,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,1200,70.4,1,0,0,0,18,4,5,55,15,17,0,0,34.4,480,+8,1.6,0,0,0,0,0,0,1,0,0,0,15,0,1400,82.2,1,0,0,0,18,9,5,55,8,8,0,0,35.0,472,-10,1.8,0,0,0,1,0,0,0,0,0,0,12,0,1600,97.0,0,0,1,0,18,5,5,55,18,18,0,0,34.5,482,-6,1.1,0,0,0,1,0,0,0,0,0,0,13,0,1400,82.9,1,0,0,0,18,8,5,55,4,4,0,0,35.8,488,-4,1.0
プレイズラン,10,80.6,4,8,10,462,+6,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,1,12,0,1200,69.7,1,0,0,0,18,5,4,55,16,17,0,0,35.0,456,-4,1.1,0,0,0,0,0,0,0,0,0,1,5,0,1200,69.1,1,0,0,0,18,5,4,55,12,12,0,0,34.5,460,+12,0.5,0,0,1,0,0,0,0,0,0,0,13,0,1200,70.9,1,0,0,0,16,16,4,54,6,8,0,0,36.2,448,-4,1.2,0,0,1,0,0,0,0,0,0,0,1,0,1200,70.3,1,0,0,0,16,8,4,54,4,6,0,0,35.9,452,+6,0.0,0,0,0,0,1,0,0,0,0,0,6,0,1400,83.3,1,0,0,0,18,7,4,54,1,1,0,0,35.9,446,+2,0.7
クラウンジャミール,13,148.0,5,9,8,458,+6,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,16,0,1600,96.3,1,0,0,0,16,11,4,54,1,2,2,0,37.9,452,0,1.6,0,0,0,0,1,0,0,0,0,0,7,0,1800,108.9,1,0,0,0,12,8,4,55,1,1,1,0,34.8,452,-12,0.8,0,0,0,0,0,0,0,0,0,0,1,1,1300,83.8,1,0,0,0,11,10,4,56,1,1,1,1,38.0,464,-12,-2.3,0,0,0,0,0,0,0,0,0,0,1,1,900,53.5,1,0,0,0,9,7,4,56,4,2,0,0,35.2,476,+24,-0.1,0,0,0,1,0,0,0,0,0,0,11,0,2000,121.5,1,0,0,0,15,10,4,55,10,9,0,0,33.7,452,+8,0.9
タガノスカイハイ,8,5.4,5,10,11,490,+4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,3,0,1800,107.5,1,0,0,0,8,3,4,56,3,2,3,3,35.3,486,0,0.1,0,0,0,0,0,0,0,0,0,1,4,0,1800,108.7,0,1,0,0,16,2,4,56,3,3,3,3,36.2,486,+4,0.5,0,0,1,0,0,0,0,0,0,0,3,0,1800,107.4,1,0,0,0,15,2,4,55,4,5,5,4,35.1,482,+4,0.3,0,0,1,0,0,0,0,0,0,0,2,0,1800,106.7,1,0,0,0,16,4,4,55,6,6,5,4,34.6,478,-4,0.2,0,0,0,0,0,0,0,1,0,0,5,0,1600,95.3,1,0,0,0,13,5,4,55,4,4,0,0,34.7,482,+8,0.6
ロードマドリード,2,4.0,6,11,2,460,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,3,0,1600,93.4,1,0,0,0,15,7,4,57,7,4,0,0,34.4,458,0,0.2,0,0,0,0,0,0,0,0,1,0,2,0,1600,94.2,1,0,0,0,15,10,4,57,2,2,0,0,34.2,458,-4,0.0,0,0,0,0,0,0,0,1,0,0,6,0,1600,95.8,1,0,0,0,16,7,4,56,3,4,0,0,36.8,462,+4,0.7,0,0,0,0,0,0,1,0,0,0,5,0,1600,94.6,1,0,0,0,16,16,4,56,5,5,5,0,35.2,458,+14,0.4,0,0,0,0,0,0,0,0,1,0,4,0,1600,93.9,1,0,0,0,18,13,4,55,3,1,0,0,34.4,444,-4,0.5
トップギア,15,418.5,6,12,1,442,0,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,15,1,1600,98.9,0,0,1,0,15,1,4,57,8,7,0,0,39.0,442,+4,3.6,0,0,1,0,0,0,0,0,0,0,10,1,1700,109.5,1,0,0,0,13,9,4,54,8,10,11,12,39.3,438,-6,2.3,0,0,0,0,0,1,0,0,0,0,16,1,1200,74.2,1,0,0,0,16,15,4,57,13,15,0,0,37.2,444,+2,2.0,0,0,0,0,0,1,0,0,0,0,13,1,1800,117.9,1,0,0,0,15,9,4,57,3,3,3,3,41.2,442,-7,2.0,0,0,0,0,0,0,0,0,0,0,2,1,1400,87.8,1,0,0,0,9,10,4,56,4,2,2,0,38.4,449,+3,0.5
ブラゾンダムール,6,7.4,7,13,7,480,+2,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,5,0,2200,132.8,1,0,0,0,8,8,4,53,2,2,2,1,36.7,478,-4,1.6,0,0,0,0,0,0,1,0,0,0,4,0,1600,94.9,1,0,0,0,14,6,4,57,12,12,12,0,34.1,482,+2,0.6,0,0,0,0,0,0,1,0,0,0,9,0,1600,94.5,1,0,0,0,15,15,4,56,7,4,5,0,34.8,480,+14,1.2,0,0,0,1,0,0,0,0,0,0,2,0,1800,106.2,1,0,0,0,14,10,4,55,11,11,0,0,33.7,466,-4,0.2,1,0,0,0,0,0,0,0,0,0,8,0,2000,124.5,1,0,0,0,16,16,4,54,4,4,4,5,37.9,470,+2,1.4
ライレローズ,9,14.5,7,14,9,432,-6,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,6,0,1400,82.7,0,1,0,0,18,15,4,55,10,8,0,0,35.0,438,-4,0.5,0,0,0,0,0,1,0,0,0,0,6,0,1200,69.7,1,0,0,0,16,9,4,54,11,11,0,0,35.0,442,+4,0.4,0,0,0,0,1,0,0,0,0,0,3,0,1400,81.6,1,0,0,0,18,12,4,53,8,8,0,0,33.2,438,+10,0.2,0,0,0,1,0,0,0,0,0,0,6,0,1400,82.0,1,0,0,0,17,13,4,52,14,15,0,0,34.2,428,-10,0.3,0,0,0,0,1,0,0,0,0,0,6,0,1600,95.5,0,1,0,0,16,6,4,52,5,5,0,0,34.9,438,+16,0.5
カフジグローリー,14,123.2,8,15,13,522,+10,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,1,16,0,1800,110.5,0,1,0,0,16,7,5,57,1,1,1,6,38.3,512,-2,2.3,0,0,0,0,0,0,0,1,0,0,16,0,1600,97.5,1,0,0,0,16,15,5,56,1,1,0,0,38.7,514,-22,2.4,0,0,0,0,0,0,0,0,1,0,16,0,1800,110.3,1,0,0,0,18,5,5,57,1,1,0,0,38.2,536,+12,3.3,0,0,0,0,0,0,0,0,1,0,5,0,1600,95.6,0,1,0,0,9,2,5,57,1,1,0,0,35.5,524,+4,0.9,0,0,0,0,0,0,0,0,1,0,6,0,1600,95.1,1,0,0,0,14,12,5,57,2,2,0,0,35.5,520,+2,1.0
ロジムーン,12,6.9,8,16,1,470,+2,1,0,0,5,56.0,0,0,0,1,0,0,0,0,0,0,2,0,1400,81.8,1,0,0,0,16,9,5,57,15,15,0,0,33.8,468,+2,0.1,0,0,0,0,1,0,0,0,0,0,12,1,1300,80.8,1,0,0,0,16,5,5,57,8,7,0,0,38.1,466,+6,1.5,0,0,0,0,1,0,0,0,0,0,16,1,1400,86.9,0,1,0,0,16,6,5,57,9,8,0,0,39.0,460,+2,2.4,0,0,0,0,1,0,0,0,0,0,5,1,1400,86.2,1,0,0,0,16,7,5,57,10,9,0,0,37.7,458,+6,0.3,0,0,0,0,0,1,0,0,0,0,6,1,1200,72.7,1,0,0,0,16,8,5,56,9,8,0,0,37.7,452,-2,0.9
