馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
プラネットアース,3,3.4,1,0,1600,0,0,0,1,1,1,3,466,+2,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,83.2,0,1,0,0,14,2,3,56,4,4,0,0,35.9,464,0,1.1,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,80.9,1,0,0,0,18,1,3,56,3,3,0,0,34.3,464,-2,0.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,81.6,1,0,0,0,18,12,3,55,3,3,0,0,36.0,466,+2,0.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,83.7,1,0,0,0,17,16,3,56,3,3,0,0,36.8,464,+12,1.3,0,0,0,0,0,0,0,0,0,1,2,1,0,1800,107.9,1,0,0,0,12,11,3,54,3,3,3,2,35.7,452,-10,0.3
ラハイナヌーン,5,10.5,1,0,1600,0,0,0,1,1,2,8,450,+8,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,108.8,1,0,0,0,13,13,3,54,1,1,0,0,35.2,442,+10,0.7,0,0,1,0,0,0,0,0,0,0,2,1,0,1800,108.9,1,0,0,0,16,9,3,52,3,3,2,1,36.0,432,-4,0.7,0,0,0,0,0,0,0,0,0,1,8,1,0,1800,110.5,1,0,0,0,16,14,3,51,15,16,15,14,35.6,436,+4,1.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,97.3,1,0,0,0,15,10,3,54,12,12,0,0,35.6,432,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルセーヌ,8,51.4,1,0,1600,0,0,0,1,2,3,6,446,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,117.1,1,0,0,0,14,2,3,56,5,6,8,10,39.9,452,0,2.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,116.9,1,0,0,0,14,2,3,56,7,5,7,6,40.6,452,+2,2.3,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,111.6,1,0,0,0,11,6,3,56,10,9,0,0,35.4,450,0,1.5,0,0,0,0,0,0,0,1,0,0,11,1,0,1800,111.4,1,0,0,0,16,7,3,56,16,15,0,0,36.1,450,+10,1.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,98.9,1,0,0,0,14,8,3,55,1,1,0,0,35.0,440,0,0.3
スピッツァー,6,17.7,1,0,1600,0,0,0,1,2,4,0,518,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウコスイ,16,109.3,1,0,1600,0,0,0,1,3,5,2,462,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,14,0,1,1400,90.1,1,0,0,0,16,15,3,53,4,4,0,0,40.8,468,+6,3.9,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,112.9,1,0,0,0,15,1,3,54,13,13,13,12,41.4,462,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベストクィーン,1,8.7,1,0,1600,0,0,0,1,3,6,0,412,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,85.6,0,0,1,0,10,2,3,54,5,4,4,0,36.9,418,+2,0.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,96.5,1,0,0,0,18,11,3,54,10,10,0,0,34.7,416,+2,0.4,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,95.0,1,0,0,0,15,12,3,54,5,5,0,0,34.6,414,+2,0.1,0,0,0,0,0,0,0,0,1,0,14,1,0,1400,83.3,1,0,0,0,18,6,3,54,11,11,0,0,35.0,412,-4,0.7,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,87.8,1,0,0,0,16,2,3,54,5,6,0,0,39.4,416,-2,2.2
サトノソレイユ,4,3.7,1,0,1600,0,0,0,1,4,7,2,474,+6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,95.4,1,0,0,0,18,16,3,54,1,1,0,0,35.0,468,-8,0.3,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,96.2,1,0,0,0,18,13,3,54,3,3,0,0,34.9,476,-6,0.3,0,0,0,0,0,0,1,0,0,0,6,1,0,1600,97.7,1,0,0,0,16,10,3,54,9,9,7,0,34.0,482,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロングファイナリー,11,29.8,1,0,1600,0,0,0,1,4,8,7,454,-6,0,0,1,3,56.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,82.2,1,0,0,0,18,17,3,56,11,11,0,0,35.0,460,-4,1.3,0,0,0,0,0,0,0,0,1,0,8,1,0,1400,83.4,1,0,0,0,17,4,3,56,8,8,0,0,36.2,464,0,1.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,118.3,0,0,0,1,13,4,3,54,13,13,13,13,41.6,464,-4,6.0,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,114.0,1,0,0,0,6,2,3,54,6,5,4,5,38.0,468,-12,3.9,0,1,0,0,0,0,0,0,0,0,8,1,0,1800,113.7,1,0,0,0,8,8,3,54,8,8,8,8,37.7,480,0,3.9
ダンツベスト,14,229.9,1,0,1600,0,0,0,1,5,9,1,474,-2,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,16,1,0,2000,125.6,0,0,1,0,18,11,3,55,14,15,16,17,36.6,476,0,2.1,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,109.8,1,0,0,0,17,5,3,55,13,12,0,0,36.5,476,-8,1.6,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,119.6,0,1,0,0,12,4,3,56,1,1,1,2,43.9,484,-2,5.0,0,0,0,0,0,0,0,0,1,0,16,1,0,1400,86.7,1,0,0,0,17,10,3,56,5,6,0,0,39.6,486,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サツキシェラザード,12,174.7,1,0,1600,0,0,0,1,5,10,10,424,0,0,1,0,3,51.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,88.4,0,1,0,0,16,14,3,54,13,14,0,0,39.9,424,-4,3.2,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,89.1,0,1,0,0,16,3,3,54,5,5,0,0,39.9,428,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ステップシー,9,80.7,1,0,1600,0,0,0,1,6,11,4,440,+12,0,1,0,3,53.0,0,0,0,0,0,0,0,0,1,0,10,1,0,2000,124.6,0,1,0,0,16,1,3,54,9,8,8,8,37.4,428,0,2.1,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,108.2,1,0,0,0,17,2,3,54,8,7,0,0,34.5,428,-10,0.5,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,95.6,1,0,0,0,15,10,3,54,8,8,0,0,35.0,438,+4,0.7,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,95.5,1,0,0,0,18,4,3,54,5,5,0,0,36.0,434,-10,1.1,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,83.5,1,0,0,0,17,3,3,54,3,4,0,0,36.6,444,-4,1.1
ヒロシゲヨッシー,15,15.1,1,0,1600,0,0,0,1,6,12,35,438,+12,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,122.3,1,0,0,0,9,2,3,55,4,3,4,3,35.9,426,-2,0.4,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,109.9,1,0,0,0,8,1,3,55,7,7,0,0,35.6,428,+2,0.7,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,111.1,1,0,0,0,9,7,3,54,7,5,0,0,34.9,426,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
