馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レンジャックマン,13,90.3,1,0,1600,1,0,0,0,1,1,0,450,0,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1400,81.3,1,0,0,0,12,3,5,57,6,5,0,0,35.2,450,-4,0.6,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,122.5,1,0,0,0,12,1,5,57,9,9,9,9,35.4,454,0,0.8,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,95.7,1,0,0,0,16,10,5,57,13,15,0,0,35.0,454,-4,1.1,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,115.2,0,1,0,0,16,9,5,57,5,5,6,6,39.6,458,+2,1.5,0,0,0,0,0,0,1,0,0,0,11,1,0,1600,95.4,1,0,0,0,16,11,5,57,16,15,14,0,35.4,456,+2,0.9
ゲイルバローズ,11,146.6,1,0,1600,1,0,0,0,2,2,0,438,-2,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,106.7,1,0,0,0,13,11,5,57,12,12,0,0,34.7,440,-6,1.3,0,0,0,0,0,0,1,0,0,0,15,1,0,1400,82.9,1,0,0,0,17,4,5,57,17,17,0,0,34.2,446,+2,1.2,0,0,0,0,0,0,1,0,0,0,13,0,1,1800,116.8,1,0,0,0,15,2,5,57,2,1,2,5,42.1,444,+4,4.0,0,0,0,1,0,0,0,0,0,0,11,1,0,2000,122.8,0,1,0,0,14,9,5,57,1,1,0,0,35.5,440,-6,0.9,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,107.2,1,0,0,0,14,14,5,56,4,6,0,0,35.2,446,0,1.2
ロードイヒラニ,5,6.3,1,0,1600,1,0,0,0,2,3,4,470,+4,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,8,1,0,1600,94.5,1,0,0,0,16,8,4,57,5,4,4,0,34.6,466,-6,0.7,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,95.2,1,0,0,0,14,11,4,57,5,5,0,0,34.8,472,+12,0.1,0,0,0,0,0,0,1,0,0,0,12,0,1,1400,86.8,1,0,0,0,16,12,4,56,9,9,0,0,38.3,460,+2,1.6,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,95.1,1,0,0,0,14,3,4,56,7,6,0,0,35.0,458,-4,1.5,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,94.0,1,0,0,0,11,3,4,56,9,8,0,0,34.7,462,-4,0.2
ナンヨーマーズ,9,33.2,1,0,1600,1,0,0,0,3,4,6,460,+12,1,0,0,5,56.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,95.7,1,0,0,0,14,1,5,57,13,11,0,0,34.9,448,+2,0.6,0,0,0,0,0,0,0,0,0,1,9,1,0,1800,110.4,1,0,0,0,14,14,5,57,12,12,10,11,34.9,446,-8,0.6,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.3,1,0,0,0,16,14,5,56,16,14,0,0,34.6,454,+2,0.7,0,0,0,0,0,0,1,0,0,0,5,1,0,1600,94.9,1,0,0,0,14,13,5,57,14,14,14,0,33.8,452,-8,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,95.7,1,0,0,0,16,11,5,57,13,10,0,0,36.0,460,0,0.6
ミエノウインウイン,2,7.0,1,0,1600,1,0,0,0,3,5,13,474,-4,0,0,1,4,57.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,109.8,0,1,0,0,15,5,4,56,4,4,0,0,37.2,478,-2,0.8,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,95.1,1,0,0,0,17,5,4,56,10,12,0,0,35.1,480,+12,0.0,0,0,0,0,0,0,1,0,0,0,5,1,0,1600,94.1,1,0,0,0,16,6,4,54,9,9,9,0,35.4,468,-4,0.9,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,95.6,0,1,0,0,18,3,4,56,11,12,0,0,34.7,472,0,-0.3,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,115.8,0,1,0,0,16,5,4,56,7,7,6,3,39.5,472,-6,1.1
ペプチドオーキッド,8,96.1,1,0,1600,1,0,0,0,4,6,2,492,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,95.8,1,0,0,0,15,11,4,57,8,9,0,0,35.0,486,-8,1.6,1,0,0,0,0,0,0,0,0,0,12,0,1,1700,108.0,0,1,0,0,14,4,4,54,13,13,12,10,38.6,494,+14,1.7,0,0,0,0,0,0,1,0,0,0,11,1,0,2200,139.8,0,1,0,0,11,7,4,56,1,1,1,1,37.8,480,+14,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,111.1,1,0,0,0,13,12,4,54,2,2,2,2,35.1,466,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードマドリード,3,2.3,1,0,1600,1,0,0,0,4,7,2,458,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,94.2,1,0,0,0,15,10,4,57,2,2,0,0,34.2,458,-4,0.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.8,1,0,0,0,16,7,4,56,3,4,0,0,36.8,462,+4,0.7,0,0,0,0,0,0,1,0,0,0,5,1,0,1600,94.6,1,0,0,0,16,16,4,56,5,5,5,0,35.2,458,+14,0.4,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,93.9,1,0,0,0,18,13,4,55,3,1,0,0,34.4,444,-4,0.5,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,94.2,0,0,1,0,18,7,4,56,6,5,0,0,34.1,448,+6,-0.5
サンライズクロンヌ,4,20.3,1,0,1600,1,0,0,0,5,8,2,498,0,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,94.5,1,0,0,0,15,9,6,57,8,6,0,0,33.9,498,-6,0.3,0,0,0,0,0,0,1,0,0,0,12,1,0,1600,95.3,1,0,0,0,16,8,6,57,14,14,14,0,35.6,504,+22,0.6,0,0,0,0,0,0,0,0,0,1,6,1,0,1800,107.2,1,0,0,0,8,5,6,57,6,6,7,6,34.8,482,+4,0.6,0,0,0,0,0,0,1,0,0,0,10,1,0,2000,121.3,1,0,0,0,12,1,6,57,2,2,2,2,37.8,478,0,2.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,109.3,0,1,0,0,10,10,6,57,5,5,0,0,36.5,478,0,1.3
ワンパーパス,15,386.4,1,0,1600,1,0,0,0,5,9,2,428,-4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,16,0,1,1200,75.1,1,0,0,0,16,12,5,55,13,14,0,0,38.4,432,0,3.2,0,0,0,0,0,0,1,0,0,0,16,0,1,1400,88.6,1,0,0,0,16,13,5,55,12,12,0,0,40.7,432,-4,3.8,0,0,0,0,0,0,0,1,0,0,13,1,0,1600,96.6,1,0,0,0,16,13,5,55,10,12,0,0,36.2,436,-17,2.0,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,92.2,0,1,0,0,9,2,5,54,3,4,3,2,40.0,453,-4,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,97.0,1,0,0,0,14,3,5,54,4,4,4,2,40.5,457,+6,-0.3
ステラルージュ,7,117.1,1,0,1600,1,0,0,0,6,10,12,410,+8,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,9,1,0,1400,81.7,1,0,0,0,18,10,5,55,12,13,0,0,34.2,402,-4,0.8,0,0,0,0,0,0,1,0,0,0,11,1,0,1400,81.4,1,0,0,0,18,17,5,55,9,11,0,0,35.0,406,+2,0.4,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,83.1,0,0,1,0,18,7,5,55,15,15,0,0,34.6,404,+4,0.5,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,81.5,1,0,0,0,18,9,5,55,16,13,0,0,35.1,400,-6,0.3,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,85.0,0,1,0,0,17,14,5,55,8,6,0,0,37.6,406,-2,2.0
ゴールドハット,6,7.5,1,0,1600,1,0,0,0,6,11,13,418,-4,0,0,1,5,57.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,86.4,1,0,0,0,16,11,5,57,2,2,0,0,38.1,422,+6,1.6,0,0,0,0,0,0,1,0,0,0,12,1,0,1600,94.6,1,0,0,0,15,14,5,57,9,9,10,0,34.4,416,-4,1.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,93.7,1,0,0,0,18,3,5,57,5,5,0,0,34.3,420,+14,0.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,93.3,1,0,0,0,16,8,5,57,5,3,0,0,35.6,406,-4,0.9,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,95.8,1,0,0,0,13,13,5,57,3,4,0,0,34.2,410,-2,0.8
ラドルクス,14,279.6,1,0,1600,1,0,0,0,7,12,2,486,-8,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,11,0,1,1400,90.2,0,0,1,0,12,11,4,52,7,7,9,12,40.6,494,+2,3.4,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,116.4,0,1,0,0,16,6,4,54,7,7,8,8,40.2,492,-4,2.2,0,0,0,0,0,0,1,0,0,0,15,0,1,1800,117.7,0,1,0,0,16,14,4,53,4,2,2,4,41.6,496,+2,3.8,0,0,0,0,0,0,0,0,1,0,9,0,1,2000,127.3,1,0,0,0,11,8,4,54,4,4,6,6,39.6,494,+2,1.0,0,0,0,0,0,0,0,0,1,0,14,1,0,1800,109.1,1,0,0,0,18,1,4,51,10,10,0,0,36.4,492,-6,2.1
タガノアスワド,1,9.2,1,0,1600,1,0,0,0,7,13,52,522,+24,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,16,0,1,1800,116.0,1,0,0,0,16,3,5,55,1,1,1,1,42.1,498,-4,3.2,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,84.7,0,0,1,0,16,3,5,53,3,2,0,0,37.0,502,+2,0.9,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,95.0,1,0,0,0,11,11,5,54,6,5,0,0,35.2,500,-2,0.1,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,109.2,1,0,0,0,10,6,5,54,7,7,0,0,35.0,502,-4,0.6,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,107.5,1,0,0,0,14,5,5,52,6,5,3,1,35.9,506,+4,0.0
パルフェクォーツ,10,6.6,1,0,1600,1,0,0,0,8,14,16,532,-1,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.2,0,1,0,0,12,4,5,56,4,3,3,3,39.7,533,-1,-0.2,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.0,0,0,1,0,10,8,5,56,2,2,2,2,39.6,534,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1870,125.1,1,0,0,0,10,7,5,56,2,2,2,2,40.6,534,-6,1.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1700,112.4,0,1,0,0,12,2,5,56,2,2,2,3,40.9,540,+4,0.9,0,0,0,0,0,0,0,0,0,0,1,0,1,1870,127.7,1,0,0,0,8,7,5,57,6,6,1,2,39.2,536,-8,0.0
