馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アルマアノン,1,19.2,0,1,1700,0,0,1,0,1,1,4,450,+2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,108.4,1,0,0,0,12,7,3,54,6,7,4,2,39.9,448,-2,1.2,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,109.7,0,1,0,0,14,4,3,54,9,9,5,4,40.6,450,0,0.5,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.0,1,0,0,0,16,14,3,54,6,5,0,0,35.8,450,0,0.8,0,1,0,0,0,0,0,0,0,0,13,1,0,1200,70.3,1,0,0,0,16,9,3,54,12,12,0,0,35.5,450,+4,1.2,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,70.1,1,0,0,0,18,17,3,52,11,11,0,0,35.5,446,-6,1.3
スイートレモネード,2,5.2,0,1,1700,0,0,1,0,2,2,0,434,-2,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,107.1,0,1,0,0,13,8,3,52,1,1,1,1,38.8,436,0,0.5,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,108.6,1,0,0,0,14,12,3,54,4,4,6,5,39.3,436,-2,0.1,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,70.6,1,0,0,0,16,16,3,54,16,15,0,0,34.9,438,+18,1.1,0,0,0,0,0,0,0,1,0,0,16,1,0,2000,123.4,1,0,0,0,18,9,3,54,13,13,13,14,35.5,420,-10,2.0,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,125.5,0,1,0,0,18,6,3,54,13,13,14,14,35.7,430,-8,1.4
カプア,9,5.5,0,1,1700,0,0,1,0,3,3,2,472,+4,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,107.8,1,0,0,0,14,12,3,54,9,8,4,3,39.4,468,+2,0.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,87.4,1,0,0,0,16,12,3,54,9,11,0,0,37.9,466,-2,1.3,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,98.9,0,1,0,0,15,5,3,54,2,1,0,0,37.8,468,+2,0.2,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,100.8,0,1,0,0,16,5,3,54,3,4,0,0,40.2,466,+2,0.5,0,0,0,0,0,1,0,0,0,0,11,1,0,1800,111.9,1,0,0,0,16,15,3,54,5,6,8,8,37.1,464,-4,2.5
レッドフィオナ,3,5.5,0,1,1700,0,0,1,0,3,4,1,454,+2,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,123.6,0,1,0,0,16,2,3,54,5,7,5,4,37.3,452,+8,0.3,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,122.7,1,0,0,0,18,6,3,52,8,8,10,8,35.6,444,0,1.1,0,0,0,0,0,0,0,1,0,0,15,1,0,1800,112.9,0,1,0,0,18,16,3,54,11,18,0,0,38.9,444,-6,4.1,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,125.1,0,1,0,0,18,12,3,54,14,13,11,11,35.7,450,-12,1.0,0,0,0,0,0,0,0,0,0,1,6,1,0,2000,123.4,1,0,0,0,17,6,3,54,16,16,15,12,34.9,462,0,0.7
サニツ,10,344.8,0,1,1700,0,0,1,0,4,5,25,456,+18,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,2000,123.0,1,0,0,0,18,5,3,54,15,14,17,18,37.4,438,-4,2.8,0,0,0,0,0,0,0,0,0,1,17,1,0,2000,126.5,1,0,0,0,17,17,3,54,4,5,11,17,38.1,442,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールドシャッツ,11,45.1,0,1,1700,0,0,1,0,4,6,5,428,-2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,14,1,0,1200,71.2,1,0,0,0,16,9,3,54,12,16,0,0,36.0,430,0,1.7,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,70.6,0,1,0,0,16,10,3,54,5,3,0,0,36.2,430,+4,0.4,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,69.6,1,0,0,0,16,12,3,54,8,8,0,0,35.1,426,0,0.5,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.4,1,0,0,0,16,12,3,54,2,2,0,0,35.5,426,0,0.3,0,0,0,1,0,0,0,0,0,0,3,1,0,1200,70.7,0,0,1,0,16,6,3,54,6,5,0,0,35.7,426,+6,0.6
メモリーゴールデン,8,359.9,0,1,1700,0,0,1,0,5,7,2,476,+2,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,8,0,1,1700,108.8,1,0,0,0,14,10,3,54,5,7,7,10,40.0,474,0,2.5,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,110.6,0,1,0,0,9,5,3,54,6,7,6,9,41.3,474,+4,2.2,0,1,0,0,0,0,0,0,0,0,11,0,1,1700,110.4,0,0,1,0,13,5,3,51,12,12,11,11,41.5,470,+4,3.2,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,110.9,1,0,0,0,13,9,3,54,12,11,10,11,40.9,466,-6,2.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,116.3,1,0,0,0,14,14,3,54,11,11,9,8,39.8,472,+8,2.3
アイサンクダディー,7,71.8,0,1,1700,0,0,1,0,5,8,4,416,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,6,0,1,1600,106.6,1,0,0,0,10,3,3,52,4,5,6,7,41.9,420,-2,1.7,0,0,0,1,0,0,0,0,0,0,12,0,1,1800,117.5,1,0,0,0,15,6,3,54,8,9,8,10,40.4,422,0,1.9,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,100.4,1,0,0,0,16,16,3,54,2,2,0,0,39.1,422,+4,0.6,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.3,1,0,0,0,16,6,3,54,2,2,2,2,40.0,418,+2,0.6,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.6,0,0,0,1,13,13,3,54,12,12,5,4,38.9,416,-6,1.2
クインチ,5,2.6,0,1,1700,0,0,1,0,6,9,0,456,-2,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,107.3,0,1,0,0,13,14,3,54,8,7,4,3,38.6,458,+2,0.7,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,107.7,1,0,0,0,14,4,3,54,9,10,7,5,39.0,456,-8,0.7,0,1,0,0,0,0,0,0,0,0,15,1,0,1800,113.7,0,0,1,0,15,9,3,54,2,2,2,11,40.6,464,+20,4.4,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,111.1,1,0,0,0,16,8,3,54,8,9,10,10,35.4,444,+2,1.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,96.1,1,0,0,0,12,5,3,54,10,9,0,0,34.9,442,+2,0.5
カシャーサ,12,128.9,0,1,1700,0,0,1,0,6,10,2,436,+6,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,0,8,0,1,1200,77.7,1,0,0,0,10,1,3,54,8,7,0,0,40.5,430,-4,1.8,0,0,0,0,0,0,1,0,0,0,12,0,1,1200,72.7,0,0,0,1,16,12,3,54,14,14,0,0,36.8,434,+4,0.9,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,74.3,1,0,0,0,16,10,3,54,15,13,0,0,37.4,430,-6,0.4,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,74.4,1,0,0,0,16,4,3,54,11,11,0,0,37.7,436,0,0.7,0,0,0,0,0,0,0,0,1,0,16,0,1,1200,74.1,0,0,1,0,16,12,3,54,4,5,0,0,38.6,436,+12,2.5
