馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コヨキチボンバー,15,303.9,0,1,1700,0,1,0,0,1,1,3,514,-16,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,100.7,0,0,1,0,16,7,3,53,10,11,0,0,38.5,530,+14,3.2,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,111.6,1,0,0,0,15,12,3,53,10,10,13,13,40.6,516,-16,2.4,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,119.7,0,1,0,0,16,14,3,56,8,10,12,14,41.7,532,-8,4.3,0,0,0,0,1,0,0,0,0,0,13,0,1,2100,141.5,1,0,0,0,15,3,3,56,8,9,12,15,40.9,540,-6,4.4,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,121.5,1,0,0,0,16,12,3,56,9,9,10,13,41.0,546,0,3.1
イベントホライズン,13,71.3,0,1,1700,0,1,0,0,2,2,19,590,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,76.8,0,1,0,0,16,1,3,56,16,13,0,0,38.5,586,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トミケンヴァール,14,243.3,0,1,1700,0,1,0,0,2,3,2,408,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,70.8,1,0,0,0,16,11,3,53,12,12,0,0,35.8,410,+8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,1400,83.9,1,0,0,0,18,5,3,51,15,14,0,0,36.6,402,-16,2.4,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,120.5,1,0,0,0,16,4,3,51,10,9,8,9,43.5,418,0,3.4,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,111.1,1,0,0,0,16,4,3,51,2,4,3,0,35.4,418,-4,1.3
ジェラーニオ,10,13.6,0,1,1700,0,1,0,0,3,4,12,468,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,1800,110.4,1,0,0,0,17,10,3,55,17,17,17,0,33.9,470,0,1.2,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,126.3,1,0,0,0,16,15,3,56,7,5,3,7,38.9,470,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユキノディライト,11,204.4,0,1,1700,0,1,0,0,3,5,9,490,+2,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,16,1,0,1600,98.6,1,0,0,0,16,11,3,56,7,7,0,0,34.6,488,+12,1.4,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,74.7,0,0,1,0,15,14,3,55,5,6,0,0,39.3,476,-8,3.5,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,112.5,0,0,1,0,11,1,3,55,1,1,0,0,51.9,484,+2,12.8,0,0,0,0,0,1,0,0,0,0,16,1,0,1600,100.5,0,1,0,0,16,6,3,54,4,3,6,0,38.3,482,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イニシアティブ,6,27.6,0,1,1700,0,1,0,0,4,6,13,484,0,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,75.1,1,0,0,0,16,7,3,56,5,5,0,0,39.3,484,-2,1.6,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,96.8,1,0,0,0,16,2,3,56,3,3,0,0,35.5,486,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラインコマンダー,3,2.6,0,1,1700,0,1,0,0,4,7,2,448,+4,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,107.7,0,1,0,0,11,3,3,56,2,2,2,2,38.5,444,-2,1.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,82.7,0,1,0,0,17,15,3,56,16,15,0,0,34.4,446,-4,1.5,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,82.5,1,0,0,0,18,16,3,56,14,8,0,0,34.3,450,0,0.6,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,81.7,1,0,0,0,17,10,3,56,8,8,0,0,34.6,450,-8,0.4,0,0,0,0,0,0,1,0,0,0,6,1,0,1400,82.7,1,0,0,0,18,9,3,56,6,6,0,0,35.1,458,+12,0.4
ステンカラージン,9,159.5,0,1,1700,0,1,0,0,5,8,2,524,-2,1,0,0,3,55.0,0,0,1,0,0,0,0,0,0,0,10,0,1,1700,110.2,0,1,0,0,11,4,3,55,9,11,10,10,38.8,526,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キーフェイス,8,92.5,0,1,1700,0,1,0,0,5,9,1,440,+6,0,1,0,3,51.0,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,70.4,0,1,0,0,16,5,3,51,14,11,0,0,37.4,434,-6,2.3,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,86.5,0,0,0,1,16,13,3,54,8,8,0,0,37.8,440,-8,1.9,0,0,1,0,0,0,0,0,0,0,12,0,1,1150,72.7,0,1,0,0,16,7,3,54,16,15,0,0,37.1,448,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シンティラ,4,9.4,0,1,1700,0,1,0,0,6,10,2,492,-12,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,107.3,0,0,0,1,13,4,3,55,12,11,8,10,38.2,504,+4,0.9,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,98.4,0,0,1,0,16,4,3,55,15,12,0,0,36.8,500,+8,1.4,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,100.8,1,0,0,0,16,12,3,55,10,9,0,0,38.5,492,-2,2.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,101.0,0,1,0,0,16,11,3,55,13,11,0,0,37.8,494,+14,0.4,0,0,0,0,1,0,0,0,0,0,8,0,1,2100,138.3,1,0,0,0,16,14,3,55,10,12,5,6,39.5,480,-4,0.8
アケル,7,6.4,0,1,1700,0,1,0,0,6,11,3,466,+8,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,5,0,1,2100,134.5,0,0,1,0,11,8,3,54,1,1,1,1,38.8,458,0,2.1,0,0,0,0,1,0,0,0,0,0,3,0,1,2100,131.4,0,0,0,1,16,6,3,56,1,1,1,1,37.9,458,0,0.3,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,116.6,1,0,0,0,15,4,3,56,14,15,10,10,39.1,458,0,2.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,115.7,1,0,0,0,15,14,3,56,7,6,6,5,39.1,458,-2,1.0,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,110.2,1,0,0,0,15,11,3,56,6,6,4,5,40.4,460,0,2.2
バイプレーヤー,5,6.4,0,1,1700,0,1,0,0,7,12,1,468,0,1,0,0,3,54.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,107.7,0,0,1,0,15,4,3,53,12,12,9,7,38.6,468,+2,0.3,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,99.7,0,0,0,1,11,5,3,56,6,3,0,0,39.2,466,-4,2.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.7,1,0,0,0,16,9,3,56,9,7,0,0,38.2,470,0,0.1,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,101.0,0,1,0,0,16,2,3,56,14,14,0,0,37.6,470,-4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デッドアヘッド,1,10.5,0,1,1700,0,1,0,0,7,13,1,478,-2,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,124.4,0,1,0,0,15,3,3,53,8,8,11,9,36.9,480,-2,1.3,0,0,0,0,1,0,0,0,0,0,13,1,0,1800,112.7,1,0,0,0,16,11,3,56,12,11,12,0,34.6,482,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
