馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
バンプファイア,3,10.7,1,1,2,492,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,5,1,1800,118.3,0,1,0,0,16,9,3,56,6,5,6,7,40.4,496,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴェイパライズ,5,19.5,1,2,2,452,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,6,1,1800,117.8,0,1,0,0,10,4,3,55,6,6,6,7,39.4,452,0,2.9,0,0,0,0,0,0,0,0,1,0,4,1,1800,115.8,0,1,0,0,15,8,3,55,3,3,3,3,38.3,452,-2,0.4,0,0,0,0,0,0,0,0,1,0,7,1,1800,116.6,1,0,0,0,11,9,3,55,7,7,7,7,39.7,454,0,1.9,0,0,0,0,0,0,0,1,0,0,9,1,1800,116.5,1,0,0,0,16,3,3,55,6,5,9,8,38.7,454,-2,1.6,0,0,0,0,0,0,0,1,0,0,10,1,1800,116.7,0,1,0,0,13,4,3,55,8,8,9,8,38.6,456,+2,2.4
メイショウヒノクニ,8,84.6,2,3,1,468,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,6,1,1800,117.4,1,0,0,0,16,15,3,56,7,7,6,5,38.6,468,-4,1.6,0,0,0,0,0,0,0,0,1,0,13,1,1800,118.0,0,1,0,0,15,12,3,56,3,3,3,3,40.5,472,+2,2.6,0,0,0,0,0,0,0,1,0,0,10,1,1800,117.5,0,1,0,0,15,1,3,55,9,8,10,11,40.8,470,-4,2.8,0,0,0,0,0,0,0,1,0,0,13,0,1600,96.9,1,0,0,0,17,17,3,55,14,14,0,0,36.8,474,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライワルツ,4,43.4,2,4,3,456,+2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,8,1,1400,87.5,0,1,0,0,16,10,3,51,9,10,0,0,39.1,454,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウルバーノ,10,45.2,3,5,6,434,-8,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,12,0,2000,123.8,1,0,0,0,18,11,3,51,15,15,15,14,36.7,442,-6,2.0,0,0,0,0,0,0,0,1,0,0,14,0,1800,112.1,1,0,0,0,16,15,3,54,10,10,0,0,36.0,448,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフジマーキュリー,12,127.5,3,6,2,472,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,8,1,1900,124.7,1,0,0,0,11,8,3,56,11,11,10,10,40.2,472,-6,1.7,0,0,0,0,0,0,0,0,0,1,10,1,1700,106.9,0,0,0,1,16,11,3,56,16,16,15,15,38.0,478,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンフィニマン,11,15.8,4,7,2,506,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,1800,117.4,0,1,0,0,9,3,3,56,9,9,8,5,38.3,512,-8,1.1,0,0,0,0,0,0,0,0,1,0,10,1,1800,118.0,0,1,0,0,16,6,3,56,15,15,14,12,39.4,520,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルクロダイヤ,2,3.3,4,8,2,500,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,1,1800,116.7,0,1,0,0,9,8,3,56,2,2,1,1,38.5,504,-4,0.4,0,0,0,0,0,0,0,0,1,0,3,1,1800,115.8,0,1,0,0,14,1,3,56,8,7,5,6,38.4,508,-2,0.7,0,0,0,0,0,0,1,0,0,0,4,1,1800,115.7,0,1,0,0,13,10,3,56,5,5,7,5,38.5,510,+4,0.2,0,0,0,0,0,0,0,1,0,0,2,1,1800,115.6,1,0,0,0,15,8,3,56,6,6,5,5,37.7,506,0,0.0,0,0,0,0,0,0,0,0,1,0,3,1,1800,113.0,0,1,0,0,12,6,3,55,8,8,7,6,36.5,506,0,0.1
フュラー,16,110.6,5,9,2,434,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,12,0,1800,111.9,0,1,0,0,16,7,3,54,8,7,0,0,38.4,434,-4,2.3,0,0,0,0,0,0,0,1,0,0,7,0,2000,127.2,1,0,0,0,16,1,3,54,7,7,7,8,36.0,438,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハッピーパラダイス,14,165.3,5,10,2,492,+4,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,9,1,1800,118.7,1,0,0,0,10,5,3,56,6,6,8,7,41.5,488,+12,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2000,129.0,1,0,0,0,9,2,3,52,8,8,5,7,37.3,476,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウェーブライダー,7,24.1,6,11,4,510,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,8,1,1800,116.8,0,1,0,0,15,7,3,56,7,7,8,8,38.8,512,+4,1.4,0,0,0,1,0,0,0,0,0,0,9,0,1800,111.0,0,1,0,0,14,7,3,55,4,3,0,0,36.8,508,+4,1.7,0,0,0,0,0,0,0,0,1,0,4,0,2000,124.0,0,1,0,0,6,5,3,54,2,2,2,2,37.2,504,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リトルフォレスト,13,303.6,6,12,10,476,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,9,1,1800,119.4,1,0,0,0,15,9,3,54,12,12,9,10,40.1,478,+2,2.3,0,0,0,0,0,0,0,1,0,0,12,1,1800,118.3,1,0,0,0,16,9,3,52,15,11,13,14,39.4,476,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカコンパス,15,57.8,7,13,2,418,+6,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,5,1,1800,117.1,1,0,0,0,10,7,3,55,10,10,6,7,40.0,412,-16,2.2,0,0,0,0,0,0,0,0,1,0,14,0,1800,112.0,0,1,0,0,18,5,3,53,13,14,0,0,36.1,428,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナリタエストレジャ,9,87.5,7,14,2,400,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,10,1,1400,87.3,1,0,0,0,16,11,3,55,12,10,0,0,39.1,400,-8,1.2,0,0,0,0,0,0,0,1,0,0,12,0,1800,109.7,1,0,0,0,13,2,3,55,11,11,0,0,36.2,408,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プカナラ,6,59.8,8,15,1,458,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,11,1,1800,116.4,1,0,0,0,12,10,3,56,10,10,10,11,40.1,460,-6,2.0,0,0,0,0,0,0,0,1,0,0,5,1,1800,116.9,0,1,0,0,10,4,3,56,4,3,4,4,39.4,466,+4,1.4,0,0,0,0,0,0,0,1,0,0,4,1,1800,116.8,1,0,0,0,11,5,3,56,10,10,10,8,38.3,462,-6,1.1,0,0,0,0,0,0,0,1,0,0,8,1,1800,118.1,1,0,0,0,13,10,3,56,11,11,9,9,38.5,468,0,1.3,0,0,0,0,0,0,0,0,1,0,10,0,2000,126.4,1,0,0,0,12,5,3,55,7,7,7,8,37.1,468,0,1.9
オメガ,1,1.7,8,16,29,508,+24,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,0,1800,109.6,0,0,1,0,6,4,3,54,2,2,0,0,35.2,484,0,0.5,0,0,0,0,0,0,0,0,0,1,2,0,1800,107.8,1,0,0,0,6,2,3,54,2,2,2,2,35.1,484,0,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1800,110.6,0,0,1,0,14,12,3,53,2,3,3,0,34.9,484,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
