馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
カラビナ,3,5.6,1,0,2600,1,0,0,0,1,1,20,522,-2,1,0,0,5,56.0,0,0,0,0,0,1,0,0,0,0,1,1,0,2500,155.6,0,1,0,0,12,1,5,55,1,1,1,1,36.4,524,-4,-0.2,0,0,0,0,0,0,0,1,0,0,8,1,0,2400,147.8,1,0,0,0,12,12,5,52,3,3,3,3,36.0,528,-2,1.5,0,0,0,0,0,1,0,0,0,0,2,1,0,2500,154.2,1,0,0,0,16,8,5,55,3,3,3,2,35.2,530,+2,0.1,0,0,0,0,0,0,0,0,1,0,8,1,0,2400,149.4,1,0,0,0,11,5,5,55,9,9,9,6,33.5,528,+6,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,130.1,0,0,0,1,12,1,5,57,6,6,4,0,37.7,522,+8,-0.7
マコトガラハッド,6,61.5,1,0,2600,1,0,0,0,2,2,8,480,-10,0,0,1,5,56.0,0,0,0,0,0,0,0,0,1,0,7,1,0,2400,144.9,1,0,0,0,12,10,5,54,4,5,5,5,34.8,490,+8,0.7,0,0,1,0,0,0,0,0,0,0,1,1,0,2600,163.9,1,0,0,0,8,7,5,57,1,1,1,1,36.4,482,-6,-0.1,0,0,0,0,0,0,0,0,0,1,6,1,0,2600,159.3,1,0,0,0,12,1,5,57,3,3,4,4,35.6,488,-4,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,2600,159.2,0,1,0,0,16,7,5,57,6,6,6,5,35.3,492,-2,-0.1,0,0,0,0,0,0,1,0,0,0,11,1,0,2200,136.4,0,1,0,0,12,9,5,57,10,12,11,11,36.8,494,+14,1.4
アドマイヤエイカン,2,4.5,1,0,2600,1,0,0,0,3,3,8,506,+6,1,0,0,5,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,2400,144.5,1,0,0,0,12,1,5,56,7,6,8,10,34.1,500,-2,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,2400,145.8,1,0,0,0,12,10,5,56,6,5,7,6,34.3,502,-2,0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,2400,147.5,1,0,0,0,11,6,5,56,5,5,5,4,33.4,504,-14,0.1,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,121.7,1,0,0,0,11,12,5,56,3,3,3,0,34.4,518,0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,121.0,1,0,0,0,13,1,5,57,6,7,9,8,34.7,518,+20,-0.2
アルター,7,51.8,1,0,2600,1,0,0,0,3,4,12,518,0,0,0,1,6,56.0,0,0,0,0,1,0,0,0,0,0,11,1,0,2400,147.3,1,0,0,0,11,8,6,56,3,3,5,8,36.1,518,-2,2.5,0,0,0,0,0,1,0,0,0,0,10,1,0,2500,154.6,1,0,0,0,15,1,6,56,3,4,4,3,36.0,520,+18,0.7,0,0,0,0,1,0,0,0,0,0,16,1,0,2500,152.6,1,0,0,0,18,5,6,55,13,13,13,14,35.2,502,-8,1.7,0,0,0,0,0,0,0,0,1,0,1,1,0,2400,148.0,1,0,0,0,8,6,6,56,3,4,4,4,34.9,510,-10,-0.1,0,0,0,0,0,0,0,1,0,0,2,1,0,2400,146.2,1,0,0,0,9,4,6,56,7,6,5,5,34.0,520,+12,0.3
シホウ,12,14.6,1,0,2600,1,0,0,0,4,5,13,516,+2,1,0,0,7,56.0,0,0,0,0,0,0,0,1,0,0,9,1,0,3200,197.2,1,0,0,0,17,3,7,58,15,15,13,12,35.9,514,0,1.0,0,0,0,0,0,0,0,0,1,0,7,1,0,3000,184.6,1,0,0,0,11,3,7,56,9,8,5,4,36.9,514,+2,1.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2200,135.2,1,0,0,0,11,4,7,56,9,10,10,10,35.7,512,-6,1.9,0,0,0,0,0,1,0,0,0,0,5,1,0,3600,224.1,1,0,0,0,10,6,7,56,4,3,3,2,36.4,518,+14,1.1,0,0,0,0,1,0,0,0,0,0,7,1,0,2500,150.9,1,0,0,0,16,9,7,53,8,8,7,7,35.8,504,-2,0.9
モンドインテロ,5,4.0,1,0,2600,1,0,0,0,4,6,8,482,+2,1,0,0,6,58.0,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,118.3,1,0,0,0,11,3,6,56,10,10,10,9,35.4,480,-8,1.1,0,0,0,0,0,0,0,0,1,0,15,0,1,1800,111.4,0,0,0,1,16,14,6,56,10,10,9,8,38.5,488,0,1.6,0,0,0,0,0,0,0,0,1,0,8,0,1,2000,124.8,1,0,0,0,16,6,6,57,13,12,13,13,37.3,488,-4,0.7,0,0,0,0,0,0,0,1,0,0,7,1,0,2400,147.7,1,0,0,0,12,3,6,57,9,9,9,8,35.4,492,+12,1.4,0,0,0,0,0,0,0,0,1,0,4,1,0,2000,118.7,1,0,0,0,12,5,6,56,9,9,10,10,34.4,480,-2,0.1
エリモジパング,11,310.0,1,0,2600,1,0,0,0,5,7,0,462,-4,1,0,0,8,56.0,1,0,0,0,0,0,0,0,0,0,11,1,0,1800,108.2,1,0,0,0,14,1,8,53,3,3,4,3,35.5,466,-6,1.0,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,122.9,0,1,0,0,11,10,8,57,5,5,5,4,36.8,472,+12,1.4,0,0,0,0,0,0,0,0,1,0,6,1,0,2400,147.8,1,0,0,0,11,2,8,53,1,1,1,1,34.6,460,-18,0.4,0,0,0,0,0,1,0,0,0,0,10,1,0,2500,156.5,0,1,0,0,12,5,8,53,4,4,3,3,36.9,478,0,0.9,0,0,0,0,0,1,0,0,0,0,3,1,0,2200,137.3,1,0,0,0,9,1,8,57,6,6,6,4,34.9,478,+12,0.4
マサハヤダイヤ,9,33.2,1,0,2600,1,0,0,0,5,8,2,468,-10,1,0,0,5,56.0,0,1,0,0,0,0,0,0,0,0,1,1,0,2600,159.7,1,0,0,0,11,11,5,54,9,9,9,10,36.3,478,0,0.0,0,0,0,0,0,0,0,0,1,0,4,1,0,2400,149.2,1,0,0,0,8,6,5,57,5,5,5,5,35.9,478,0,0.5,0,0,0,0,0,0,1,0,0,0,3,1,0,2200,134.6,1,0,0,0,9,1,5,57,5,4,3,3,35.7,478,-2,0.8,0,0,0,0,0,0,0,1,0,0,8,1,0,2400,148.8,1,0,0,0,13,9,5,54,10,10,11,10,35.7,480,0,1.0,0,0,0,0,0,0,0,1,0,0,7,1,0,2200,136.8,0,1,0,0,11,11,5,57,6,6,6,8,37.6,480,+6,1.0
デルマサリーチャン,8,182.0,1,0,2600,1,0,0,0,6,9,3,502,0,0,1,0,7,54.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1800,108.8,0,1,0,0,13,8,7,51,8,7,8,7,36.7,502,+2,0.9,0,0,0,0,1,0,0,0,0,0,6,1,0,2400,144.3,1,0,0,0,13,9,7,51,9,9,10,10,35.0,500,+8,1.4,0,0,0,0,1,0,0,0,0,0,10,1,0,2000,119.8,1,0,0,0,12,6,7,55,7,8,9,0,34.0,492,+6,1.0,0,0,0,0,0,1,0,0,0,0,5,1,0,2500,156.1,0,1,0,0,12,7,7,51,8,7,8,8,36.2,486,+6,0.5,0,0,0,0,1,0,0,0,0,0,11,1,0,1800,107.9,1,0,0,0,16,11,7,55,12,12,14,0,33.8,480,-10,0.6
ヴォージュ,1,7.3,1,0,2600,1,0,0,0,6,10,9,512,+2,1,0,0,5,56.0,0,0,0,0,1,0,0,0,0,0,7,1,0,2500,150.1,1,0,0,0,16,6,5,54,1,1,1,1,34.9,510,-4,0.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,105.5,1,0,0,0,14,9,5,56,9,10,0,0,34.6,514,+4,0.9,0,0,1,0,0,0,0,0,0,0,4,1,0,2000,121.4,1,0,0,0,16,7,5,54,4,4,3,3,38.0,510,-16,0.6,0,0,0,0,0,0,1,0,0,0,11,1,0,2000,120.0,1,0,0,0,18,7,5,54,5,5,4,3,34.7,526,-2,0.7,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,122.1,0,0,1,0,15,7,5,55,3,3,3,3,36.2,528,+10,0.7
