馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジャッキー,12,164.0,1,0,2000,1,0,0,0,1,1,2,478,+6,1,0,0,5,57.0,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,70.2,1,0,0,0,16,3,5,55,15,14,0,0,34.0,472,-12,0.5,0,0,0,1,0,0,0,0,0,0,10,0,1,1800,115.5,1,0,0,0,15,1,5,57,13,14,15,15,37.8,484,0,1.6,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,70.7,0,1,0,0,14,8,5,55,14,13,0,0,34.4,484,-4,0.8,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,71.7,0,0,0,1,16,5,5,57,14,10,0,0,36.1,488,+4,0.2,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,148.4,1,0,0,0,9,9,5,54,5,5,5,7,35.7,484,-6,1.7
ノストラダムス,7,6.2,1,0,2000,1,0,0,0,1,2,1,488,-2,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.6,1,0,0,0,16,6,4,57,12,13,3,3,36.4,490,0,0.0,0,0,0,1,0,0,0,0,0,0,6,1,0,1800,108.9,0,1,0,0,13,9,4,57,13,13,0,0,34.1,490,0,0.6,0,0,0,0,0,0,0,0,1,0,10,1,0,2000,122.6,1,0,0,0,11,3,4,57,10,10,3,4,37.1,490,0,0.6,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,93.4,1,0,0,0,9,2,4,57,4,4,0,0,34.5,490,0,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,107.2,1,0,0,0,14,12,4,57,2,1,0,0,34.8,490,0,0.1
ガロシェ,5,6.7,1,0,2000,1,0,0,0,2,3,3,444,-6,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,92.9,1,0,0,0,18,14,3,54,13,14,0,0,34.0,450,0,0.6,0,0,0,1,0,0,0,0,0,0,2,1,0,1600,96.5,0,1,0,0,13,10,3,53,7,7,0,0,33.9,450,-4,0.1,0,0,0,1,0,0,0,0,0,0,3,1,0,1600,96.4,1,0,0,0,18,13,3,51,3,2,0,0,33.3,454,+6,0.2,0,0,0,1,0,0,0,0,0,0,3,1,0,1600,93.9,1,0,0,0,15,12,3,52,3,5,0,0,33.5,448,0,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,93.8,0,1,0,0,18,8,3,53,3,4,0,0,34.8,448,0,-0.1
カラル,6,32.8,1,0,2000,1,0,0,0,2,4,6,492,+18,0,0,1,5,57.0,0,0,0,1,0,0,0,0,0,0,7,1,0,2000,121.2,0,1,0,0,10,1,5,55,9,8,0,0,36.1,474,-6,1.3,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,120.0,1,0,0,0,8,5,5,57,4,4,3,3,35.0,480,+8,0.5,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,107.3,1,0,0,0,15,13,5,57,11,10,3,4,36.4,472,-12,0.8,0,0,0,1,0,0,0,0,0,0,2,1,0,2200,134.3,0,1,0,0,13,4,5,57,2,2,2,2,36.5,484,+10,0.0,0,0,0,1,0,0,0,0,0,0,5,1,0,2000,117.9,1,0,0,0,11,10,5,57,6,8,0,0,33.8,474,-12,0.6
オーデットエール,15,254.9,1,0,2000,1,0,0,0,3,5,3,482,+6,0,0,1,4,57.0,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,122.6,1,0,0,0,16,7,4,57,15,14,14,13,36.1,476,0,0.8,0,0,0,0,0,0,0,0,0,1,8,1,0,2000,121.5,1,0,0,0,13,5,4,57,13,13,9,9,37.0,476,-10,1.4,0,0,0,0,0,0,0,0,0,1,12,1,0,1800,107.8,1,0,0,0,15,1,4,54,9,8,9,9,36.3,486,+6,1.3,0,0,1,0,0,0,0,0,0,0,7,1,0,1800,109.8,1,0,0,0,16,3,4,57,8,6,7,8,36.5,480,-2,0.6,0,0,0,0,0,0,1,0,0,0,6,1,0,1600,95.1,1,0,0,0,16,5,4,57,11,11,11,0,35.7,482,-2,0.4
リッカローズ,16,55.9,1,0,2000,1,0,0,0,3,6,13,472,+12,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2000,120.5,1,0,0,0,18,14,3,54,2,2,2,2,35.7,460,+2,0.0,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,121.3,1,0,0,0,13,11,3,52,8,7,5,5,35.4,458,-6,0.4,0,0,0,0,0,0,0,0,0,1,8,1,0,1800,108.5,1,0,0,0,16,6,3,54,4,4,5,6,36.6,464,0,1.5,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,123.6,0,1,0,0,15,14,3,54,8,7,7,7,36.2,464,-6,0.3
エフティイーリス,8,25.3,1,0,2000,1,0,0,0,4,7,2,442,-4,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,7,1,0,2000,121.9,1,0,0,0,16,15,3,50,11,12,14,12,34.9,446,-10,1.0,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,109.0,0,1,0,0,13,6,3,53,7,7,0,0,35.0,456,+8,0.7,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,108.8,1,0,0,0,13,3,3,54,3,3,3,4,35.4,448,+2,1.4,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,96.2,1,0,0,0,16,3,3,54,11,11,10,0,34.7,446,+2,0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,109.7,1,0,0,0,10,4,3,54,3,4,3,0,34.1,444,+22,-0.1
レッドエンヴィー,13,33.6,1,0,2000,1,0,0,0,4,8,1,490,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,122.3,1,0,0,0,16,3,3,55,12,14,7,4,36.4,492,+6,0.7,0,0,0,0,0,0,0,0,0,1,10,1,0,2600,165.5,0,0,1,0,16,6,3,54,15,15,12,9,37.1,486,+4,1.5,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,119.6,1,0,0,0,11,7,3,54,11,11,11,10,35.1,482,+4,0.3,0,0,0,1,0,0,0,0,0,0,1,1,0,2000,122.9,1,0,0,0,12,11,3,55,8,8,7,6,34.9,478,0,-0.1,0,0,0,0,0,0,0,0,1,0,6,1,0,2400,152.7,1,0,0,0,10,8,3,56,7,7,5,3,35.1,478,0,0.6
マイネルミュトス,10,12.5,1,0,2000,1,0,0,0,5,9,5,474,+6,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,120.4,0,1,0,0,8,3,3,55,8,8,0,0,35.0,468,0,0.2,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,108.1,1,0,0,0,9,1,3,55,5,4,0,0,34.6,468,-2,0.6,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,107.7,1,0,0,0,10,5,3,53,6,6,4,4,34.2,470,+6,0.6,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,107.2,1,0,0,0,9,1,3,56,6,6,0,0,34.3,464,+6,0.4,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,93.3,1,0,0,0,8,8,3,54,5,5,0,0,34.6,458,-4,0.4
ウレキサイト,4,14.5,1,0,2000,1,0,0,0,5,10,2,502,+2,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,3,1,0,2000,121.6,1,0,0,0,16,5,3,55,6,6,7,7,35.2,500,0,0.4,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,107.5,1,0,0,0,9,9,3,54,3,3,0,0,33.7,500,-6,0.3,0,0,0,0,0,0,0,0,0,1,9,1,0,2600,165.5,0,0,1,0,16,5,3,54,9,8,6,5,37.6,506,+6,1.5,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,113.4,1,0,0,0,16,10,3,56,2,2,2,2,38.2,500,+4,2.0,0,0,1,0,0,0,0,0,0,0,5,1,0,2000,120.4,1,0,0,0,11,11,3,56,6,5,7,4,36.1,496,-6,0.4
