馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キョウワベルナルド,8,194.3,1,0,1800,1,0,0,0,1,1,1,454,-2,1,0,0,4,57.0,1,0,0,0,0,0,0,0,0,0,10,1,0,2000,123.3,1,0,0,0,13,6,4,57,8,9,8,9,36.4,456,-6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,120.3,1,0,0,0,14,1,4,55,4,4,3,3,36.2,462,+4,0.7,0,0,0,1,0,0,0,0,0,0,11,1,0,2000,120.7,1,0,0,0,18,10,4,55,4,3,0,0,36.3,458,-12,1.7,1,0,0,0,0,0,0,0,0,0,4,1,0,2000,123.1,1,0,0,0,16,8,4,54,5,5,3,2,37.2,470,+4,0.6
ハナザカリ,9,92.1,1,0,1800,1,0,0,0,2,2,1,484,+4,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,109.9,1,0,0,0,12,6,3,52,3,3,4,4,35.9,480,+4,0.7,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,94.5,1,0,0,0,13,3,3,54,3,4,0,0,34.5,476,0,1.2,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,110.1,1,0,0,0,9,4,3,54,2,3,4,4,35.4,476,0,0.5,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,111.9,1,0,0,0,11,9,3,54,1,1,1,1,35.8,476,+8,0.3,0,0,0,0,0,1,0,0,0,0,13,1,0,1800,111.2,1,0,0,0,14,5,3,54,1,1,1,1,36.9,468,+2,1.4
トーセンスーリヤ,1,6.0,1,0,1800,1,0,0,0,3,3,2,466,+2,1,0,0,3,54.0,1,0,0,0,0,0,0,0,0,0,2,1,0,1800,107.9,1,0,0,0,8,5,3,54,4,4,4,2,34.6,464,-8,0.2,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,111.0,0,1,0,0,8,8,3,54,7,7,7,4,35.5,472,+6,0.3,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,108.8,1,0,0,0,12,9,3,54,3,3,2,2,34.6,466,-4,0.3,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,94.6,1,0,0,0,13,1,3,56,11,11,0,0,33.9,470,0,1.3,0,0,0,0,0,1,0,0,0,0,3,1,0,1800,108.5,1,0,0,0,11,5,3,56,5,5,5,4,34.8,470,-2,0.4
シスターフラッグ,3,13.7,1,0,1800,1,0,0,0,4,4,1,508,+10,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,109.6,1,0,0,0,12,12,3,52,3,3,2,3,35.7,498,+16,0.4,0,0,0,0,1,0,0,0,0,0,12,1,0,2400,145.9,1,0,0,0,17,9,3,55,12,13,13,13,34.7,482,-2,2.1,0,0,0,0,0,0,0,1,0,0,4,1,0,2200,135.4,1,0,0,0,12,5,3,54,3,3,4,4,34.6,484,-6,0.4,0,0,0,0,0,0,0,0,1,0,6,1,0,2200,132.8,1,0,0,0,8,4,3,54,7,7,7,6,35.0,490,-2,1.1,0,0,0,0,0,0,0,1,0,0,4,1,0,2400,149.4,1,0,0,0,9,3,3,54,6,6,7,5,34.8,492,-2,0.5
マイネルユニブラン,5,59.7,1,0,1800,1,0,0,0,5,5,1,524,-2,1,0,0,4,57.0,1,0,0,0,0,0,0,0,0,0,9,1,0,2000,123.2,1,0,0,0,13,12,4,57,6,5,3,4,36.8,526,0,1.3,0,1,0,0,0,0,0,0,0,0,6,1,0,1800,109.5,1,0,0,0,10,2,4,57,3,3,3,3,35.1,526,+6,1.2,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,122.7,0,1,0,0,10,9,4,55,3,3,2,1,37.6,520,0,1.0,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,109.9,1,0,0,0,8,3,4,57,2,2,3,3,35.5,520,-6,0.3,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,110.0,1,0,0,0,16,12,4,54,2,2,2,2,34.5,526,-2,0.2
メイショウテンシャ,7,6.0,1,0,1800,1,0,0,0,6,6,2,468,-2,1,0,0,4,57.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,108.4,1,0,0,0,8,1,4,57,5,5,5,4,34.8,470,0,0.7,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,108.6,1,0,0,0,12,5,4,56,7,7,0,0,35.7,470,+6,0.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,107.7,1,0,0,0,9,2,4,56,6,7,7,0,34.2,464,-8,0.8,0,0,0,0,0,0,0,1,0,0,12,1,0,2000,123.0,1,0,0,0,13,13,4,56,6,5,4,3,37.0,472,+4,2.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,125.9,0,0,1,0,8,7,4,55,7,8,8,8,36.2,468,+8,1.0
バールドバイ,2,2.8,1,0,1800,1,0,0,0,6,7,13,492,-2,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,119.5,1,0,0,0,9,9,3,56,4,4,4,0,34.7,494,+4,0.7,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,108.7,1,0,0,0,13,1,3,56,6,6,7,6,34.7,490,-4,0.6,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,108.2,1,0,0,0,16,8,3,56,2,4,5,0,34.9,494,+2,-0.2,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,123.8,1,0,0,0,17,12,3,55,2,4,3,2,36.1,492,+8,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,111.8,1,0,0,0,14,13,3,55,14,11,11,0,33.0,484,0,0.4
エレクトロニカ,6,6.6,1,0,1800,1,0,0,0,7,8,2,430,-2,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,3,1,0,2000,120.8,1,0,0,0,9,9,4,55,9,8,8,4,33.9,432,+16,0.7,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,122.3,1,0,0,0,11,9,4,55,8,9,8,0,33.7,416,+4,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,2000,122.3,1,0,0,0,16,8,4,55,7,7,6,3,36.0,412,-10,0.0,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,122.3,1,0,0,0,17,2,4,55,5,5,4,4,35.4,422,+2,0.3,0,0,0,0,0,0,0,0,0,1,2,1,0,2000,120.5,1,0,0,0,12,3,4,54,8,8,6,8,36.2,420,-4,0.1
バリングラ,4,3.2,1,0,1800,1,0,0,0,7,9,21,542,+14,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,121.7,1,0,0,0,10,5,4,57,10,9,8,6,35.6,528,-10,0.4,0,0,0,0,0,0,0,0,0,1,3,1,0,2000,120.9,0,1,0,0,18,15,4,56,10,9,13,14,35.2,538,+12,0.1,0,0,0,0,0,0,1,0,0,0,1,1,0,2200,133.9,1,0,0,0,18,12,4,55,8,8,8,10,35.0,526,+8,-0.1,0,0,0,0,0,1,0,0,0,0,10,1,0,2000,123.3,1,0,0,0,12,12,4,56,5,5,7,8,36.6,518,-4,1.3,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,121.9,1,0,0,0,13,2,4,56,3,4,4,0,34.1,522,-6,0.1
ステフィン,10,263.3,1,0,1800,1,0,0,0,8,10,1,470,+2,1,0,0,4,57.0,1,0,0,0,0,0,0,0,0,0,13,1,0,2000,123.8,1,0,0,0,13,8,4,57,4,5,6,6,37.2,468,+2,1.9,0,1,0,0,0,0,0,0,0,0,7,1,0,1800,109.3,1,0,0,0,12,10,4,57,6,5,6,6,34.9,466,+2,0.8,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,120.7,1,0,0,0,12,2,4,57,8,6,7,7,35.3,464,-2,0.2,0,0,0,1,0,0,0,0,0,0,6,1,0,2000,120.7,1,0,0,0,12,6,4,55,6,6,0,0,35.0,466,-4,0.5,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,87.2,1,0,0,0,16,5,4,57,15,16,0,0,37.9,470,0,2.2
