馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
デルマシャンパン,8,15.6,0,1,1700,1,0,0,0,1,1,6,444,-2,0,1,0,3,51.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,107.4,1,0,0,0,14,1,3,51,7,7,6,6,39.4,446,+4,0.5,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,86.6,1,0,0,0,16,10,3,54,16,16,0,0,37.0,442,-6,1.7,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.8,0,1,0,0,16,14,3,54,13,13,0,0,37.3,448,0,0.6,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,88.4,0,1,0,0,11,8,3,54,10,11,0,0,38.0,448,-8,1.9,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,72.5,1,0,0,0,16,5,3,54,12,12,0,0,37.7,456,+4,0.7
タガノアニード,3,4.0,0,1,1700,1,0,0,0,2,2,2,464,-4,0,1,0,4,53.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,106.6,0,1,0,0,13,2,4,53,3,3,4,5,38.2,468,+2,0.4,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,106.0,0,0,1,0,13,11,4,53,5,5,5,5,37.7,466,0,0.2,0,1,0,0,0,0,0,0,0,0,12,0,1,1700,109.0,1,0,0,0,14,11,4,52,7,8,13,13,40.3,466,-6,2.1,0,0,0,0,0,0,0,1,0,0,7,1,0,2000,123.1,1,0,0,0,7,7,4,55,2,2,3,4,38.1,472,+18,2.8,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,106.8,0,1,0,0,14,10,4,54,9,7,6,10,39.3,454,-12,2.5
ワンダーラスト,10,51.4,0,1,1700,1,0,0,0,3,3,3,392,-2,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,106.4,0,0,1,0,15,9,5,55,12,12,12,9,36.9,394,-12,1.3,0,0,0,1,0,0,0,0,0,0,12,0,1,1800,116.8,1,0,0,0,15,3,5,55,14,14,14,13,38.5,406,-6,2.7,0,0,1,0,0,0,0,0,0,0,11,0,1,1700,111.1,1,0,0,0,14,11,5,55,6,7,8,8,42.3,412,-14,3.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1230,80.5,1,0,0,0,12,3,5,54,6,7,6,5,38.6,426,0,0.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.2,1,0,0,0,12,4,5,54,8,8,6,4,39.1,426,+10,0.1
ボードウォーク,2,1.9,0,1,1700,1,0,0,0,4,4,1,440,-8,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,106.7,1,0,0,0,14,14,3,52,1,1,1,1,38.2,448,+10,0.2,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,107.0,1,0,0,0,14,12,3,52,2,2,2,2,39.7,438,-12,0.1,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,114.3,1,0,0,0,12,1,3,52,2,1,1,1,38.6,450,-6,1.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.0,1,0,0,0,14,7,3,53,2,2,2,1,38.7,456,+12,-0.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,116.1,1,0,0,0,12,6,3,54,2,2,2,2,38.4,444,-2,0.5
レユシット,6,20.4,0,1,1700,1,0,0,0,5,5,2,454,0,0,1,0,3,52.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,107.7,1,0,0,0,14,4,3,52,2,2,3,3,38.7,454,+6,0.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,98.6,0,1,0,0,16,13,3,54,3,2,0,0,38.9,448,-6,0.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,99.8,1,0,0,0,16,4,3,54,1,1,0,0,38.6,454,+4,-0.3,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,88.6,1,0,0,0,16,11,3,54,8,6,0,0,38.0,450,-6,1.2,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,88.3,0,0,0,1,16,4,3,54,3,3,0,0,39.7,456,-2,0.3
ベルフロレゾン,9,46.4,0,1,1700,1,0,0,0,6,6,2,412,-6,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,107.3,0,1,0,0,13,1,3,52,5,5,7,9,38.7,418,+4,1.1,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.4,1,0,0,0,11,10,3,52,6,6,6,8,40.0,414,-4,2.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,112.2,0,0,1,0,10,3,3,54,5,5,6,5,37.7,418,+2,0.9,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,108.8,1,0,0,0,16,1,3,54,6,6,4,2,38.8,416,+2,-0.3,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,74.4,1,0,0,0,16,12,3,54,10,10,0,0,37.3,414,-2,1.8
クリノアスコット,11,16.4,0,1,1700,1,0,0,0,6,7,11,432,+14,0,1,0,3,52.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,113.8,0,0,1,0,10,4,3,54,1,1,1,1,39.9,418,-4,2.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,115.1,1,0,0,0,16,14,3,54,1,1,1,1,39.3,422,+8,-1.2,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,115.5,0,0,1,0,15,1,3,54,5,5,4,4,39.6,414,-6,1.4,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,114.6,0,1,0,0,10,4,3,54,1,1,1,1,38.6,420,+4,0.6,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,109.8,1,0,0,0,15,8,3,51,3,3,2,4,40.5,416,-4,1.0
トラストマヴィア,7,101.0,0,1,1700,1,0,0,0,7,8,2,488,-6,0,1,0,5,55.0,0,1,0,0,0,0,0,0,0,0,12,0,1,1700,107.7,0,1,0,0,13,4,5,55,11,12,13,13,38.5,494,+4,1.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,113.1,0,0,1,0,14,2,5,55,11,11,12,10,37.3,490,+4,1.2,0,0,0,0,0,0,1,0,0,0,9,0,1,1200,73.3,1,0,0,0,16,6,5,55,16,14,0,0,36.7,486,-6,1.6,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,86.0,1,0,0,0,16,13,5,55,12,11,0,0,37.6,492,-4,0.8,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,87.4,0,1,0,0,16,14,5,55,6,7,0,0,38.0,496,+12,0.6
ワタシノロザリオ,4,13.8,0,1,1700,1,0,0,0,7,9,2,442,-4,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,107.3,0,1,0,0,13,10,4,55,11,11,8,7,38.6,446,-4,1.1,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,107.1,0,0,1,0,13,3,4,55,10,10,8,8,38.6,450,+6,1.3,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,112.5,1,0,0,0,12,4,4,54,8,8,7,8,37.3,444,-2,0.7,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.6,0,1,0,0,13,2,4,54,6,6,5,3,37.7,446,+2,-0.3,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,113.9,0,1,0,0,14,13,4,54,11,11,10,10,37.7,444,-4,0.5
ミュゼット,5,11.2,0,1,1700,1,0,0,0,8,10,6,454,+2,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,97.0,0,0,0,1,16,6,3,54,7,6,0,0,36.9,452,-4,-0.2,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,100.7,1,0,0,0,12,5,3,54,4,4,0,0,38.8,456,0,1.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,116.0,0,1,0,0,16,16,3,54,6,6,8,6,40.5,456,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コンプリートベスト,1,8.6,0,1,1700,1,0,0,0,8,11,3,472,+6,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,111.6,0,0,0,1,16,6,4,55,10,10,12,9,38.0,466,-2,1.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,113.3,0,1,0,0,12,9,4,55,10,10,10,12,37.7,468,0,1.4,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,114.2,0,1,0,0,13,3,4,54,10,10,11,11,37.7,468,+2,0.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,114.1,1,0,0,0,16,11,4,54,9,8,9,5,38.2,466,+2,0.5,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,114.3,1,0,0,0,13,11,4,53,7,7,6,6,38.2,464,0,1.2
