馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッドジェノヴァ,6,3.6,1,0,2000,1,0,0,0,1,1,10,500,+8,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2200,133.6,1,0,0,0,17,5,5,56,8,9,7,7,34.5,492,+6,0.5,0,0,0,0,0,0,0,1,0,0,2,1,0,2400,145.5,1,0,0,0,11,4,5,54,4,4,4,9,34.3,486,0,0.1,1,0,0,0,0,0,0,0,0,0,1,1,0,2000,124.4,0,1,0,0,13,3,5,56,3,5,4,3,35.5,486,-6,-0.3,1,0,0,0,0,0,0,0,0,0,1,1,0,2600,161.0,1,0,0,0,10,7,5,55,3,3,3,1,34.5,492,0,-0.4,0,1,0,0,0,0,0,0,0,0,3,1,0,2000,120.0,0,1,0,0,13,10,5,55,5,5,5,5,34.9,492,-10,0.4
レイホーロマンス,7,19.8,1,0,2000,1,0,0,0,2,2,6,428,+4,0,1,0,6,52.0,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,120.1,1,0,0,0,14,9,6,51,13,13,13,14,35.5,424,-2,0.8,0,0,0,0,0,0,0,1,0,0,13,1,0,2200,134.1,1,0,0,0,17,3,6,56,11,12,10,11,34.7,426,0,1.0,0,0,0,0,0,0,0,0,0,1,4,1,0,2000,117.6,1,0,0,0,12,2,6,51,9,9,9,6,33.4,426,+6,0.7,0,0,1,0,0,0,0,0,0,0,6,1,0,2000,121.6,1,0,0,0,12,10,6,51,6,7,8,9,38.3,420,0,0.8,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,119.8,1,0,0,0,15,5,6,52,13,13,13,14,35.1,420,+4,0.7
ティーエスクライ,11,216.6,1,0,2000,1,0,0,0,3,3,1,468,-2,0,1,0,7,50.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,94.9,1,0,0,0,16,13,7,55,13,12,0,0,36.1,470,+12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,1800,110.4,1,0,0,0,11,7,7,55,1,1,1,10,38.8,458,-8,4.2,0,1,0,0,0,0,0,0,0,0,1,1,0,1800,110.7,0,1,0,0,8,1,7,55,1,1,1,1,35.8,466,+10,-0.3,0,0,0,0,0,0,0,0,1,0,14,1,0,2000,120.4,1,0,0,0,15,9,7,48,2,2,2,2,36.2,456,-8,1.3
コルコバード,5,11.4,1,0,2000,1,0,0,0,3,4,10,464,+6,0,1,0,6,54.0,0,0,0,0,0,0,0,1,0,0,8,1,0,2200,133.8,1,0,0,0,17,16,6,56,8,7,9,9,34.5,458,+10,0.7,1,0,0,0,0,0,0,0,0,0,2,1,0,2600,162.8,1,0,0,0,14,13,6,53,11,11,7,5,37.7,448,-2,0.2,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,132.1,1,0,0,0,10,1,6,55,6,6,8,8,35.3,450,-6,-0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,147.0,0,1,0,0,16,4,6,54,6,6,5,7,35.3,456,+14,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,145.0,1,0,0,0,15,4,6,55,6,6,5,5,35.1,442,-2,-0.5
ワンブレスアウェイ,1,31.8,1,0,2000,1,0,0,0,4,5,10,496,+10,0,1,0,6,54.0,0,0,0,0,0,0,0,1,0,0,11,1,0,2200,134.0,1,0,0,0,17,14,6,56,14,14,16,16,34.2,486,-4,0.9,0,0,0,0,1,0,0,0,0,0,3,1,0,2000,119.4,1,0,0,0,10,4,6,55,6,6,5,0,34.0,490,+2,0.2,0,0,1,0,0,0,0,0,0,0,5,1,0,2000,121.5,1,0,0,0,12,7,6,53,2,2,2,2,38.8,488,+12,0.7,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,119.1,1,0,0,0,15,1,6,53,6,6,7,9,34.6,476,-2,0.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1800,107.5,1,0,0,0,12,11,6,54,11,10,6,7,36.3,478,-6,0.7
レイズアベール,8,10.1,1,0,2000,1,0,0,0,4,6,5,460,+2,0,1,0,5,50.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,120.5,1,0,0,0,9,1,5,55,7,7,7,7,35.0,458,0,0.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,110.4,1,0,0,0,7,7,5,55,6,6,0,0,33.3,458,+6,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,106.4,1,0,0,0,10,2,5,55,8,8,0,0,34.0,452,+2,0.0,0,0,0,0,0,0,1,0,0,0,3,1,0,2000,120.5,1,0,0,0,13,10,5,55,10,10,10,9,34.6,450,+6,0.4,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,104.7,1,0,0,0,13,4,5,55,13,13,0,0,33.9,444,-8,-0.1
スカーレットカラー,10,40.6,1,0,2000,1,0,0,0,5,7,7,458,+12,0,1,0,4,51.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,106.2,1,0,0,0,10,5,4,53,5,5,0,0,33.9,446,-8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,1800,107.2,1,0,0,0,15,3,4,54,11,10,0,0,34.4,454,+18,1.5,0,0,0,0,0,0,0,0,1,0,8,1,0,1600,93.8,1,0,0,0,17,6,4,55,10,9,0,0,34.4,436,-6,0.7,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,94.4,1,0,0,0,10,3,4,54,10,10,0,0,33.4,442,+6,1.0
ランドネ,3,7.7,1,0,2000,1,0,0,0,5,8,10,512,+6,0,1,0,4,53.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,108.0,1,0,0,0,8,7,4,53,1,1,0,0,34.1,506,0,0.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,119.1,1,0,0,0,17,4,4,55,3,3,3,2,35.4,506,-2,0.6,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,118.6,1,0,0,0,16,8,4,54,1,1,1,1,34.8,508,+2,0.6,0,0,0,0,1,0,0,0,0,0,11,1,0,2400,145.7,1,0,0,0,17,14,4,55,2,2,2,2,36.1,506,+8,1.9,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,107.7,1,0,0,0,11,11,4,54,2,2,2,0,33.9,498,-12,-0.2
ウラヌスチャーム,4,5.9,1,0,2000,1,0,0,0,6,9,2,500,0,0,1,0,4,53.0,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,134.1,1,0,0,0,12,12,4,54,8,7,7,6,34.3,500,+10,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,146.7,1,0,0,0,6,2,4,52,3,3,3,3,33.2,490,-4,-0.1,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,106.1,1,0,0,0,15,14,4,54,14,14,0,0,33.2,494,-2,0.4,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,105.1,1,0,0,0,12,2,4,52,9,8,0,0,33.2,496,-2,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,107.0,1,0,0,0,12,11,4,52,11,11,11,0,33.6,498,+14,0.0
ヤマニンエルフィン,13,229.6,1,0,2000,1,0,0,0,6,10,7,520,+6,0,1,0,8,50.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,106.5,1,0,0,0,10,10,8,52,5,5,0,0,34.2,514,+4,0.7,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,106.4,1,0,0,0,10,9,8,55,4,4,0,0,34.5,510,+6,0.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,106.7,0,1,0,0,13,10,8,55,8,9,0,0,34.1,504,+6,0.2,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,120.0,1,0,0,0,8,7,8,55,2,2,3,2,34.5,498,-4,0.3,0,0,0,0,0,0,0,0,0,1,4,1,0,1800,107.5,1,0,0,0,13,4,8,53,4,4,6,6,35.1,502,-8,0.2
