馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ギンコイエレジー,7,4.4,1,0,1400,1,0,0,0,1,1,3,466,+2,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,4,1,0,1400,81.8,1,0,0,0,17,13,4,52,15,16,0,0,33.3,464,+16,0.1,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,70.7,0,0,1,0,18,3,4,52,17,16,0,0,35.8,448,-2,0.4,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.8,0,1,0,0,18,10,4,52,13,11,0,0,34.8,450,-12,0.3,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,114.5,1,0,0,0,8,1,4,51,6,6,8,7,38.5,462,-6,2.4,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,114.2,0,1,0,0,11,4,4,50,4,4,4,5,39.2,468,+6,2.1
メジェールスー,3,6.3,1,0,1400,1,0,0,0,2,2,5,468,-6,0,1,0,4,52.0,0,0,0,0,0,0,1,0,0,0,12,0,1,1200,74.0,0,1,0,0,16,11,4,52,4,6,0,0,38.6,474,+8,1.8,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,69.3,1,0,0,0,16,10,4,53,3,2,0,0,35.5,466,+6,0.4,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,68.1,1,0,0,0,16,12,4,53,2,2,0,0,34.4,460,+6,0.0,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,68.2,1,0,0,0,16,14,4,52,2,2,0,0,34.4,454,+4,0.4,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,82.7,1,0,0,0,16,11,4,54,5,4,0,0,35.8,450,-6,1.3
レンジャックマン,6,50.7,1,0,1400,1,0,0,0,3,3,7,450,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,122.5,1,0,0,0,12,1,5,57,9,9,9,9,35.4,454,0,0.8,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,95.7,1,0,0,0,16,10,5,57,13,15,0,0,35.0,454,-4,1.1,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,115.2,0,1,0,0,16,9,5,57,5,5,6,6,39.6,458,+2,1.5,0,0,0,0,0,0,1,0,0,0,11,1,0,1600,95.4,1,0,0,0,16,11,5,57,16,15,14,0,35.4,456,+2,0.9,0,0,0,0,0,0,0,0,1,0,10,1,0,2600,164.1,0,0,1,0,14,12,5,57,4,4,4,4,37.2,454,0,1.5
スーサンドン,10,47.7,1,0,1400,1,0,0,0,4,4,0,496,+4,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,87.9,0,0,1,0,12,5,4,53,4,3,3,2,38.7,492,+10,1.1,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,114.6,1,0,0,0,15,10,4,56,7,7,7,7,39.3,482,0,2.4,0,0,0,0,0,0,1,0,0,0,10,0,1,1400,85.7,1,0,0,0,16,6,4,56,9,9,0,0,37.4,482,+10,0.9,0,0,0,0,0,0,0,1,0,0,10,1,0,1200,69.8,1,0,0,0,12,12,4,56,7,7,0,0,34.7,472,+2,1.2,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,86.1,1,0,0,0,15,8,4,56,4,4,0,0,36.6,470,-8,0.7
キャッチミーアップ,4,6.2,1,0,1400,1,0,0,0,5,5,20,456,+8,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,107.2,1,0,0,0,17,6,4,51,13,14,0,0,34.3,448,+6,1.0,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,107.0,1,0,0,0,16,2,4,53,7,7,9,8,34.8,442,-14,0.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,95.0,1,0,0,0,13,6,4,53,2,2,0,0,34.6,456,+6,0.3,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,81.6,0,0,1,0,15,6,4,52,5,5,0,0,35.4,450,-12,0.8,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,107.1,1,0,0,0,16,12,4,51,11,11,10,11,34.9,462,+22,0.7
ホウオウサンドラ,8,43.0,1,0,1400,1,0,0,0,5,6,11,454,-18,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,102.8,1,0,0,0,8,3,4,54,2,2,2,0,37.9,472,0,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.0,1,0,0,0,8,4,4,54,2,2,2,0,38.6,472,-1,-0.8,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,89.0,0,1,0,0,10,1,4,54,1,1,1,0,38.3,473,+5,0.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.3,1,0,0,0,9,2,4,54,5,4,4,0,39.0,468,+4,0.0,0,0,0,0,0,0,0,0,0,0,4,0,1,1600,103.3,1,0,0,0,9,3,4,54,5,4,4,0,38.2,464,+1,0.6
ドラセナ,11,13.1,1,0,1400,1,0,0,0,6,7,18,464,0,0,0,1,4,57.0,0,0,0,0,0,0,1,0,0,0,18,1,0,2000,124.9,1,0,0,0,18,9,4,56,13,9,3,5,38.8,464,-4,3.5,0,0,0,0,1,0,0,0,0,0,13,1,0,2000,122.4,1,0,0,0,14,12,4,56,13,11,12,0,37.8,468,+4,4.2,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,110.2,1,0,0,0,15,14,4,55,8,7,0,0,34.8,464,-2,0.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1400,83.6,1,0,0,0,15,10,4,55,10,10,0,0,34.6,466,-12,0.5,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,111.1,0,1,0,0,12,9,4,55,5,4,0,0,36.4,478,0,0.1
ピエナミント,1,4.5,1,0,1400,1,0,0,0,6,8,1,458,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1600,94.7,1,0,0,0,15,1,4,55,13,12,0,0,33.5,454,0,0.5,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,82.6,0,1,0,0,18,2,4,55,16,16,0,0,34.5,454,+8,0.4,0,0,0,1,0,0,0,0,0,0,3,1,0,1400,82.5,0,1,0,0,18,14,4,53,6,5,0,0,36.0,446,0,0.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,83.8,1,0,0,0,9,7,4,54,5,5,0,0,35.4,446,+14,1.1,0,0,0,0,0,0,0,1,0,0,1,1,0,1400,82.2,1,0,0,0,8,3,4,54,7,7,0,0,33.7,432,0,-0.3
マジックバローズ,2,5.6,1,0,1400,1,0,0,0,7,9,21,454,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.4,1,0,0,0,10,9,4,57,2,2,1,2,39.8,460,-2,-0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.2,1,0,0,0,10,7,4,56,3,3,2,2,39.6,462,+22,-0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,107.0,1,0,0,0,18,3,4,56,9,10,0,0,35.0,440,-2,0.3,0,0,0,0,0,0,0,0,0,1,4,1,0,2000,121.3,0,1,0,0,17,2,4,56,6,6,7,5,36.4,442,0,0.6,0,0,0,0,0,0,0,0,0,1,2,1,0,2000,119.8,1,0,0,0,15,15,4,56,5,5,5,3,35.3,442,-6,0.3
レディギャング,5,6.6,1,0,1400,1,0,0,0,7,10,10,486,+6,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,10,1,0,1600,95.3,1,0,0,0,14,3,5,55,4,3,2,0,35.2,480,-4,1.0,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,81.0,1,0,0,0,18,4,5,55,7,6,0,0,34.6,484,+8,0.7,0,0,0,0,0,0,0,0,1,0,15,0,1,1400,88.4,0,1,0,0,16,1,5,55,1,2,0,0,41.8,476,+4,2.8,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,106.0,1,0,0,0,13,8,5,55,1,1,0,0,36.3,472,-6,1.3,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,93.5,1,0,0,0,17,1,5,55,1,1,0,0,35.6,478,+4,0.3
