馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
プッシュアゲン,7,95.1,1,0,1400,1,0,0,0,1,1,2,518,0,1,0,0,6,55.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,86.7,1,0,0,0,13,1,6,55,8,9,0,0,38.1,518,+4,1.7,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,114.6,1,0,0,0,14,14,6,57,11,11,11,11,39.9,514,+8,1.2,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,82.7,1,0,0,0,17,13,6,54,14,11,0,0,33.4,506,+8,1.4,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,69.0,1,0,0,0,16,11,6,53,15,14,0,0,33.9,498,-4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チャレアーダ,3,2.8,1,0,1400,1,0,0,0,2,2,8,470,-4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,81.1,1,0,0,0,17,7,5,55,11,11,0,0,35.1,474,0,0.3,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,80.7,1,0,0,0,16,7,5,55,10,10,0,0,33.9,474,+2,0.1,0,0,0,0,0,0,0,0,1,0,12,1,0,1800,107.3,0,1,0,0,13,5,5,55,13,13,0,0,34.2,472,+4,0.8,0,0,0,0,0,0,1,0,0,0,7,1,0,1600,94.0,1,0,0,0,11,2,5,55,8,7,7,0,34.9,468,+2,0.9,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,93.2,1,0,0,0,17,10,5,55,16,16,0,0,34.1,466,-8,-0.1
ブレッシングテレサ,9,11.2,1,0,1400,1,0,0,0,3,3,5,476,-12,0,1,0,6,55.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,70.0,1,0,0,0,16,8,6,55,13,14,0,0,34.8,488,+2,1.2,0,0,0,0,0,0,0,0,1,0,5,1,0,1200,69.1,1,0,0,0,16,3,6,55,5,6,0,0,34.4,486,-6,0.3,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,69.5,1,0,0,0,18,2,6,53,11,10,0,0,34.8,492,+6,0.2,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,81.8,0,1,0,0,10,1,6,55,3,3,0,0,34.3,486,0,0.2,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.0,1,0,0,0,16,13,6,53,7,9,0,0,34.3,486,-2,0.1
ツヅク,6,25.7,1,0,1400,1,0,0,0,3,4,7,450,0,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,6,1,0,1200,69.9,0,1,0,0,16,14,5,55,6,6,0,0,35.7,450,+2,0.6,0,0,0,0,1,0,0,0,0,0,14,1,0,1400,80.8,1,0,0,0,18,6,5,52,14,14,0,0,33.6,448,-4,0.9,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,93.8,1,0,0,0,13,6,5,52,9,8,9,0,33.8,452,-10,0.7,0,0,0,1,0,0,0,0,0,0,14,1,0,1400,81.4,1,0,0,0,17,9,5,55,13,12,0,0,35.1,462,+6,1.2,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,69.5,1,0,0,0,15,7,5,55,4,3,0,0,35.4,456,+18,0.0
モリトユウブ,10,19.3,1,0,1400,1,0,0,0,4,5,2,494,-4,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,86.5,1,0,0,0,16,14,4,56,11,8,0,0,36.9,498,0,0.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,99.4,1,0,0,0,15,7,4,56,1,1,0,0,37.8,498,+2,0.4,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,86.1,1,0,0,0,16,6,4,56,6,6,0,0,38.1,496,-4,0.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,85.5,1,0,0,0,14,10,4,55,6,6,0,0,36.5,500,+10,0.5,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.8,1,0,0,0,16,2,4,56,9,9,0,0,36.2,490,+6,0.0
ラストプリマドンナ,5,4.3,1,0,1400,1,0,0,0,4,6,11,444,+8,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,80.9,1,0,0,0,14,12,4,54,9,9,0,0,33.4,436,+4,0.2,0,0,0,0,0,1,0,0,0,0,10,1,0,1200,68.9,1,0,0,0,13,5,4,53,11,9,0,0,33.8,432,+6,1.0,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,70.6,1,0,0,0,16,10,4,51,4,10,0,0,36.5,426,0,1.5,0,0,0,0,0,1,0,0,0,0,1,1,0,1200,68.9,1,0,0,0,16,5,4,54,10,8,0,0,33.7,426,-2,-0.2,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,69.2,1,0,0,0,12,10,4,54,3,4,0,0,34.9,428,-4,0.1
エクラミレネール,8,64.8,1,0,1400,1,0,0,0,5,7,3,468,+4,0,1,0,6,55.0,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,95.4,1,0,0,0,16,12,6,55,2,5,4,0,35.6,464,-4,0.8,0,0,0,0,0,1,0,0,0,0,16,1,0,1600,96.5,1,0,0,0,16,8,6,53,2,4,4,0,36.5,468,+6,1.3,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,80.9,1,0,0,0,14,7,6,55,6,7,0,0,33.9,462,0,0.2,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,80.6,1,0,0,0,18,18,6,53,3,3,0,0,34.7,462,0,0.7,0,0,0,0,0,1,0,0,0,0,9,1,0,1600,94.1,1,0,0,0,12,11,6,55,2,3,3,0,34.7,462,0,1.0
オルレアンローズ,1,10.1,1,0,1400,1,0,0,0,5,8,1,484,-6,0,1,0,6,55.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,81.0,1,0,0,0,13,6,6,55,1,1,0,0,35.9,490,+2,1.4,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,80.9,1,0,0,0,14,5,6,55,1,1,0,0,35.3,488,-2,0.2,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,80.2,1,0,0,0,18,4,6,53,1,1,0,0,34.7,490,-6,0.3,0,0,0,1,0,0,0,0,0,0,17,1,0,1400,82.6,1,0,0,0,17,18,6,55,4,6,0,0,37.5,496,+6,2.4,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,82.3,0,1,0,0,13,6,6,55,1,1,0,0,35.4,490,+4,0.8
ファド,11,28.3,1,0,1400,1,0,0,0,6,9,8,500,+2,0,1,0,6,55.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,69.2,1,0,0,0,18,3,6,55,7,7,0,0,34.0,498,0,0.8,0,0,0,1,0,0,0,0,0,0,17,1,0,1000,56.1,0,1,0,0,18,16,6,53,0,0,0,0,33.7,498,+12,1.1,0,0,0,1,0,0,0,0,0,0,5,1,0,1000,56.0,1,0,0,0,16,2,6,55,0,0,0,0,33.4,486,+6,0.2,0,0,0,1,0,0,0,0,0,0,6,1,0,1000,56.1,1,0,0,0,16,11,6,55,0,0,0,0,33.6,480,-12,0.7,0,0,0,0,0,1,0,0,0,0,15,1,0,1200,70.5,0,1,0,0,16,4,6,55,2,4,0,0,36.7,492,0,1.6
ミエノドリーマー,13,54.5,1,0,1400,1,0,0,0,6,10,13,466,+2,1,0,0,6,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,1400,81.3,1,0,0,0,13,2,6,57,5,5,0,0,34.6,464,-12,1.1,0,0,0,1,0,0,0,0,0,0,6,1,0,1200,69.0,1,0,0,0,14,7,6,54,5,5,0,0,33.8,476,+20,0.5,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,70.0,1,0,0,0,16,14,6,54,8,8,0,0,35.5,456,0,0.9,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,69.0,1,0,0,0,13,3,6,57,3,2,0,0,35.2,456,+2,0.6
