馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フェイトフル,10,50.7,1,1,9,444,-14,1,0,0,3,55.0,0,0,0,0,0,0,0,0,1,0,6,1,1400,86.3,0,1,0,0,16,5,3,55,14,15,0,0,37.7,458,+10,1.9,0,0,0,0,0,0,0,0,1,0,14,1,1800,119.1,1,0,0,0,15,2,3,56,4,3,3,7,42.9,448,-2,4.9,0,0,0,0,0,0,0,1,0,0,10,0,1800,111.6,1,0,0,0,11,1,3,56,5,7,0,0,37.4,450,-4,2.3,0,0,0,0,0,0,0,1,0,0,8,0,1800,111.5,1,0,0,0,16,9,3,56,10,11,0,0,35.8,454,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルベアトーノ,14,157.5,2,2,0,508,0,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンバパレード,1,3.5,3,3,2,450,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,3,1,1000,59.4,1,0,0,0,14,8,3,54,1,1,0,0,36.7,456,+4,1.0,0,0,0,0,0,0,0,1,0,0,6,1,1200,74.0,0,1,0,0,16,14,3,54,4,4,0,0,38.0,452,-2,1.1,0,0,0,0,0,0,1,0,0,0,8,1,1400,89.1,0,1,0,0,15,1,3,54,1,1,0,0,39.8,454,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メモリーハイル,13,112.9,3,4,4,488,-10,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,14,1,1200,74.0,0,0,1,0,16,6,3,56,7,7,0,0,38.5,498,-6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1400,85.0,1,0,0,0,18,10,3,56,1,1,0,0,37.9,504,+8,2.7,0,0,0,0,0,0,0,1,0,0,13,1,1200,76.1,1,0,0,0,16,16,3,55,9,12,0,0,39.2,496,+6,2.9,0,0,0,0,0,0,0,1,0,0,14,0,1400,85.2,1,0,0,0,18,7,3,55,4,5,0,0,37.4,490,0,2.6
オリエンタルハート,2,23.9,4,5,0,498,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,4,1,1000,60.2,1,0,0,0,14,6,3,56,3,4,0,0,37.2,500,-10,0.7,0,0,0,0,0,0,0,0,1,0,12,0,1400,85.0,0,1,0,0,14,10,3,56,7,9,0,0,37.3,510,+16,2.9,0,0,0,0,0,0,0,0,1,0,9,1,1800,119.6,0,1,0,0,9,1,3,53,3,2,5,8,40.5,494,-8,3.3,0,0,0,0,0,0,0,0,1,0,9,1,1200,76.0,0,1,0,0,16,8,3,56,5,6,0,0,39.7,502,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オートルフィーユ,11,17.7,4,6,4,450,+3,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,0,2,1,1400,89.5,0,0,1,0,10,1,3,54,1,1,1,0,39.1,447,+1,0.3,0,0,0,0,0,0,0,1,0,0,9,1,1400,87.0,1,0,0,0,15,3,3,54,10,10,0,0,38.1,446,-4,1.4,0,0,0,0,0,0,1,0,0,0,12,1,1800,123.8,0,1,0,0,13,3,3,54,4,2,5,6,47.6,450,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウユウシン,7,61.6,5,7,9,454,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,13,1,1400,88.0,0,1,0,0,16,15,3,56,9,8,0,0,40.3,456,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フラッパー,4,17.9,5,8,10,434,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,6,1,1400,87.2,1,0,0,0,16,15,3,54,2,2,0,0,39.1,432,0,1.0,0,0,0,0,0,0,1,0,0,0,7,1,1200,75.1,1,0,0,0,16,16,3,54,9,8,0,0,38.4,432,-2,1.0,0,0,0,0,0,0,0,0,1,0,7,1,1400,89.0,0,1,0,0,16,5,3,54,9,9,0,0,39.6,434,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディアブルノワール,9,9.9,6,9,15,506,-2,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1000,56.2,1,0,0,0,15,8,3,51,0,0,0,0,33.5,508,+8,0.4,0,0,0,0,0,0,0,1,0,0,13,1,1200,76.0,1,0,0,0,16,8,3,54,1,1,0,0,40.1,500,-8,2.1,0,0,0,0,0,0,0,0,1,0,6,1,1200,74.9,1,0,0,0,14,9,3,54,2,2,0,0,39.3,508,-8,0.8,0,0,0,0,0,0,0,1,0,0,13,0,1400,85.0,0,1,0,0,15,1,3,54,1,1,0,0,37.7,516,+10,2.0
ブルベアベージュ,6,185.7,6,10,4,464,-2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,10,1,1200,73.4,0,0,1,0,16,2,3,56,10,7,0,0,37.7,466,0,2.0,0,0,0,0,0,0,0,1,0,0,8,0,1800,108.4,1,0,0,0,14,2,3,56,2,2,0,0,36.5,466,-12,1.5,0,0,0,0,0,0,0,1,0,0,13,1,1400,88.5,1,0,0,0,16,14,3,53,4,5,0,0,40.2,478,+8,2.7,0,0,0,0,0,0,0,1,0,0,11,1,1800,119.9,0,1,0,0,11,8,3,56,2,2,2,3,42.8,470,-2,4.0,0,0,0,0,0,0,0,1,0,0,8,0,1800,111.5,1,0,0,0,11,5,3,56,1,1,0,0,36.1,472,+18,1.4
