馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アグレアーブル,7,13.2,1,0,1800,1,0,0,0,1,1,2,492,-12,0,1,0,5,55.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1800,111.0,0,1,0,0,8,8,5,55,3,3,5,6,35.7,504,+4,0.3,0,1,0,0,0,0,0,0,0,0,1,1,0,1800,108.1,1,0,0,0,10,1,5,55,2,2,2,1,34.8,500,-2,-0.2,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,120.9,1,0,0,0,15,12,5,55,7,7,8,0,33.8,502,0,0.2,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,121.2,1,0,0,0,13,9,5,55,4,4,5,4,34.7,502,+10,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,2000,121.7,0,0,1,0,12,7,5,52,9,9,9,7,35.3,492,+6,-0.1
ソウルスターリング,3,4.5,1,0,1800,1,0,0,0,2,2,10,488,+4,0,1,0,4,56.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,92.7,0,1,0,0,18,9,4,55,9,10,0,0,33.5,484,+8,0.4,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,95.4,1,0,0,0,13,6,4,56,4,2,0,0,34.3,476,-4,0.6,0,0,0,0,1,0,0,0,0,0,7,1,0,2400,144.9,1,0,0,0,17,8,4,53,8,6,6,7,35.7,480,0,1.2,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,129.7,0,0,0,1,18,9,4,54,7,9,10,0,39.4,480,0,1.4,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,106.1,1,0,0,0,12,1,4,53,1,1,1,0,34.0,480,+6,0.5
トーセンビクトリー,4,13.4,1,0,1800,1,0,0,0,3,3,6,472,0,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,15,1,0,2000,120.8,1,0,0,0,15,14,6,56,1,1,1,1,36.7,472,+8,1.7,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,107.3,1,0,0,0,12,5,6,54,5,5,4,2,36.3,464,-6,0.5,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,109.3,0,1,0,0,14,2,6,56,5,5,5,6,35.0,470,-8,0.3,0,0,0,0,0,1,0,0,0,0,5,1,0,2200,134.0,1,0,0,0,11,11,6,54,7,7,8,5,34.8,478,-4,0.7,0,0,0,0,0,1,0,0,0,0,14,1,0,2500,154.8,1,0,0,0,16,5,6,55,6,6,6,3,36.0,482,+10,1.2
ツヅミモン,9,7.8,1,0,1800,1,0,0,0,4,4,15,532,+10,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,93.8,1,0,0,0,17,18,3,55,2,2,0,0,35.1,522,-10,0.7,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,94.5,1,0,0,0,16,13,3,54,3,3,0,0,36.4,532,-8,0.8,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,97.4,0,1,0,0,11,7,3,54,2,2,0,0,35.5,540,0,0.3,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,96.2,1,0,0,0,15,13,3,54,2,3,2,0,35.0,540,0,0.0
フロンテアクイーン,2,6.9,1,0,1800,1,0,0,0,5,5,19,460,-14,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1800,109.1,0,1,0,0,14,6,5,54,3,3,3,3,35.1,474,+4,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.2,1,0,0,0,16,7,5,53,5,5,5,0,34.4,470,+6,0.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,94.8,1,0,0,0,13,1,5,55,9,8,0,0,32.9,464,-2,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.8,1,0,0,0,14,3,5,55,7,8,7,0,33.3,466,+2,0.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1600,94.1,1,0,0,0,15,6,5,55,4,4,0,0,33.2,464,+2,0.2
リバティハイツ,10,5.9,1,0,1800,1,0,0,0,6,6,15,446,+6,0,1,0,3,51.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,93.8,1,0,0,0,17,3,3,55,6,6,0,0,34.6,440,-2,0.7,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,81.5,1,0,0,0,18,10,3,54,6,7,0,0,35.3,442,-8,-0.1,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,84.6,1,0,0,0,13,11,3,54,9,8,0,0,34.6,450,0,0.1,0,0,0,0,0,0,1,0,0,0,1,1,0,1600,96.2,1,0,0,0,15,14,3,54,7,6,7,0,34.6,450,-2,-0.1,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,82.2,1,0,0,0,18,2,3,54,12,12,0,0,34.8,452,0,0.0
ティーエスクライ,11,96.2,1,0,1800,1,0,0,0,6,7,2,458,-8,0,1,0,6,55.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1800,110.7,0,1,0,0,8,1,6,55,1,1,1,1,35.8,466,+10,-0.3,0,0,0,0,0,0,0,0,1,0,14,1,0,2000,120.4,1,0,0,0,15,9,6,48,2,2,2,2,36.2,456,-8,1.3,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,94.6,1,0,0,0,11,8,6,52,7,7,0,0,34.8,464,-4,0.5,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,109.1,1,0,0,0,12,12,6,55,2,3,0,0,36.7,468,-4,0.6,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,95.5,1,0,0,0,11,7,6,55,7,7,0,0,35.5,472,+6,0.6
アンドリエッテ,5,22.4,1,0,1800,1,0,0,0,7,8,6,476,+2,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,119.1,1,0,0,0,15,3,6,51,12,9,11,9,34.4,474,+2,0.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,107.0,1,0,0,0,9,6,6,55,8,8,0,0,34.0,472,+2,0.4,0,0,0,0,0,0,0,0,1,0,8,1,0,1600,95.9,1,0,0,0,9,3,6,55,8,8,0,0,33.2,470,+8,0.5,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,107.6,1,0,0,0,16,2,6,55,12,11,11,0,33.7,462,0,0.3,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,120.6,1,0,0,0,18,17,6,52,18,18,16,15,34.3,462,-6,0.5
ディアドラ,1,3.2,1,0,1800,1,0,0,0,7,9,16,490,0,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,3,1,0,1800,0,1,0,0,0,15,13,4,55,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2200,137.3,0,0,1,0,10,3,4,54,7,7,8,7,36.6,500,+8,1.0,0,0,0,0,0,0,0,1,0,0,12,1,0,2200,135.1,1,0,0,0,18,11,4,54,17,17,17,17,33.8,492,+2,0.8,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,120.2,0,0,1,0,18,14,4,55,14,15,13,9,35.7,490,+12,-0.2,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,119.8,1,0,0,0,18,16,4,54,12,11,10,11,33.8,478,+12,0.0
ハッピーユニバンス,8,64.0,1,0,1800,1,0,0,0,8,10,11,472,+2,0,1,0,6,55.0,0,0,0,1,0,0,0,0,0,0,13,1,0,2000,120.7,1,0,0,0,16,11,6,51,13,10,0,0,33.2,470,-6,0.7,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,107.0,1,0,0,0,16,15,6,51,16,16,16,13,34.2,476,-14,0.9,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,120.6,1,0,0,0,18,16,6,52,11,11,10,9,34.8,490,+18,0.5,0,0,0,0,0,0,0,1,0,0,14,1,0,2200,135.4,1,0,0,0,18,2,6,56,16,15,14,14,34.6,472,+2,1.1,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,108.6,0,1,0,0,14,2,6,54,14,14,14,0,33.0,470,+4,0.5
