馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フェリシアルチア,12,45.9,0,1,1000,0,1,0,0,1,1,2,506,0,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,59.2,1,0,0,0,12,6,4,55,1,1,0,0,35.7,506,+14,0.0,0,0,1,0,0,0,0,0,0,0,12,0,1,1150,71.7,1,0,0,0,14,9,4,54,4,5,0,0,39.1,492,-10,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1000,59.8,1,0,0,0,14,7,4,55,8,7,0,0,35.8,502,+8,0.2
グレートブレス,9,221.5,0,1,1000,0,1,0,0,2,2,5,524,+4,1,0,0,6,57.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1000,59.7,0,0,1,0,12,5,6,57,10,9,0,0,36.0,520,-6,1.5,0,0,0,1,0,0,0,0,0,0,9,0,1,1200,71.7,1,0,0,0,15,14,6,54,9,10,0,0,36.5,526,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,71.7,1,0,0,0,15,8,6,54,2,2,0,0,37.0,526,+8,0.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,70.6,1,0,0,0,16,3,6,54,8,6,0,0,38.5,518,-6,0.6,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,60.0,1,0,0,0,13,4,6,57,2,2,0,0,37.1,524,0,0.5
トキワ,10,68.2,0,1,1000,0,1,0,0,3,3,17,482,+12,0,1,0,6,55.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1150,69.3,1,0,0,0,16,16,6,55,3,4,0,0,38.1,470,+2,0.6,0,0,0,0,0,0,0,0,0,1,1,0,1,1000,58.9,0,1,0,0,14,4,6,55,2,2,0,0,36.2,468,-10,-0.3,0,0,0,0,0,0,0,0,0,1,5,0,1,1000,59.5,0,1,0,0,14,2,6,55,7,8,0,0,35.9,478,0,0.5,0,0,0,0,0,0,0,0,1,0,13,0,1,1200,73.9,1,0,0,0,15,3,6,55,12,15,0,0,37.7,478,0,2.1,1,0,0,0,0,0,0,0,0,0,3,0,1,1000,59.7,1,0,0,0,12,3,6,55,4,3,0,0,36.1,478,+4,0.2
コパノキッキング,1,1.4,0,1,1000,0,1,0,0,4,4,1,470,-2,0,0,1,3,54.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,57.7,1,0,0,0,12,8,3,54,2,1,0,0,35.1,472,+10,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.7,1,0,0,0,10,8,3,56,1,1,0,0,36.3,462,0,0.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,72.9,0,1,0,0,16,2,3,56,1,1,0,0,36.5,462,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクレディーヴァ,4,14.1,0,1,1000,0,1,0,0,5,5,9,524,-6,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,85.2,0,0,1,0,16,2,5,55,3,4,0,0,38.0,530,+6,1.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,85.0,1,0,0,0,15,5,5,55,2,2,0,0,37.1,524,-2,-0.6,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,107.1,1,0,0,0,14,15,5,55,6,5,4,5,38.8,526,+6,0.4,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,96.9,1,0,0,0,16,9,5,55,3,3,0,0,36.8,520,+10,0.1,0,0,1,0,0,0,0,0,0,0,10,0,1,1700,107.7,1,0,0,0,15,12,5,52,8,9,6,4,40.0,510,+6,1.8
クラシコ,3,7.1,0,1,1000,0,1,0,0,5,6,4,510,-12,1,0,0,6,57.0,0,0,1,0,0,0,0,0,0,0,5,0,1,1150,68.1,1,0,0,0,16,3,6,57,6,5,0,0,36.6,522,0,0.6,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,84.4,0,1,0,0,13,2,6,57,5,4,0,0,37.1,522,+10,0.3,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,84.6,1,0,0,0,16,13,6,57,11,9,0,0,36.7,512,-4,0.1,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,84.5,0,1,0,0,16,8,6,57,4,4,0,0,35.8,516,0,0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,111.8,0,0,1,0,16,14,6,57,4,4,4,4,38.7,516,+6,0.2
タマモコーラス,6,6.8,0,1,1000,0,1,0,0,6,7,5,460,+2,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,58.6,0,0,1,0,12,10,4,55,4,4,0,0,35.3,458,-2,0.4,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,58.6,1,0,0,0,12,2,4,55,7,6,0,0,35.0,460,+18,-0.2,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,72.6,1,0,0,0,16,6,4,55,3,3,0,0,37.8,442,-12,0.9,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,72.9,0,1,0,0,14,8,4,55,2,2,0,0,36.9,454,+4,0.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,72.8,0,1,0,0,16,6,4,54,5,5,0,0,37.0,450,0,0.8
テイエムチェロキー,2,13.6,0,1,1000,0,1,0,0,6,8,4,478,+2,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,68.3,1,0,0,0,16,2,4,57,6,5,0,0,36.9,476,0,0.8,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,70.9,0,0,0,1,15,12,4,55,11,11,0,0,35.5,476,+6,0.6,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,58.2,1,0,0,0,8,5,4,54,4,4,0,0,35.0,470,+2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,58.4,1,0,0,0,12,9,4,54,3,1,0,0,35.2,468,+10,-0.9,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.0,1,0,0,0,16,2,4,56,5,5,0,0,37.2,458,-2,0.5
リリーウイナー,11,261.9,0,1,1000,0,1,0,0,7,9,5,522,-2,1,0,0,6,57.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1000,60.0,0,0,1,0,12,2,6,57,12,11,0,0,36.0,524,+2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,1400,86.3,1,0,0,0,16,2,6,57,10,12,0,0,39.0,522,+12,3.4,0,0,1,0,0,0,0,0,0,0,13,0,1,1150,70.6,1,0,0,0,16,16,6,57,9,9,0,0,37.2,510,0,1.1,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,84.2,0,0,0,1,16,3,6,57,6,5,0,0,36.7,510,-14,1.0
エンゲージリング,5,19.0,0,1,1000,0,1,0,0,7,10,2,472,-8,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1200,71.3,1,0,0,0,15,14,3,52,3,3,0,0,37.4,480,+4,0.9,0,0,1,0,0,0,0,0,0,0,1,0,1,1150,68.4,1,0,0,0,16,1,3,52,1,1,0,0,36.6,476,+14,-0.3,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,73.0,1,0,0,0,16,12,3,54,8,8,0,0,37.6,462,-4,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.9,1,0,0,0,16,2,3,54,1,1,0,0,38.1,466,-6,-0.9,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,73.4,1,0,0,0,16,9,3,54,2,3,0,0,37.7,472,0,0.0
