馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
グラデュアリー,7,10.0,1,0,1800,1,0,0,0,1,1,10,420,-4,0,1,0,3,51.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1800,110.2,1,0,0,0,16,10,3,54,13,12,11,10,36.0,424,-2,1.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1800,109.9,1,0,0,0,16,5,3,54,15,14,13,10,35.7,426,-2,0.8,0,0,0,0,1,0,0,0,0,0,5,1,0,1800,110.6,1,0,0,0,16,14,3,54,15,9,9,0,34.4,428,-6,0.8,0,0,0,1,0,0,0,0,0,0,9,1,0,1600,97.7,1,0,0,0,16,4,3,54,10,9,0,0,34.4,434,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デルマエトワール,15,140.8,1,0,1800,1,0,0,0,1,2,9,490,-6,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,121.8,1,0,0,0,16,1,3,53,2,2,9,14,45.3,496,+18,6.3,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,100.3,0,0,1,0,16,2,3,52,3,4,0,0,40.7,478,-10,3.4,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,125.1,1,0,0,0,12,7,3,52,9,10,11,10,35.2,488,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィーヴァステラ,5,94.8,1,0,1800,1,0,0,0,2,3,18,460,+2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,10,0,1,1700,112.0,1,0,0,0,14,7,3,54,4,4,6,6,40.8,458,-2,2.1,0,0,0,1,0,0,0,0,0,0,8,1,0,2000,123.1,1,0,0,0,14,3,3,54,2,2,2,2,37.1,460,0,0.8,0,0,0,0,0,1,0,0,0,0,7,1,0,1800,111.0,0,1,0,0,10,4,3,54,7,7,8,8,35.5,460,+2,0.9,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,97.6,1,0,0,0,16,8,3,54,6,6,0,0,34.5,458,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートブランコ,9,249.2,1,0,1800,1,0,0,0,2,4,13,414,+4,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,11,1,0,1800,110.8,1,0,0,0,16,15,3,51,10,12,9,9,36.8,410,-6,1.7,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,96.6,1,0,0,0,18,4,3,53,3,4,0,0,35.6,416,-2,1.1,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,96.6,1,0,0,0,12,8,3,53,8,7,0,0,34.5,418,-4,0.7,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,97.2,1,0,0,0,16,11,3,52,14,8,8,0,35.7,422,-6,1.6,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,86.7,1,0,0,0,16,8,3,54,7,8,0,0,35.3,428,0,1.9
モッシュピット,4,25.3,1,0,1800,1,0,0,0,3,5,9,468,-4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,8,1,0,2000,123.5,1,0,0,0,16,12,3,54,7,7,7,9,36.4,472,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベレーザ,6,10.3,1,0,1800,1,0,0,0,3,6,0,464,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シングフォーユー,1,1.4,1,0,1800,1,0,0,0,4,7,8,446,-4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.6,1,0,0,0,16,1,3,54,1,1,1,0,36.6,450,-2,0.3,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,95.5,1,0,0,0,16,8,3,54,2,2,2,0,35.4,452,+8,0.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,98.0,1,0,0,0,14,10,3,54,8,5,0,0,33.7,444,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レイナプルーマ,16,27.0,1,0,1800,1,0,0,0,4,8,15,452,0,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,97.6,1,0,0,0,18,1,3,54,3,4,0,0,35.0,452,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シングンハート,10,197.0,1,0,1800,1,0,0,0,5,9,0,442,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマノジュメイラ,3,8.9,1,0,1800,1,0,0,0,5,10,10,464,0,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,110.0,1,0,0,0,16,16,3,54,2,2,2,2,36.6,464,+8,0.8,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,110.2,1,0,0,0,16,8,3,54,4,4,4,5,36.9,456,+14,1.1,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,113.2,0,1,0,0,8,8,3,54,1,2,2,2,38.4,442,-14,0.8,0,0,1,0,0,0,0,0,0,0,3,1,0,1800,111.4,1,0,0,0,15,13,3,54,8,8,7,4,35.5,456,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
