馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
モートゥス,15,107.6,1,1,14,508,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1400,81.7,1,0,0,0,18,3,4,56,9,9,0,0,35.0,502,0,1.4,0,0,1,0,0,0,0,0,0,0,12,0,2000,122.3,1,0,0,0,16,1,4,55,11,8,15,12,35.2,502,-4,0.8,0,0,0,1,0,0,0,0,0,0,11,0,1800,110.0,0,0,1,0,17,13,4,55,8,8,0,0,36.4,506,+13,1.4,0,0,0,0,0,0,0,0,0,0,1,0,1700,106.3,1,0,0,0,12,6,4,56,7,7,7,8,36.7,493,-14,-0.4
ランスマン,13,9.9,1,2,13,548,-18,0,0,1,4,57.0,0,0,0,0,1,0,0,0,0,0,8,0,1600,95.0,1,0,0,0,16,3,4,55,15,15,0,0,34.2,566,+14,0.7,0,0,0,0,0,0,1,0,0,0,5,0,1400,81.2,1,0,0,0,18,2,4,56,1,1,0,0,35.9,552,+2,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1400,81.5,1,0,0,0,18,1,4,55,1,1,0,0,34.5,550,+18,0.0,0,0,1,0,0,0,0,0,0,0,14,0,1200,69.5,1,0,0,0,16,10,4,54,13,13,0,0,35.3,532,-20,1.6,0,0,0,0,0,0,0,1,0,0,9,0,1200,69.7,1,0,0,0,10,9,4,56,9,9,0,0,34.0,552,-2,1.0
アビーム,6,8.7,2,3,13,460,+4,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,5,0,1600,94.7,1,0,0,0,16,10,4,54,2,2,0,0,35.1,456,-4,0.4,0,0,0,0,0,1,0,0,0,0,2,0,1600,94.9,1,0,0,0,16,13,4,54,1,2,1,0,35.6,460,0,0.2,0,0,0,1,0,0,0,0,0,0,11,0,1600,96.8,0,0,1,0,18,15,4,53,3,3,0,0,36.7,460,0,0.9,0,0,0,1,0,0,0,0,0,0,1,0,1600,94.5,1,0,0,0,18,11,4,54,1,1,0,0,34.1,460,+8,-0.4,0,0,1,0,0,0,0,0,0,0,13,1,1700,113.8,0,1,0,0,15,3,4,54,2,2,2,3,44.0,452,-4,5.7
ストロングハピネス,16,260.2,2,4,3,446,+10,1,0,0,6,57.0,0,0,1,0,0,0,0,0,0,0,12,0,1200,71.3,1,0,0,0,16,1,6,57,15,13,0,0,35.2,436,-21,1.5,0,0,0,0,0,0,0,0,0,0,9,1,1400,93.0,0,0,1,0,10,5,6,56,9,9,8,8,40.0,457,+3,2.0,0,0,0,0,0,0,0,0,0,0,3,1,1400,92.1,1,0,0,0,10,3,6,56,9,9,7,6,39.6,454,+2,1.2,0,0,0,0,0,0,0,0,0,0,4,1,1400,95.4,0,1,0,0,8,2,6,56,1,1,1,1,42.8,452,-4,0.9,0,0,0,0,0,0,0,0,0,0,7,1,1400,95.7,1,0,0,0,9,10,6,56,3,3,3,4,41.3,456,-1,2.4
ショウナンタイザン,3,5.6,3,5,8,500,-4,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,1,3,0,1200,68.8,1,0,0,0,18,2,6,57,6,4,0,0,34.7,504,-6,0.2,0,0,0,0,0,0,0,0,0,1,4,0,1200,68.8,1,0,0,0,18,13,6,57,10,8,0,0,34.6,510,-4,0.5,0,0,0,0,0,0,1,0,0,0,4,0,1200,69.1,1,0,0,0,18,6,6,57,7,8,0,0,33.6,514,+4,0.3,0,0,0,0,0,0,1,0,0,0,10,0,1400,81.4,1,0,0,0,18,10,6,57,2,2,0,0,36.0,510,+6,0.4,0,0,0,1,0,0,0,0,0,0,12,1,1200,72.5,1,0,0,0,15,6,6,57,8,8,0,0,37.1,504,0,1.3
ポンポン,12,159.8,3,6,27,460,+4,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,17,0,1000,57.0,1,0,0,0,17,5,5,55,8,0,0,0,34.3,456,+4,1.6,0,0,0,1,0,0,0,0,0,0,13,0,1000,55.8,1,0,0,0,18,16,5,55,7,0,0,0,33.0,452,+6,0.5,0,0,1,0,0,0,0,0,0,0,13,0,1200,71.3,1,0,0,0,16,2,5,55,5,5,0,0,36.7,446,-8,1.1,0,0,0,1,0,0,0,0,0,0,15,0,1200,70.6,0,1,0,0,16,16,5,55,4,4,0,0,35.7,454,+18,0.9,0,0,1,0,0,0,0,0,0,0,15,0,1200,71.1,1,0,0,0,16,12,5,54,4,5,0,0,36.0,436,+14,1.3
ドロウアカード,7,6.0,4,7,2,464,0,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,3,0,1200,69.6,1,0,0,0,16,7,5,55,1,1,0,0,35.5,464,-6,0.1,0,0,0,0,0,0,0,0,0,1,3,0,1200,68.7,1,0,0,0,18,7,5,55,4,2,0,0,35.4,470,-2,0.1,0,0,0,0,0,0,0,0,0,1,4,0,1200,69.4,0,1,0,0,18,13,5,55,3,3,0,0,35.8,472,+10,0.4,0,0,0,0,0,0,1,0,0,0,5,0,1200,68.7,1,0,0,0,18,13,5,55,4,3,0,0,34.6,462,+12,0.3,0,0,1,0,0,0,0,0,0,0,2,0,1200,68.8,1,0,0,0,16,13,5,55,4,3,0,0,34.3,450,-2,0.0
ベストアクター,1,12.5,4,8,44,444,-10,0,0,1,5,57.0,0,0,0,0,1,0,0,0,0,0,9,0,1400,85.4,0,0,1,0,15,12,5,57,10,9,0,0,36.1,454,-6,1.0,0,0,0,1,0,0,0,0,0,0,10,0,1600,95.4,1,0,0,0,17,10,5,54,4,4,0,0,33.1,460,+10,0.9,0,0,0,1,0,0,0,0,0,0,1,0,1400,80.4,1,0,0,0,18,18,5,54,11,11,0,0,33.9,450,-4,0.0,0,0,0,0,1,0,0,0,0,0,6,0,1600,94.0,1,0,0,0,17,9,5,56,6,5,0,0,34.2,454,+2,0.6,0,0,0,0,1,0,0,0,0,0,1,0,1400,81.9,1,0,0,0,18,6,5,56,9,9,0,0,34.3,452,0,-0.3
ロジムーン,2,76.8,5,9,10,468,+2,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,12,1,1300,80.8,1,0,0,0,16,5,5,57,8,7,0,0,38.1,466,+6,1.5,0,0,0,0,1,0,0,0,0,0,16,1,1400,86.9,0,1,0,0,16,6,5,57,9,8,0,0,39.0,460,+2,2.4,0,0,0,0,1,0,0,0,0,0,5,1,1400,86.2,1,0,0,0,16,7,5,57,10,9,0,0,37.7,458,+6,0.3,0,0,0,0,0,1,0,0,0,0,6,1,1200,72.7,1,0,0,0,16,8,5,56,9,8,0,0,37.7,452,-2,0.9,0,0,0,0,1,0,0,0,0,0,17,0,1600,95.6,1,0,0,0,18,18,5,56,6,3,0,0,34.9,454,+10,1.1
イルルーメ,14,52.3,5,10,2,482,-2,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,9,0,1800,110.0,1,0,0,0,16,6,4,57,15,14,1,1,37.7,484,-2,0.8,0,0,0,0,0,0,1,0,0,0,15,0,1600,95.8,1,0,0,0,16,12,4,57,16,14,15,0,35.1,486,-6,2.0,0,0,0,0,1,0,0,0,0,0,16,1,2100,137.6,0,0,1,0,16,6,4,56,15,16,12,13,42.7,492,0,4.3,0,0,0,0,0,1,0,0,0,0,6,0,2000,122.8,1,0,0,0,14,8,4,56,11,11,7,4,36.7,492,+4,0.8,0,0,0,0,0,0,1,0,0,0,8,0,1600,94.4,1,0,0,0,15,7,4,56,14,13,13,0,34.0,488,+2,1.1
