馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シルクドリーマー,5,18.2,1,0,2600,1,0,0,0,1,1,3,484,+2,1,0,0,9,53.0,1,0,0,0,0,0,0,0,0,0,4,1,0,2600,161.1,1,0,0,0,14,14,9,56,3,3,2,2,36.1,482,-10,0.7,0,0,1,0,0,0,0,0,0,0,11,1,0,2000,137.5,1,0,0,0,12,12,9,53,2,4,12,11,53.4,492,+2,16.7,0,0,0,0,0,1,0,0,0,0,7,1,0,3600,225.3,1,0,0,0,10,4,9,56,2,2,1,1,37.8,490,+16,2.3,1,0,0,0,0,0,0,0,0,0,2,1,0,2600,160.7,1,0,0,0,10,4,9,56,3,3,4,2,35.3,474,-8,0.1,0,0,0,0,1,0,0,0,0,0,6,1,0,2500,151.6,1,0,0,0,18,6,9,53,3,3,4,3,35.5,482,-2,0.7
グランアルマダ,9,91.9,1,0,2600,1,0,0,0,2,2,3,530,+2,0,0,1,6,53.0,1,0,0,0,0,0,0,0,0,0,13,1,0,2600,162.6,1,0,0,0,14,11,6,56,1,1,3,6,37.4,528,-4,2.2,0,0,0,0,1,0,0,0,0,0,11,1,0,3400,215.4,1,0,0,0,14,12,6,54,1,1,1,2,39.6,532,+2,3.8,0,0,0,0,0,0,0,1,0,0,5,1,0,3000,187.6,1,0,0,0,9,4,6,54,1,1,2,1,36.4,530,+4,0.6,0,0,0,0,0,1,0,0,0,0,6,1,0,3600,225.1,1,0,0,0,10,3,6,56,1,1,2,2,37.6,526,0,2.1,0,0,0,0,0,1,0,0,0,0,15,1,0,2200,135.6,1,0,0,0,17,5,6,56,14,14,15,17,34.6,526,0,1.8
トミケンスラーヴァ,11,35.2,1,0,2600,1,0,0,0,3,3,17,500,+2,1,0,0,8,54.0,0,0,0,0,0,0,0,1,0,0,17,1,0,3200,204.9,1,0,0,0,17,17,8,58,2,2,13,17,42.6,498,-8,8.7,0,0,0,0,0,0,0,0,1,0,10,1,0,3000,185.4,1,0,0,0,11,1,8,56,3,3,3,4,37.8,506,+2,1.8,0,0,0,0,0,1,0,0,0,0,8,1,0,2200,134.9,1,0,0,0,11,2,8,56,2,2,3,7,36.1,504,-2,1.6,0,0,0,0,0,0,0,1,0,0,1,1,0,3000,187.0,1,0,0,0,9,6,8,52,2,2,1,2,35.8,506,+2,-0.1,0,0,0,0,0,0,0,1,0,0,1,1,0,2400,153.0,0,0,1,0,9,5,8,53,1,1,1,1,36.2,504,0,-0.2
ハートレー,10,3.5,1,0,2600,1,0,0,0,3,4,16,472,-2,0,0,1,5,56.0,0,0,0,0,1,0,0,0,0,0,3,1,0,2400,144.9,1,0,0,0,11,2,5,56,6,6,9,8,33.7,474,-4,0.1,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,108.3,1,0,0,0,12,3,5,56,7,6,7,7,35.1,478,-8,0.5,0,0,0,0,1,0,0,0,0,0,9,1,0,1800,108.9,0,1,0,0,10,10,5,57,7,6,5,0,36.5,486,+2,1.5,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,121.8,1,0,0,0,12,6,5,55,8,9,9,7,34.3,484,0,-0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,124.5,0,1,0,0,11,7,5,55,7,9,6,0,33.8,484,0,-0.2
ブライトバローズ,8,29.1,1,0,2600,1,0,0,0,4,5,3,504,-8,1,0,0,6,54.0,1,0,0,0,0,0,0,0,0,0,10,1,0,2600,162.3,1,0,0,0,14,13,6,56,8,9,9,10,36.6,512,+12,1.9,0,0,0,0,1,0,0,0,0,0,16,1,0,2500,151.1,1,0,0,0,16,9,6,54,12,9,9,8,35.3,500,+8,1.4,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,145.1,1,0,0,0,12,2,6,55,6,6,7,7,34.4,492,-8,0.0,0,0,0,0,0,0,1,0,0,0,10,1,0,2000,119.2,1,0,0,0,11,3,6,57,7,7,7,7,34.3,500,+4,0.9,0,0,1,0,0,0,0,0,0,0,1,1,0,2600,159.5,1,0,0,0,16,1,6,57,4,4,6,7,36.1,496,-2,-0.3
ブレスジャーニー,4,4.5,1,0,2600,1,0,0,0,4,6,6,458,+2,1,0,0,4,56.0,0,1,0,0,0,0,0,0,0,0,4,1,0,2000,120.0,1,0,0,0,15,10,4,56,14,14,15,13,34.1,456,0,0.2,0,1,0,0,0,0,0,0,0,0,5,1,0,1800,110.0,0,0,1,0,11,8,4,56,10,10,9,8,34.4,456,0,0.1,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,122.5,0,1,0,0,9,3,4,56,6,6,5,5,34.4,456,-10,0.9,0,0,0,0,0,1,0,0,0,0,12,1,0,2500,154.6,1,0,0,0,16,4,4,55,10,10,10,11,35.4,466,+4,1.0,0,0,0,0,0,0,0,0,1,0,3,1,0,2000,118.7,1,0,0,0,12,6,4,55,7,7,8,9,34.6,462,0,0.1
トウシンモンステラ,13,252.2,1,0,2600,1,0,0,0,5,7,3,472,-8,1,0,0,8,52.0,1,0,0,0,0,0,0,0,0,0,14,1,0,2600,162.7,1,0,0,0,14,12,8,56,13,12,12,11,36.7,480,-6,2.3,0,0,0,0,1,0,0,0,0,0,9,1,0,2500,150.4,1,0,0,0,16,12,8,52,15,14,13,13,34.2,486,-2,0.7,0,0,0,0,0,0,0,1,0,0,11,1,0,3200,197.4,1,0,0,0,17,13,8,58,16,16,16,15,35.9,488,+10,1.2,0,0,0,0,1,0,0,0,0,0,8,1,0,3400,212.8,1,0,0,0,14,9,8,53,8,9,9,10,36.3,478,-12,1.2,0,0,0,0,0,0,0,1,0,0,7,1,0,3000,188.6,1,0,0,0,9,8,8,53,6,6,6,7,36.6,490,+10,1.6
ヴォージュ,7,3.9,1,0,2600,1,0,0,0,5,8,3,522,+10,1,0,0,5,56.0,1,0,0,0,0,0,0,0,0,0,1,1,0,2600,160.4,1,0,0,0,14,10,5,56,2,2,1,1,35.5,512,+2,-0.6,0,0,0,0,1,0,0,0,0,0,7,1,0,2500,150.1,1,0,0,0,16,6,5,54,1,1,1,1,34.9,510,-4,0.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,105.5,1,0,0,0,14,9,5,56,9,10,0,0,34.6,514,+4,0.9,0,0,1,0,0,0,0,0,0,0,4,1,0,2000,121.4,1,0,0,0,16,7,5,54,4,4,3,3,38.0,510,-16,0.6,0,0,0,0,0,0,1,0,0,0,11,1,0,2000,120.0,1,0,0,0,18,7,5,54,5,5,4,3,34.7,526,-2,0.7
アルター,6,110.5,1,0,2600,1,0,0,0,6,9,3,520,+2,0,0,1,6,54.0,1,0,0,0,0,0,0,0,0,0,7,1,0,2600,161.8,1,0,0,0,14,4,6,56,5,5,4,4,36.5,518,0,1.4,0,0,0,0,1,0,0,0,0,0,11,1,0,2400,147.3,1,0,0,0,11,8,6,56,3,3,5,8,36.1,518,-2,2.5,0,0,0,0,0,1,0,0,0,0,10,1,0,2500,154.6,1,0,0,0,15,1,6,56,3,4,4,3,36.0,520,+18,0.7,0,0,0,0,1,0,0,0,0,0,16,1,0,2500,152.6,1,0,0,0,18,5,6,55,13,13,13,14,35.2,502,-8,1.7,0,0,0,0,0,0,0,0,1,0,1,1,0,2400,148.0,1,0,0,0,8,6,6,56,3,4,4,4,34.9,510,-10,-0.1
サンマルデューク,14,230.0,1,0,2600,1,0,0,0,6,10,7,510,+4,1,0,0,9,53.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,105.1,0,1,0,0,14,3,9,54,13,13,13,13,38.4,506,+2,1.3,0,0,0,0,0,0,0,1,0,0,14,0,1,1900,119.2,0,1,0,0,16,4,9,56,16,16,16,16,36.8,504,-6,1.9,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,113.1,1,0,0,0,16,3,9,55,16,16,15,15,36.9,510,-2,1.0,0,0,0,0,0,0,0,0,1,0,9,0,1,2000,125.0,1,0,0,0,16,14,9,55,12,12,12,7,37.8,512,-8,0.9,0,0,0,0,0,0,0,1,0,0,7,0,1,1900,119.2,0,1,0,0,16,11,9,58,11,11,10,8,37.7,520,+6,1.3
ルミナスウォリアー,12,30.5,1,0,2600,1,0,0,0,7,11,51,496,+18,1,0,0,7,57.0,0,0,0,1,0,0,0,0,0,0,14,1,0,2000,118.7,1,0,0,0,17,2,7,57,12,11,0,0,34.6,478,0,0.8,0,1,0,0,0,0,0,0,0,0,1,1,0,2000,121.2,0,0,1,0,16,12,7,55,9,8,7,3,35.6,478,+2,-0.2,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,119.5,1,0,0,0,16,4,7,56,9,9,9,9,34.8,476,-6,0.3,0,0,0,0,0,1,0,0,0,0,4,1,0,2200,132.5,1,0,0,0,17,6,7,56,14,14,10,6,36.2,482,0,0.6,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,121.0,1,0,0,0,14,4,7,56,12,11,11,11,35.0,482,+8,0.1
ハッピーユニバンス,3,45.3,1,0,2600,1,0,0,0,7,12,4,468,-4,0,1,0,6,51.0,1,0,0,0,0,0,0,0,0,0,8,1,0,1800,107.5,1,0,0,0,11,10,6,55,11,11,11,11,34.8,472,+2,1.3,0,0,0,1,0,0,0,0,0,0,13,1,0,2000,120.7,1,0,0,0,16,11,6,51,13,10,0,0,33.2,470,-6,0.7,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,107.0,1,0,0,0,16,15,6,51,16,16,16,13,34.2,476,-14,0.9,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,120.6,1,0,0,0,18,16,6,52,11,11,10,9,34.8,490,+18,0.5,0,0,0,0,0,0,0,1,0,0,14,1,0,2200,135.4,1,0,0,0,18,2,6,56,16,15,14,14,34.6,472,+2,1.1
コルコバード,2,4.9,1,0,2600,1,0,0,0,8,13,20,448,-2,0,1,0,5,53.0,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,132.1,1,0,0,0,10,1,5,55,6,6,8,8,35.3,450,-6,-0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,147.0,0,1,0,0,16,4,5,54,6,6,5,7,35.3,456,+14,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,145.0,1,0,0,0,15,4,5,55,6,6,5,5,35.1,442,-2,-0.5,0,0,0,0,0,1,0,0,0,0,2,1,0,2200,135.6,1,0,0,0,17,8,5,55,17,16,5,6,34.5,444,0,0.3,0,0,0,0,1,0,0,0,0,0,2,1,0,2400,145.4,1,0,0,0,14,13,5,53,11,11,12,12,33.7,444,+18,0.0
リッジマン,1,10.4,1,0,2600,1,0,0,0,8,14,13,448,-2,1,0,0,5,52.0,0,0,0,0,1,0,0,0,0,0,14,1,0,2500,151.0,1,0,0,0,16,15,5,52,2,2,2,2,35.7,450,+4,1.3,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,145.4,1,0,0,0,11,5,5,56,8,8,9,8,34.2,446,+2,0.6,0,0,0,0,1,0,0,0,0,0,2,1,0,3400,211.9,1,0,0,0,14,1,5,52,8,8,7,7,35.7,444,-4,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,3000,187.1,1,0,0,0,9,7,5,52,6,6,6,3,35.5,448,-8,0.1,0,0,0,0,0,1,0,0,0,0,9,1,0,2500,154.9,1,0,0,0,16,15,5,55,7,7,6,5,35.6,456,+8,0.8
