馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クリーンファンキー,12,31.1,1,0,1200,0,1,0,0,1,1,2,496,+2,0,1,0,5,54.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1200,68.3,1,0,0,0,10,1,5,50,6,5,0,0,34.2,494,-4,-0.1,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,68.7,1,0,0,0,16,9,5,55,6,6,0,0,34.0,498,+4,0.3,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,68.1,1,0,0,0,16,1,5,53,8,8,0,0,34.0,494,-4,-0.3,0,0,0,0,0,1,0,0,0,0,5,1,0,1200,69.2,0,1,0,0,16,5,5,55,8,9,0,0,34.7,498,+8,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,70.6,1,0,0,0,12,8,5,55,3,3,0,0,34.0,490,-4,0.1
スターオブペルシャ,5,79.9,1,0,1200,0,1,0,0,1,2,1,502,-4,0,0,1,5,56.0,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,92.9,1,0,0,0,15,3,5,56,2,2,0,0,35.5,506,+4,1.3,0,0,0,0,1,0,0,0,0,0,9,1,0,1400,83.3,0,1,0,0,10,8,5,57,3,2,0,0,34.8,502,-6,1.6,0,0,0,1,0,0,0,0,0,0,1,1,0,1600,92.5,1,0,0,0,16,1,5,56,9,7,0,0,34.5,508,-6,-0.3,0,0,0,0,0,0,1,0,0,0,1,1,0,1400,81.7,0,1,0,0,17,5,5,57,3,3,0,0,36.0,514,-10,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,82.2,1,0,0,0,13,4,5,57,5,4,0,0,34.2,524,+20,0.2
ヒルノデイバロー,14,22.0,1,0,1200,0,1,0,0,2,3,9,512,+6,1,0,0,7,56.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,67.6,1,0,0,0,16,9,7,56,6,5,0,0,33.9,506,-10,0.0,0,0,0,0,0,0,0,0,1,0,17,1,0,1400,80.9,1,0,0,0,18,8,7,56,13,13,0,0,34.4,516,-10,0.8,0,0,0,0,0,0,0,1,0,0,10,1,0,1200,69.3,1,0,0,0,16,5,7,56,7,9,0,0,34.4,526,+6,0.5,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,82.4,0,0,1,0,18,4,7,56,3,3,0,0,35.5,520,-4,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,67.5,1,0,0,0,13,10,7,55,4,4,0,0,32.8,524,0,0.0
ペイシャフェリシタ,3,26.2,1,0,1200,0,1,0,0,2,4,3,490,-2,0,1,0,5,54.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,55.0,1,0,0,0,17,17,5,54,0,0,0,0,33.0,492,0,1.2,0,0,0,0,0,0,1,0,0,0,15,1,0,1200,67.7,1,0,0,0,18,16,5,54,6,6,0,0,34.2,492,+2,0.7,0,0,0,0,0,1,0,0,0,0,1,1,0,1200,67.4,1,0,0,0,16,4,5,53,4,4,0,0,33.6,490,+2,0.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1400,80.2,1,0,0,0,18,4,5,54,7,8,0,0,34.1,488,-2,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,68.4,1,0,0,0,9,2,5,54,5,4,0,0,33.8,490,+2,0.1
ムーンクエイク,9,6.1,1,0,1200,0,1,0,0,3,5,14,502,-2,0,0,1,5,58.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,79.5,1,0,0,0,18,5,5,56,10,10,0,0,33.2,504,0,0.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,96.4,0,1,0,0,12,9,5,56,3,3,0,0,37.1,504,+18,0.2,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,94.2,1,0,0,0,7,6,5,57,4,4,0,0,34.0,486,-8,-0.1,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,92.9,1,0,0,0,9,1,5,57,2,2,0,0,33.5,494,+2,-0.4,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,93.5,1,0,0,0,12,12,5,57,4,4,0,0,34.1,492,+8,-0.3
レッツゴードンキ,5,4.1,1,0,1200,0,1,0,0,3,6,14,498,+2,0,1,0,6,55.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,92.7,0,1,0,0,18,1,6,55,6,6,0,0,33.9,496,-4,0.4,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,68.5,1,0,0,0,18,8,6,55,8,6,0,0,34.6,500,+8,0.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,96.7,1,0,0,0,16,13,6,55,10,11,0,0,37.0,492,+4,0.7,0,0,0,0,0,0,0,0,0,0,6,1,0,1200,0,1,0,0,0,13,12,6,55,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,82.7,0,0,1,0,18,2,6,54,7,5,0,0,35.5,510,+14,0.3
ダノンスマッシュ,2,6.4,1,0,1200,0,1,0,0,4,7,4,472,+2,1,0,0,3,53.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,68.4,1,0,0,0,16,10,3,54,3,2,0,0,33.9,470,0,-0.2,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,93.2,1,0,0,0,18,8,3,57,2,2,0,0,35.2,470,+4,0.4,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,93.8,1,0,0,0,13,13,3,56,2,3,0,0,34.9,466,0,0.4,0,0,0,0,0,0,1,0,0,0,7,1,0,1400,82.6,1,0,0,0,16,9,3,56,12,13,0,0,34.4,466,-4,0.5,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,94.0,1,0,0,0,16,12,3,55,13,13,0,0,33.8,470,+8,0.7
デアレガーロ,8,19.6,1,0,1200,0,1,0,0,4,8,2,462,-8,0,1,0,4,54.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,68.5,1,0,0,0,10,9,4,53,7,5,0,0,34.3,470,+8,0.2,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,68.6,0,1,0,0,14,3,4,55,4,5,0,0,34.1,462,-6,-0.2,0,0,0,0,1,0,0,0,0,0,16,1,0,1600,93.6,0,1,0,0,18,15,4,55,17,16,0,0,33.9,468,-8,1.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,83.1,1,0,0,0,12,10,4,54,10,10,0,0,34.0,476,+8,0.1,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,92.5,1,0,0,0,13,11,4,54,9,10,10,0,33.3,468,+4,-0.1
ティーハーフ,11,67.8,1,0,1200,0,1,0,0,5,9,9,462,+4,1,0,0,8,56.0,0,1,0,0,0,0,0,0,0,0,13,1,0,1200,68.3,1,0,0,0,16,6,8,57,15,13,0,0,33.7,458,-6,0.7,0,0,0,0,0,0,0,1,0,0,1,1,0,1200,68.0,1,0,0,0,15,11,8,58,13,11,0,0,32.7,464,+6,0.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1200,69.4,1,0,0,0,16,1,8,56,15,15,0,0,33.7,458,-12,0.6,0,0,0,0,0,0,0,1,0,0,18,1,0,1400,83.6,0,0,1,0,18,5,8,56,18,18,0,0,35.5,470,+4,1.2,0,0,0,0,0,0,0,1,0,0,13,1,0,1200,68.1,1,0,0,0,13,11,8,57,12,9,0,0,32.8,466,+4,0.6
キングハート,15,55.5,1,0,1200,0,1,0,0,5,10,9,508,+24,1,0,0,5,57.0,0,1,0,0,0,0,0,0,0,0,11,1,0,1200,68.1,1,0,0,0,16,13,5,56,13,13,0,0,33.7,484,-20,0.5,0,0,0,0,0,0,1,0,0,0,10,1,0,1200,69.1,1,0,0,0,18,17,5,57,13,14,0,0,34.3,504,0,0.6,0,0,0,0,0,1,0,0,0,0,1,1,0,1200,68.3,1,0,0,0,16,7,5,56,4,4,0,0,34.3,504,+6,0.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1200,69.0,1,0,0,0,18,9,5,56,5,4,0,0,34.5,498,+16,0.7,0,0,0,0,0,0,0,1,0,0,8,1,0,1200,67.8,1,0,0,0,13,13,5,56,2,2,0,0,33.3,482,-12,0.3
ナックビーナス,1,3.7,1,0,1200,0,1,0,0,6,11,9,522,0,0,1,0,5,54.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,67.7,1,0,0,0,16,7,5,54,3,3,0,0,34.3,522,0,0.1,0,0,0,0,0,0,1,0,0,0,3,1,0,1200,68.6,1,0,0,0,18,7,5,55,6,6,0,0,34.7,522,-4,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,68.3,1,0,0,0,16,13,5,54,7,6,0,0,34.1,526,+2,0.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,68.7,1,0,0,0,18,15,5,54,3,4,0,0,34.3,524,+2,0.4,0,0,0,0,0,1,0,0,0,0,1,1,0,1200,68.3,1,0,0,0,9,6,5,54,1,1,0,0,34.1,522,+4,-0.1
トゥラヴェスーラ,7,14.8,1,0,1200,0,1,0,0,6,12,12,474,+6,1,0,0,3,53.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,68.2,1,0,0,0,16,14,3,56,12,12,0,0,33.2,468,-6,0.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1200,68.7,1,0,0,0,16,5,3,56,6,4,0,0,34.2,474,+8,-0.4,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,68.5,1,0,0,0,18,13,3,56,14,14,0,0,34.4,466,-14,0.2,0,0,0,0,0,0,0,1,0,0,13,1,0,1600,99.1,0,1,0,0,14,10,3,56,1,2,0,0,40.8,480,+12,3.4,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,108.0,1,0,0,0,7,7,3,55,3,3,0,0,36.7,468,-8,2.4
キャンベルジュニア,4,8.3,1,0,1200,0,1,0,0,7,13,11,532,-8,1,0,0,6,56.0,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,92.4,1,0,0,0,16,8,6,58,3,3,0,0,35.0,540,-6,1.1,0,0,0,0,1,0,0,0,0,0,2,1,0,1400,79.5,1,0,0,0,18,17,6,56,8,8,0,0,33.4,546,+2,0.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,92.3,1,0,0,0,16,3,6,55,2,4,3,0,34.7,544,+10,0.1,0,0,0,0,0,0,0,0,1,0,11,1,0,1400,80.2,1,0,0,0,18,6,6,57,11,12,0,0,34.3,534,+2,0.7,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,83.1,0,0,1,0,18,7,6,56,5,5,0,0,36.1,532,-2,0.7
