馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヤマカツボーイ,13,62.4,1,0,1200,1,0,0,0,1,1,39,452,-14,1,0,0,7,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,93.1,1,0,0,0,9,4,7,57,5,4,0,0,34.3,466,0,1.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,82.0,1,0,0,0,15,2,7,57,8,8,0,0,33.7,466,-8,0.5,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,95.6,1,0,0,0,11,9,7,57,8,6,0,0,33.8,474,+16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ズアー,2,2.8,1,0,1200,1,0,0,0,2,2,7,504,+2,1,0,0,5,55.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1200,68.8,1,0,0,0,18,12,5,57,2,2,0,0,33.8,502,+2,-0.2,0,0,0,0,0,0,1,0,0,0,9,1,0,1400,81.4,1,0,0,0,18,18,5,57,3,3,0,0,35.7,500,-2,0.4,0,1,0,0,0,0,0,0,0,0,11,1,0,1200,70.9,0,1,0,0,16,7,5,57,2,2,0,0,36.5,502,+6,0.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,85.4,0,0,0,1,16,11,5,55,1,1,0,0,39.7,496,-4,1.9,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,81.2,1,0,0,0,18,1,5,54,3,4,0,0,35.4,500,+8,0.7
ニシノラディアント,4,41.1,1,0,1200,1,0,0,0,3,3,5,488,+8,1,0,0,6,55.0,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,69.5,1,0,0,0,18,8,6,55,17,17,0,0,34.8,480,-8,0.7,0,0,0,0,0,0,0,1,0,0,17,1,0,1200,70.2,1,0,0,0,18,4,6,56,17,17,0,0,35.0,488,+12,0.9,0,0,0,0,0,0,1,0,0,0,7,1,0,1200,68.8,1,0,0,0,10,2,6,57,7,6,0,0,34.4,476,-4,0.7,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,70.1,0,1,0,0,12,9,6,57,6,7,0,0,34.4,480,-10,0.6,0,0,0,0,0,0,1,0,0,0,12,1,0,1200,70.6,0,1,0,0,18,1,6,56,11,9,0,0,35.1,490,-4,0.9
ダンシングチコ,5,30.5,1,0,1200,1,0,0,0,4,4,4,468,-10,0,1,0,4,51.0,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,69.3,1,0,0,0,18,15,4,55,15,12,0,0,34.6,478,+2,0.7,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,95.0,1,0,0,0,16,2,4,54,13,8,7,0,35.1,476,+10,0.7,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,110.2,1,0,0,0,13,5,4,52,13,13,12,10,35.7,466,-6,0.3,0,1,0,0,0,0,0,0,0,0,5,1,0,1800,111.5,0,1,0,0,8,7,4,52,2,2,2,2,36.5,472,+8,0.8,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,108.0,1,0,0,0,11,10,4,54,7,6,6,0,33.8,464,-6,0.3
アルジャーノン,3,21.1,1,0,1200,1,0,0,0,4,5,3,440,-4,1,0,0,4,55.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,96.3,1,0,0,0,11,4,4,57,8,8,0,0,34.8,444,+8,1.8,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,95.8,0,1,0,0,12,8,4,55,2,2,0,0,34.7,436,-2,0.5,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,95.7,1,0,0,0,7,2,4,56,1,1,0,0,34.2,438,-4,0.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,82.2,1,0,0,0,15,5,4,56,4,5,0,0,35.0,442,0,1.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,82.9,1,0,0,0,13,12,4,55,3,2,0,0,34.1,442,0,0.9
スターリーステージ,1,2.6,1,0,1200,1,0,0,0,5,6,4,458,-4,0,1,0,4,53.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,68.6,1,0,0,0,18,10,4,55,3,2,0,0,34.9,462,-2,-0.2,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,81.1,1,0,0,0,18,14,4,54,12,13,0,0,33.6,464,-4,0.2,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,93.9,1,0,0,0,18,11,4,54,3,3,0,0,34.7,468,0,0.2,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,95.2,1,0,0,0,18,2,4,53,1,1,0,0,36.0,468,+12,0.4,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,95.2,0,1,0,0,9,9,4,53,6,4,0,0,33.9,456,+10,0.5
コロラトゥーレ,6,17.7,1,0,1200,1,0,0,0,5,7,1,468,+4,0,1,0,5,54.0,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,70.1,1,0,0,0,16,4,5,55,12,13,0,0,35.0,464,-8,1.0,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,69.1,1,0,0,0,18,5,5,55,3,4,0,0,35.0,472,+28,0.4,1,0,0,0,0,0,0,0,0,0,7,1,0,1200,70.8,1,0,0,0,16,3,5,55,7,7,0,0,35.8,444,-6,0.4,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,71.2,0,1,0,0,14,10,5,56,5,4,0,0,35.9,450,-4,0.1,0,1,0,0,0,0,0,0,0,0,4,1,0,1200,69.1,1,0,0,0,13,5,5,55,5,5,0,0,35.0,454,+2,0.1
メイショウカロッタ,12,93.7,1,0,1200,1,0,0,0,6,8,12,502,-8,1,0,0,7,54.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1200,71.0,0,1,0,0,16,13,7,57,4,7,0,0,36.4,510,+4,2.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1200,73.2,1,0,0,0,16,5,7,57,4,5,0,0,38.1,506,+4,1.9,0,0,0,0,0,0,1,0,0,0,7,0,1,1200,72.0,0,1,0,0,15,3,7,57,2,2,0,0,37.2,502,0,0.6,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,72.2,1,0,0,0,16,5,7,56,2,2,0,0,37.7,502,+12,0.2,0,0,0,0,0,0,0,0,1,0,16,0,1,1200,73.9,0,0,1,0,16,2,7,57,5,7,0,0,38.3,490,-8,2.8
オフクヒメ,7,23.6,1,0,1200,1,0,0,0,6,9,0,460,0,0,1,0,6,52.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1200,70.0,0,1,0,0,12,12,6,55,7,6,0,0,35.4,460,+4,0.4,0,0,0,0,0,0,0,0,0,1,14,1,0,1200,70.1,1,0,0,0,18,5,6,52,18,17,0,0,35.3,456,-8,1.3,0,0,0,0,0,0,0,1,0,0,14,1,0,1200,70.7,1,0,0,0,16,3,6,55,13,11,0,0,35.5,464,+2,1.9,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,82.3,1,0,0,0,15,15,6,55,10,8,0,0,34.9,462,0,1.1,0,0,0,0,0,0,0,1,0,0,11,1,0,1200,69.3,1,0,0,0,18,15,6,55,16,16,0,0,33.5,462,+2,0.8
ムーンチャイム,9,6.7,1,0,1200,1,0,0,0,7,10,6,442,+6,0,1,0,4,53.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1200,69.8,1,0,0,0,10,2,4,55,5,5,0,0,34.4,436,0,0.3,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,96.3,1,0,0,0,13,9,4,54,6,7,0,0,35.7,436,-10,1.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,82.6,0,0,1,0,18,18,4,53,5,6,0,0,35.0,446,0,0.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,94.2,1,0,0,0,18,4,4,53,4,4,0,0,35.2,446,+12,0.3,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,81.1,1,0,0,0,18,13,4,54,6,6,0,0,33.7,434,+4,0.5
