馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アドマイヤサン,14,189.4,1,0,1500,1,0,0,0,1,1,12,440,-6,0,0,1,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,1600,96.9,1,0,0,0,16,16,3,55,14,15,0,0,35.3,446,-10,1.6,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,119.8,0,1,0,0,13,8,3,56,10,10,10,10,40.6,456,-6,3.3,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,96.6,1,0,0,0,15,1,3,55,10,10,0,0,34.8,462,+28,1.3,0,1,0,0,0,0,0,0,0,0,5,1,0,1000,58.3,1,0,0,0,11,5,3,54,9,8,0,0,34.0,434,0,0.6
サンライズシェル,2,4.9,1,0,1500,1,0,0,0,2,2,6,474,-8,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,109.3,1,0,0,0,18,11,3,54,8,10,11,0,34.8,482,0,1.1,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,111.3,1,0,0,0,16,10,3,54,4,5,6,0,34.0,482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングジョーカ,10,11.1,1,0,1500,1,0,0,0,3,3,2,474,+2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,110.2,0,1,0,0,15,14,3,56,1,1,1,1,37.9,472,-4,0.1,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,122.1,0,1,0,0,11,11,3,56,4,4,3,2,36.4,476,0,0.6,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,139.4,1,0,0,0,16,15,3,56,8,8,9,12,42.2,476,+2,4.6,0,0,0,0,1,0,0,0,0,0,5,1,0,2000,122.9,1,0,0,0,14,5,3,56,5,5,5,0,34.1,474,0,0.7,0,0,0,0,1,0,0,0,0,0,6,1,0,2400,148.3,1,0,0,0,16,6,3,56,13,11,9,7,35.3,474,+2,0.9
マロンコート,13,63.4,1,0,1500,1,0,0,0,3,4,7,428,-12,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,13,1,0,1400,82.5,1,0,0,0,18,17,3,54,17,17,0,0,34.7,440,+6,1.1,0,0,0,0,0,0,1,0,0,0,14,1,0,2000,126.4,0,1,0,0,18,14,3,54,7,6,6,8,37.2,434,+12,2.3,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,97.2,1,0,0,0,16,14,3,54,11,11,0,0,36.1,422,+4,0.7,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,98.0,1,0,0,0,16,8,3,54,11,11,0,0,34.7,418,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モハンマディ,9,7.8,1,0,1500,1,0,0,0,4,5,2,422,+2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,4,1,0,1600,96.8,0,0,1,0,16,10,3,54,2,2,2,0,36.5,420,+10,1.1,0,0,0,0,0,0,0,0,1,0,11,1,0,1800,108.9,1,0,0,0,18,9,3,54,15,16,0,0,34.6,410,-16,1.5,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,96.9,1,0,0,0,15,4,3,54,15,14,0,0,35.1,426,-4,1.8,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,97.6,1,0,0,0,16,12,3,54,4,7,0,0,35.5,430,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインアイスバーグ,4,32.2,1,0,1500,1,0,0,0,4,6,3,418,+6,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,110.6,0,0,1,0,15,10,3,52,8,8,7,6,37.2,412,-12,1.3,0,0,0,0,1,0,0,0,0,0,13,1,0,1600,95.6,1,0,0,0,18,17,3,54,8,8,0,0,35.2,424,+6,0.8,0,0,1,0,0,0,0,0,0,0,7,1,0,2000,124.5,1,0,0,0,16,11,3,53,7,8,4,3,37.6,418,-8,1.1,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,109.0,1,0,0,0,16,6,3,54,2,2,4,0,35.8,426,-12,0.8,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,97.1,1,0,0,0,16,5,3,54,7,8,8,0,36.8,438,0,1.2
ニシノゲンセキ,7,13.5,1,0,1500,1,0,0,0,5,7,15,476,-12,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,96.0,1,0,0,0,16,9,3,54,6,7,6,0,34.5,488,+10,0.3,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.6,1,0,0,0,16,15,3,54,14,13,10,0,34.9,478,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イザナミ,12,262.6,1,0,1500,1,0,0,0,5,8,14,394,+16,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,124.2,1,0,0,0,16,16,3,53,13,11,11,10,37.0,378,-14,0.9,0,0,0,0,0,0,0,0,1,0,12,1,0,1400,84.2,1,0,0,0,17,11,3,54,11,9,0,0,36.6,392,+4,1.1,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,125.9,0,1,0,0,16,8,3,53,14,14,14,13,38.8,388,-2,3.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,109.7,1,0,0,0,16,13,3,54,16,14,0,0,34.8,390,0,1.1
サトノゲイル,8,31.2,1,0,1500,1,0,0,0,6,9,6,466,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,14,1,0,1600,96.6,0,1,0,0,18,18,3,56,9,7,0,0,37.8,464,+2,2.8,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,97.0,0,1,0,0,18,11,3,56,10,7,0,0,35.9,462,+2,1.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1800,111.1,1,0,0,0,16,15,3,56,4,3,2,2,36.7,460,-8,0.5,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,113.4,0,0,1,0,16,2,3,56,3,5,0,0,36.3,468,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノンテアトロ,11,18.9,1,0,1500,1,0,0,0,6,10,0,458,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,5,1,0,1800,108.8,1,0,0,0,14,11,3,56,3,3,3,2,35.8,458,-2,0.6,0,0,0,0,0,0,1,0,0,0,7,1,0,1600,95.3,1,0,0,0,15,13,3,56,5,2,2,0,35.3,460,-14,1.2,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,117.4,1,0,0,0,16,4,3,56,2,1,1,2,41.2,474,0,2.8,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,109.3,1,0,0,0,18,13,3,56,2,2,0,0,36.8,474,+14,1.3,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,108.4,1,0,0,0,16,10,3,55,3,3,0,0,35.2,460,-4,0.4
