馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シゲルキンセイ,3,129.3,1,0,1400,0,0,1,0,1,1,1,478,0,1,0,0,2,52.0,0,0,0,0,0,0,0,0,1,0,17,1,0,1600,97.2,1,0,0,0,18,17,2,51,3,4,0,0,37.6,478,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノアマリリス,4,8.8,1,0,1400,0,0,1,0,2,2,2,420,0,0,1,0,2,51.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,82.0,1,0,0,0,16,13,2,51,12,12,0,0,35.4,420,+2,0.6,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,82.3,1,0,0,0,14,11,2,51,5,4,0,0,34.4,418,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウノリムネ,6,165.5,1,0,1400,0,0,1,0,2,3,3,480,-10,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,111.0,1,0,0,0,9,2,2,54,6,7,0,0,35.3,490,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テレーザ,9,72.0,1,0,1400,0,0,1,0,3,4,11,454,+12,0,1,0,2,51.0,0,0,0,0,0,0,1,0,0,0,13,0,1,1200,76.5,0,1,0,0,13,1,2,52,5,3,0,0,40.9,442,-16,3.7,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,97.3,1,0,0,0,6,3,2,52,3,3,0,0,36.7,458,-2,1.1,0,0,0,0,0,0,0,0,1,0,4,1,0,1400,84.4,0,1,0,0,7,7,2,52,1,1,0,0,36.9,460,+4,1.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,86.1,1,0,0,0,11,10,2,52,1,1,0,0,39.5,456,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワイドダビデ,10,89.9,1,0,1400,0,0,1,0,3,5,1,468,-8,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,17,1,0,1800,110.5,1,0,0,0,18,10,2,54,1,1,0,0,37.3,476,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズアーントモー,1,3.1,1,0,1400,0,0,1,0,4,6,3,514,-2,0,1,0,2,54.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,82.2,1,0,0,0,12,4,2,54,2,2,0,0,35.5,516,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ソニックベガ,2,6.4,1,0,1400,0,0,1,0,4,7,8,440,-2,0,1,0,2,54.0,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,70.8,1,0,0,0,15,5,2,54,11,10,0,0,35.2,442,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラキ,5,15.4,1,0,1400,0,0,1,0,5,8,2,440,-8,0,1,0,2,54.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,98.2,1,0,0,0,16,8,2,54,2,2,2,0,34.8,448,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノジヴェルニー,7,3.8,1,0,1400,0,0,1,0,5,9,2,444,0,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,97.5,1,0,0,0,15,9,2,54,3,3,0,0,34.2,444,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートアペックス,8,7.2,1,0,1400,0,0,1,0,6,10,6,462,+10,1,0,0,2,55.0,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.6,1,0,0,0,10,6,2,51,1,1,0,0,36.0,452,+8,0.6,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.4,1,0,0,0,6,4,2,54,2,2,0,0,35.3,444,+2,0.2,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,71.6,0,0,1,0,9,3,2,54,2,2,0,0,35.0,442,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
