馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヘリンヌリング,7,122.8,1,0,1600,0,1,0,0,1,1,1,436,+8,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,6,1,0,1600,96.0,1,0,0,0,13,8,3,54,4,5,6,0,35.9,428,-8,1.1,0,0,0,0,0,1,0,0,0,0,9,1,0,1600,96.2,1,0,0,0,9,2,3,54,8,8,8,0,36.9,436,+2,2.4,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,95.8,1,0,0,0,12,1,3,54,5,5,0,0,35.0,434,0,1.5,0,0,0,0,1,0,0,0,0,0,14,1,0,1600,95.6,1,0,0,0,15,13,3,54,13,13,0,0,35.7,434,-4,1.9,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,97.3,0,1,0,0,10,3,3,54,4,5,6,0,35.3,438,-4,1.6
マジェスティゲート,5,16.3,1,0,1600,0,1,0,0,2,2,2,472,+4,1,0,0,3,55.0,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,123.1,1,0,0,0,10,8,3,56,2,1,1,1,37.9,468,-10,1.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,117.5,1,0,0,0,16,7,3,56,4,3,2,2,39.6,478,+6,-0.3,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,116.1,1,0,0,0,16,1,3,55,8,8,7,5,38.5,472,0,0.2,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,101.3,1,0,0,0,16,1,3,55,2,2,0,0,39.4,472,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジャスパージャック,9,9.0,1,0,1600,0,1,0,0,3,3,1,510,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,9,1,0,2000,124.5,0,1,0,0,10,1,3,56,1,1,1,1,37.9,510,-8,2.4,0,0,0,0,0,1,0,0,0,0,8,1,0,2000,124.2,1,0,0,0,8,2,3,54,8,8,4,3,38.0,518,-4,2.9,0,0,0,1,0,0,0,0,0,0,1,1,0,1800,111.1,1,0,0,0,16,15,3,54,2,2,0,0,33.3,522,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビームフラッシュ,8,173.3,1,0,1600,0,1,0,0,4,4,2,450,+4,0,1,0,3,53.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,75.4,0,1,0,0,15,5,3,51,12,11,0,0,38.1,446,-4,2.6,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,75.6,1,0,0,0,16,16,3,54,7,6,0,0,40.3,450,-2,2.8,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,83.8,1,0,0,0,17,17,3,54,14,13,0,0,34.5,452,+6,1.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,83.8,1,0,0,0,12,12,3,54,6,5,0,0,34.7,446,+2,0.8,0,0,0,0,1,0,0,0,0,0,11,1,0,1800,110.7,1,0,0,0,14,7,3,51,4,3,3,0,36.0,444,-4,2.0
イエローナイフ,10,175.2,1,0,1600,0,1,0,0,5,5,1,456,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,96.4,1,0,0,0,13,10,3,56,10,12,11,0,35.2,456,0,1.5,0,0,0,0,0,0,0,0,0,1,11,1,0,2000,127.2,0,0,1,0,18,16,3,56,13,13,12,9,40.1,456,-4,2.6,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,70.5,1,0,0,0,18,4,3,56,11,11,0,0,35.8,460,+6,1.6,0,0,0,0,0,1,0,0,0,0,6,1,0,1200,70.4,1,0,0,0,15,8,3,55,14,14,0,0,35.4,454,+4,1.2,0,0,0,0,0,0,0,0,1,0,12,1,0,1400,83.2,1,0,0,0,15,13,3,55,13,13,0,0,35.9,450,-4,2.4
ガイセン,4,16.0,1,0,1600,0,1,0,0,6,6,3,422,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,95.3,1,0,0,0,15,13,3,56,12,12,10,0,34.9,422,+16,0.8,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,69.8,1,0,0,0,16,2,3,54,13,13,0,0,34.9,406,-6,0.4,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,70.1,1,0,0,0,15,15,3,54,3,2,0,0,35.0,412,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブーザー,2,3.3,1,0,1600,0,1,0,0,7,7,1,504,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.5,1,0,0,0,13,9,3,56,12,11,10,0,34.7,508,+12,0.6,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,83.2,1,0,0,0,18,18,3,55,11,9,0,0,33.8,496,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カルリーノ,3,3.4,1,0,1600,0,1,0,0,7,8,4,502,+2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,94.6,1,0,0,0,11,3,3,56,9,3,2,0,34.5,500,+2,0.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,82.5,1,0,0,0,10,1,3,56,10,10,0,0,33.5,498,-4,0.3,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,93.8,1,0,0,0,10,2,3,56,8,10,8,0,34.8,502,+6,0.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,95.0,1,0,0,0,15,3,3,55,5,5,3,0,37.0,496,0,1.3,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,85.0,1,0,0,0,8,6,3,55,3,3,0,0,33.5,496,+6,0.3
ポリアンサ,6,5.0,1,0,1600,0,1,0,0,8,9,9,464,+4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,94.6,1,0,0,0,9,9,3,54,8,9,8,0,35.2,460,0,0.8,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,96.7,0,1,0,0,10,9,3,54,9,9,7,0,34.5,460,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1800,112.5,1,0,0,0,15,8,3,54,10,7,6,6,35.8,460,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インテンスライト,1,4.8,1,0,1600,0,1,0,0,8,10,8,486,-6,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,108.4,1,0,0,0,8,6,3,56,2,2,2,0,33.6,492,+2,0.2,0,0,0,0,0,1,0,0,0,0,8,1,0,2000,123.2,1,0,0,0,12,11,3,56,10,10,10,8,34.8,490,+8,0.8,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,109.6,1,0,0,0,18,7,3,53,7,10,10,0,33.5,482,-4,-0.1,0,0,0,0,1,0,0,0,0,0,5,1,0,2000,123.4,0,1,0,0,12,12,3,53,9,11,11,0,33.6,486,-4,0.2,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,111.9,1,0,0,0,13,9,3,52,11,11,12,11,34.1,490,0,0.5
