馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ゴールデンフィジー,8,24.2,1,0,2000,1,0,0,0,1,1,1,432,+8,0,1,0,4,55.0,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,121.2,1,0,0,0,15,4,4,54,10,10,7,11,37.1,424,-12,1.1,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,109.4,1,0,0,0,13,3,4,53,8,9,9,0,33.2,436,+14,0.7,0,0,1,0,0,0,0,0,0,0,11,1,0,2000,121.5,1,0,0,0,16,4,4,52,12,12,12,11,35.7,422,-6,1.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1800,108.8,0,1,0,0,13,9,4,52,7,7,0,0,34.2,428,-2,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1800,107.7,1,0,0,0,18,15,4,53,11,11,0,0,33.5,430,0,0.0
イイコトズクシ,11,24.3,1,0,2000,1,0,0,0,2,2,16,492,+6,1,0,0,4,55.0,0,0,0,0,0,1,0,0,0,0,16,0,1,2500,165.9,1,0,0,0,16,15,4,55,2,3,3,10,43.7,486,-18,4.4,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,122.4,1,0,0,0,14,7,4,55,1,1,1,1,36.6,504,+6,1.2,0,0,0,1,0,0,0,0,0,0,12,1,0,2200,137.3,0,1,0,0,13,2,4,54,1,1,1,2,38.0,498,-4,1.4,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.7,0,1,0,0,12,5,4,55,1,1,1,1,35.7,502,+4,0.2,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,86.4,0,1,0,0,16,9,4,55,10,10,0,0,38.5,498,+10,1.9
ベルウッドミライ,7,74.9,1,0,2000,1,0,0,0,3,3,10,468,-4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2200,135.3,1,0,0,0,13,6,5,57,9,9,9,9,34.8,472,-2,1.0,0,0,0,0,0,0,1,0,0,0,14,1,0,2200,135.2,1,0,0,0,15,6,5,57,13,12,9,7,35.5,474,-8,1.4,0,0,0,0,0,1,0,0,0,0,14,1,0,2000,122.4,1,0,0,0,16,11,5,57,15,15,11,11,35.1,482,+12,1.1,0,0,0,1,0,0,0,0,0,0,8,1,0,2200,137.6,1,0,0,0,9,8,5,57,3,3,3,3,35.7,470,+12,1.2,0,0,0,0,1,0,0,0,0,0,7,1,0,2000,121.1,1,0,0,0,15,11,5,57,9,10,10,0,33.8,458,-6,0.4
ラレゾン,4,4.4,1,0,2000,1,0,0,0,4,4,1,440,-2,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1800,108.2,1,0,0,0,16,5,5,55,12,11,12,13,35.9,442,+2,0.5,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,109.0,1,0,0,0,13,2,5,55,6,6,6,0,33.0,440,+4,0.3,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,122.7,1,0,0,0,18,17,5,53,14,13,4,4,34.3,436,-8,0.4,0,0,0,1,0,0,0,0,0,0,5,1,0,2000,122.5,0,1,0,0,14,2,5,55,9,9,0,0,34.5,444,+2,0.6,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,107.5,1,0,0,0,13,9,5,54,12,12,12,0,34.2,442,0,0.5
クリノオスマン,3,125.1,1,0,2000,1,0,0,0,5,5,2,458,-2,0,0,1,5,57.0,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,117.5,0,1,0,0,10,2,5,55,7,7,7,8,40.4,460,+8,3.6,0,0,0,0,0,1,0,0,0,0,8,1,0,2000,121.6,1,0,0,0,13,5,5,54,3,3,4,9,36.8,452,+4,1.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.0,0,1,0,0,11,4,5,54,4,4,3,3,37.9,448,-14,1.0,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,146.9,1,0,0,0,15,15,5,57,14,14,13,13,33.9,462,+8,0.9,0,0,0,0,1,0,0,0,0,0,9,1,0,1800,110.7,0,1,0,0,10,8,5,57,8,10,10,0,35.1,454,+2,1.5
アサクサスポット,6,41.0,1,0,2000,1,0,0,0,5,6,4,518,+2,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,6,1,0,2400,150.3,0,1,0,0,13,12,4,56,5,5,7,7,37.2,516,-4,1.1,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,116.9,0,1,0,0,16,16,4,56,14,14,11,13,40.2,520,0,2.8,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,100.1,1,0,0,0,16,6,4,55,7,8,0,0,39.1,520,-4,2.9,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,123.2,1,0,0,0,10,6,4,56,6,5,5,6,35.7,524,+4,2.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,99.5,0,0,0,1,16,16,4,53,11,13,0,0,36.3,520,0,-0.1
コンゴウトシオー,12,111.2,1,0,2000,1,0,0,0,6,7,17,468,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,93.4,0,0,1,0,10,1,5,56,5,5,4,2,39.4,472,+13,0.0,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,94.9,1,0,0,0,10,10,5,56,5,5,4,4,40.3,459,-6,0.6,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,94.2,1,0,0,0,10,10,5,56,6,7,6,6,41.0,465,-4,0.7,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,94.5,1,0,0,0,10,5,5,56,3,3,4,2,41.5,469,-4,2.0,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,93.7,1,0,0,0,12,9,5,56,8,9,7,6,40.6,473,+8,0.9
モンテグロッソ,1,2.4,1,0,2000,1,0,0,0,6,8,20,506,+2,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,7,1,0,2400,146.7,1,0,0,0,15,11,4,55,10,10,4,4,34.5,504,-4,0.7,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,123.4,1,0,0,0,16,7,4,54,7,7,7,7,36.6,508,+8,0.3,0,0,0,0,1,0,0,0,0,0,4,1,0,2400,145.0,1,0,0,0,18,17,4,56,3,3,4,2,35.0,500,-8,0.6,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,122.4,1,0,0,0,18,5,4,56,12,13,9,9,35.3,508,-6,-0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,123.2,1,0,0,0,16,13,4,56,11,11,11,10,35.0,514,0,0.2
ヘブンリーデイズ,2,7.0,1,0,2000,1,0,0,0,7,9,1,444,0,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,7,1,0,2600,161.8,1,0,0,0,15,4,4,57,5,5,6,6,38.3,444,-2,2.2,0,0,0,0,0,0,1,0,0,0,5,1,0,2200,135.1,1,0,0,0,13,11,4,55,6,6,6,7,34.8,446,0,0.8,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,120.3,1,0,0,0,10,7,4,56,3,4,4,5,35.2,446,0,0.5,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,122.5,1,0,0,0,18,17,4,56,2,2,2,2,35.4,446,-6,0.4,0,0,0,0,0,0,1,0,0,0,3,1,0,2200,133.8,1,0,0,0,18,9,4,55,3,2,5,3,35.0,452,+6,0.2
ニシノベースマン,9,80.1,1,0,2000,1,0,0,0,7,10,1,448,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,1800,111.3,0,1,0,0,15,3,4,56,4,6,0,0,38.7,458,+4,2.3,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,96.0,1,0,0,0,17,9,4,56,17,17,0,0,35.5,454,+20,0.9,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,110.5,0,1,0,0,10,5,4,54,5,7,7,0,35.6,434,+2,1.3,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,107.9,1,0,0,0,9,3,4,56,8,8,0,0,35.0,432,0,2.0
