馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サトノジョニー,10,40.3,0,1,1200,1,0,0,0,1,1,25,512,+30,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,89.2,0,0,1,0,16,5,3,54,14,14,0,0,37.2,482,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツギノイッテ,16,340.9,0,1,1200,1,0,0,0,1,2,6,464,+8,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,16,1,0,1400,87.2,1,0,0,0,17,15,3,55,13,13,0,0,36.0,456,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ギュウホ,15,283.1,0,1,1200,1,0,0,0,2,3,5,444,+8,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,18,1,0,1400,84.3,1,0,0,0,18,14,3,55,14,15,0,0,35.8,436,+2,2.1,0,0,1,0,0,0,0,0,0,0,10,1,0,1200,70.1,1,0,0,0,16,10,3,55,8,8,0,0,35.2,434,+8,0.9,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,96.6,1,0,0,0,8,4,3,54,5,6,7,0,35.3,426,-2,1.7,0,0,0,1,0,0,0,0,0,0,10,1,0,1600,97.6,0,1,0,0,13,11,3,54,3,4,0,0,35.8,428,+6,2.1,0,0,0,1,0,0,0,0,0,0,10,1,0,1200,71.5,1,0,0,0,18,1,3,54,10,10,0,0,35.7,422,-2,1.7
セイウンメラビリア,9,299.7,0,1,1200,1,0,0,0,2,4,6,466,+10,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1300,82.8,1,0,0,0,16,1,3,54,14,16,0,0,38.0,456,0,1.7,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,100.7,0,0,1,0,16,4,3,54,8,8,0,0,40.6,456,-6,3.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1600,98.4,1,0,0,0,14,12,3,54,11,10,0,0,36.3,462,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サバイバルトリック,12,26.7,0,1,1200,1,0,0,0,3,5,5,450,-2,0,1,0,3,51.0,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,97.2,1,0,0,0,18,11,3,51,11,11,0,0,35.0,452,+4,1.7,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,97.8,1,0,0,0,11,1,3,51,8,7,0,0,34.1,448,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ステイホット,4,2.4,0,1,1200,1,0,0,0,3,6,3,474,-2,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,72.2,0,1,0,0,16,7,3,54,2,2,0,0,38.1,476,-2,0.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1300,81.5,1,0,0,0,16,11,3,54,14,14,0,0,36.8,478,-4,0.4,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,81.4,1,0,0,0,16,15,3,54,5,4,0,0,37.1,482,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボルンタード,13,20.1,0,1,1200,1,0,0,0,4,7,2,468,+4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,73.2,0,1,0,0,16,2,3,55,5,4,0,0,38.7,464,+8,1.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,86.8,1,0,0,0,13,11,3,52,4,5,0,0,38.9,456,-2,0.6,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,74.5,0,1,0,0,14,10,3,55,5,2,0,0,38.3,458,-6,1.4,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,98.4,0,1,0,0,10,3,3,55,2,2,0,0,37.0,464,+6,2.8,0,0,0,0,0,1,0,0,0,0,11,1,0,1200,71.2,0,1,0,0,16,1,3,51,11,11,0,0,35.3,458,+4,2.6
セイウンクロノス,5,11.8,0,1,1200,1,0,0,0,4,8,3,438,+4,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,87.2,1,0,0,0,16,16,3,55,7,6,0,0,39.2,434,-4,0.6,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,87.4,1,0,0,0,16,16,3,54,6,7,0,0,38.4,438,-2,1.1,0,0,0,0,1,0,0,0,0,0,5,0,1,1300,81.3,1,0,0,0,13,12,3,54,10,10,0,0,37.4,440,+10,1.3,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,119.8,1,0,0,0,15,15,3,54,2,2,4,4,42.7,430,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サニークラウド,1,3.9,0,1,1200,1,0,0,0,5,9,14,500,+14,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,73.1,0,1,0,0,16,14,3,54,4,2,0,0,38.7,486,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジョガールボニート,3,5.6,0,1,1200,1,0,0,0,5,10,6,454,+6,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,87.7,1,0,0,0,16,12,3,55,2,2,0,0,39.4,448,0,1.4,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,87.6,1,0,0,0,14,8,3,55,2,2,0,0,38.0,448,0,0.9,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.2,0,1,0,0,16,9,3,55,2,2,0,0,37.2,448,+8,0.1,0,0,0,1,0,0,0,0,0,0,6,1,0,1200,70.5,1,0,0,0,18,2,3,54,7,7,0,0,35.5,440,-4,0.7,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,127.6,1,0,0,0,14,10,3,54,1,1,1,2,39.7,444,0,3.0
