馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ダイユウブライアン,9,374.8,1,1,2,430,-4,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,10,1,1200,75.9,1,0,0,0,16,4,3,53,12,12,0,0,38.2,434,-6,1.9,0,0,0,0,1,0,0,0,0,0,11,1,1300,84.0,0,0,1,0,16,14,3,56,13,13,0,0,37.5,440,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミエノオルフェ,8,17.2,1,2,4,418,-2,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,6,1,1200,73.2,1,0,0,0,16,8,3,54,4,7,0,0,38.3,420,-4,1.1,0,0,0,0,0,1,0,0,0,0,17,0,2000,127.4,1,0,0,0,18,16,3,54,8,8,8,12,37.7,424,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンダースピリッツ,6,17.5,2,3,8,448,+6,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,7,1,1400,90.2,1,0,0,0,16,15,3,53,6,6,0,0,38.4,442,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノマレンゴ,15,339.2,2,4,3,426,+4,0,1,0,3,52.0,0,0,0,0,0,0,0,0,0,1,12,1,1000,61.9,0,1,0,0,14,1,3,54,11,11,0,0,37.4,422,-4,3.1,0,0,0,0,0,1,0,0,0,0,16,1,1800,123.0,1,0,0,0,16,1,3,54,14,14,14,15,43.7,426,-1,5.4,0,0,0,0,0,0,0,0,0,0,8,1,1400,94.4,0,0,0,1,9,8,3,54,8,8,8,8,40.7,427,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシマヌアージ,10,188.4,3,5,3,452,-2,1,0,0,3,55.0,0,0,0,0,0,1,0,0,0,0,14,1,1200,74.9,0,1,0,0,16,3,3,56,15,14,0,0,38.6,454,-4,2.8,0,0,0,0,1,0,0,0,0,0,14,0,1800,113.0,1,0,0,0,16,10,3,52,2,2,2,0,37.1,458,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイガーストライプ,11,140.9,3,6,5,468,-2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,13,1,1400,92.0,1,0,0,0,16,16,3,56,3,5,0,0,42.6,470,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オールフォーワン,13,52.2,4,7,3,464,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,12,1,1200,75.7,0,1,0,0,16,10,3,56,2,2,0,0,41.1,468,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フルヒロブラック,12,142.9,4,8,28,452,+14,0,0,1,3,56.0,0,0,0,0,0,1,0,0,0,0,16,0,1600,98.4,1,0,0,0,16,12,3,54,16,16,16,0,35.2,438,-6,2.2,0,0,0,1,0,0,0,0,0,0,12,0,2000,126.0,1,0,0,0,14,6,3,54,11,11,13,13,38.4,444,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウパンゲア,14,67.6,5,9,3,482,-4,0,1,0,3,51.0,0,0,0,0,0,1,0,0,0,0,16,1,1800,121.7,0,1,0,0,16,12,3,54,6,6,6,10,43.8,486,+6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,1200,77.3,1,0,0,0,15,5,3,54,3,4,0,0,40.8,480,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードソレイユ,2,1.7,5,10,3,506,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,2,1,1200,72.3,0,1,0,0,16,15,3,56,11,9,0,0,37.4,506,-10,0.2,0,0,0,0,0,1,0,0,0,0,12,1,1800,119.9,1,0,0,0,16,14,3,56,3,3,3,3,40.1,516,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セイカアミダイケ,6,78.9,6,11,2,424,+4,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,8,1,1200,75.1,0,1,0,0,15,7,3,54,11,11,0,0,38.2,420,-4,1.2,0,0,0,0,0,0,0,1,0,0,11,1,1800,117.8,1,0,0,0,14,4,3,54,11,11,12,12,40.7,424,-4,3.2,0,0,0,0,0,0,1,0,0,0,6,1,1400,88.4,1,0,0,0,16,5,3,54,11,10,0,0,39.4,428,-8,2.3,0,0,0,0,0,1,0,0,0,0,14,0,2000,124.0,1,0,0,0,16,8,3,54,14,14,12,12,36.7,436,+2,1.7,0,0,0,0,1,0,0,0,0,0,7,0,1400,82.9,0,1,0,0,18,14,3,54,5,6,0,0,35.3,434,-2,0.7
グレートリープ,3,15.1,6,12,2,540,+6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,5,1,1200,74.6,0,1,0,0,15,5,3,55,6,5,0,0,37.7,534,+2,1.9,0,0,0,0,0,0,0,1,0,0,7,1,1200,75.7,1,0,0,0,14,11,3,55,13,11,0,0,37.6,532,-2,2.9,0,0,0,0,0,1,0,0,0,0,6,1,1200,74.2,1,0,0,0,16,3,3,55,15,15,0,0,38.3,534,+4,2.6,0,0,0,0,1,0,0,0,0,0,13,1,1600,105.1,1,0,0,0,14,5,3,55,6,6,0,0,40.6,530,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
