馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スリーランディア,8,7.2,0,1,1000,0,1,0,0,1,1,2,426,+6,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,6,1,0,1200,70.8,0,1,0,0,16,2,4,55,1,1,0,0,36.0,420,+4,0.5,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,69.4,1,0,0,0,10,5,4,55,4,5,0,0,35.0,416,-6,0.7,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,70.4,0,1,0,0,16,16,4,55,6,4,0,0,36.0,422,-2,0.3,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,69.6,1,0,0,0,16,15,4,55,15,15,0,0,34.0,424,-2,0.5,0,0,0,0,0,0,0,0,1,0,4,1,0,1200,69.0,1,0,0,0,13,7,4,55,3,3,0,0,34.3,426,+6,0.5
サルタート,11,117.0,0,1,1000,0,1,0,0,2,2,1,450,0,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1000,59.8,0,1,0,0,12,1,4,55,3,3,0,0,36.2,450,-4,1.3,0,1,0,0,0,0,0,0,0,0,6,0,1,1000,59.9,0,1,0,0,12,2,4,55,8,8,0,0,36.4,454,-2,1.2,0,1,0,0,0,0,0,0,0,0,11,0,1,1000,60.5,1,0,0,0,12,8,4,55,8,10,0,0,36.7,456,-2,1.9,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,74.0,0,1,0,0,16,14,4,55,10,9,0,0,39.0,458,+6,2.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,72.1,1,0,0,0,16,1,4,54,9,6,0,0,37.4,452,+8,0.7
モリデンテキーラ,12,318.9,0,1,1000,0,1,0,0,3,3,27,434,+26,0,1,0,3,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1600,98.9,1,0,0,0,15,8,3,53,15,15,0,0,35.5,408,-14,4.3,0,0,0,0,0,0,0,0,0,0,10,0,1,1600,104.6,0,0,0,1,14,8,3,54,13,13,11,13,41.8,422,-4,1.6,0,0,0,0,0,0,0,0,0,0,5,0,1,1700,112.6,0,1,0,0,7,3,3,54,6,6,6,6,39.5,426,-4,0.4,0,0,0,0,0,0,0,0,0,0,7,0,1,1000,62.7,0,1,0,0,8,3,3,54,8,8,0,0,37.3,430,+8,1.7
ニシノオリーブ,1,7.8,0,1,1000,0,1,0,0,4,4,2,448,+4,0,1,0,3,53.0,1,0,0,0,0,0,0,0,0,0,3,0,1,1000,58.2,0,0,1,0,11,8,3,52,1,1,0,0,34.8,444,-4,0.4,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,59.4,1,0,0,0,12,3,3,52,3,4,0,0,35.3,448,-4,0.8,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,69.0,1,0,0,0,16,10,3,52,3,2,0,0,35.4,452,+4,0.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,73.1,1,0,0,0,16,14,3,52,2,2,0,0,38.5,448,0,1.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.7,0,0,0,1,13,1,3,52,1,1,0,0,37.9,448,-2,0.0
リリープリンセス,5,4.5,0,1,1000,0,1,0,0,5,5,2,460,0,0,1,0,3,53.0,1,0,0,0,0,0,0,0,0,0,10,1,0,1200,71.0,0,1,0,0,16,14,3,52,4,4,0,0,35.8,460,-2,0.7,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,58.6,0,0,0,1,12,6,3,54,2,1,0,0,35.6,462,+2,-1.1,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,108.7,1,0,0,0,13,13,3,54,1,1,1,1,39.8,460,-4,0.7,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,116.6,1,0,0,0,16,8,3,54,1,1,1,1,40.6,464,-4,1.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,115.5,0,1,0,0,15,8,3,54,1,1,1,1,39.9,468,+2,0.7
アプローズ,6,82.4,0,1,1000,0,1,0,0,5,6,7,454,+10,0,1,0,3,51.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1000,60.1,0,1,0,0,12,10,3,49,2,2,0,0,37.3,444,+4,1.4,0,1,0,0,0,0,0,0,0,0,5,0,1,1000,59.4,1,0,0,0,12,5,3,49,3,2,0,0,36.2,440,+4,0.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,56.5,1,0,0,0,16,14,3,54,11,0,0,0,33.7,436,-8,0.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1200,73.8,1,0,0,0,16,8,3,54,3,3,0,0,37.9,444,+6,1.7,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,89.8,0,1,0,0,11,5,3,54,1,1,0,0,40.4,438,+2,3.3
アテンフラワー,7,34.1,0,1,1000,0,1,0,0,6,7,9,466,-4,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1000,59.9,1,0,0,0,12,1,3,51,1,1,0,0,37.1,470,-4,0.6,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,59.9,1,0,0,0,12,2,3,54,1,1,0,0,36.6,474,+18,-0.3,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,71.9,0,0,1,0,16,11,3,54,2,3,0,0,36.7,456,0,0.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1200,73.2,0,1,0,0,16,10,3,54,7,6,0,0,37.2,456,+8,0.1,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,87.9,1,0,0,0,16,13,3,54,2,2,0,0,39.1,448,0,0.8
アイアムキャツアイ,4,10.0,0,1,1000,0,1,0,0,6,8,2,436,-6,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1000,58.3,0,0,1,0,11,3,4,55,8,5,0,0,34.3,442,+8,0.5,1,0,0,0,0,0,0,0,0,0,3,0,1,1000,59.3,1,0,0,0,12,4,4,55,4,4,0,0,35.5,434,-6,0.1,0,0,1,0,0,0,0,0,0,0,5,0,1,1150,69.1,1,0,0,0,16,10,4,55,3,2,0,0,37.1,440,-2,0.7,0,0,0,0,0,0,0,0,0,0,2,0,1,1200,73.3,0,0,0,1,16,13,4,54,5,4,0,0,38.5,442,+4,1.6,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,72.4,1,0,0,0,16,9,4,55,5,6,0,0,37.7,438,+2,1.1
クーリュ,2,2.0,0,1,1000,0,1,0,0,7,9,2,476,+10,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1000,58.0,0,0,1,0,11,1,4,55,10,8,0,0,33.7,466,0,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.9,1,0,0,0,16,13,4,55,2,2,0,0,38.6,466,0,0.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,71.6,0,0,1,0,15,1,4,52,3,3,0,0,37.5,466,+6,0.3,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,73.2,0,1,0,0,15,14,4,51,3,3,0,0,37.4,460,+2,0.2,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,73.0,1,0,0,0,16,4,4,51,5,4,0,0,37.6,458,+2,0.0
エイスノート,3,11.1,0,1,1000,0,1,0,0,7,10,28,480,+18,0,1,0,3,53.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,72.0,0,0,0,1,16,10,3,54,2,2,0,0,36.2,462,-2,-0.4,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,73.6,0,0,1,0,16,3,3,54,4,4,0,0,37.5,464,-8,1.0,0,0,0,0,0,0,1,0,0,0,7,1,0,1400,84.4,1,0,0,0,18,12,3,54,4,6,0,0,35.5,472,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラストロベリー,9,29.6,0,1,1000,0,1,0,0,8,11,10,454,+4,0,1,0,3,51.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1000,59.4,1,0,0,0,12,11,3,50,2,2,0,0,36.3,450,+10,0.8,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,73.7,1,0,0,0,16,15,3,51,2,2,0,0,39.1,440,-6,1.7,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,73.2,0,1,0,0,16,16,3,54,2,2,0,0,39.1,446,0,1.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,74.4,0,1,0,0,15,11,3,54,9,8,0,0,38.4,446,+2,1.3,0,0,0,0,0,0,1,0,0,0,9,0,1,1200,74.3,1,0,0,0,12,9,3,54,2,3,0,0,38.4,444,+4,1.3
ペプチドプラム,10,110.0,0,1,1000,0,1,0,0,8,12,10,446,0,0,1,0,3,53.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1000,60.5,1,0,0,0,12,7,3,52,7,7,0,0,36.9,446,+10,1.1,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,85.7,1,0,0,0,13,10,3,54,3,3,0,0,36.0,436,+4,1.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,74.4,0,1,0,0,16,7,3,54,4,4,0,0,37.6,432,0,0.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,74.2,1,0,0,0,16,13,3,54,6,6,0,0,37.6,432,+20,1.6,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,71.6,1,0,0,0,8,5,3,54,3,2,0,0,36.4,412,0,1.8
