馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ドナホーク,15,194.2,1,1,0,484,-14,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,9,1,1200,74.0,0,0,1,0,12,12,3,54,6,9,0,0,38.2,498,+16,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1400,88.5,1,0,0,0,15,15,3,54,9,10,0,0,39.2,482,+4,1.9,0,0,0,0,0,0,1,0,0,0,14,0,1200,71.0,1,0,0,0,18,16,3,53,14,14,0,0,34.7,478,+4,1.7,0,0,0,0,0,0,0,0,0,1,12,1,1000,67.6,1,0,0,0,12,10,3,54,12,12,0,0,41.3,474,0,7.6
クリアスカイライン,10,115.3,1,2,7,434,+10,0,1,0,3,53.0,0,0,0,0,1,0,0,0,0,0,16,0,1600,95.8,1,0,0,0,16,5,3,52,4,4,0,0,37.0,424,-16,2.5,0,0,0,0,0,1,0,0,0,0,9,0,1600,97.3,0,1,0,0,16,13,3,54,11,12,13,0,36.4,440,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノブベック,3,9.7,2,3,18,492,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,6,1,1600,99.6,1,0,0,0,16,1,3,56,11,13,0,0,38.1,488,-6,0.5,0,0,0,0,0,1,0,0,0,0,5,1,1800,117.8,1,0,0,0,16,4,3,56,10,11,13,12,38.3,494,-4,0.6,0,0,0,0,0,1,0,0,0,0,5,1,1800,118.9,1,0,0,0,16,4,3,55,2,2,2,2,41.0,498,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーバーディリバー,1,5.7,2,4,35,486,+12,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,5,0,1800,110.2,0,1,0,0,15,11,3,55,5,6,4,0,34.4,474,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンアトランタ,9,10.2,3,5,1,474,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,4,1,1400,85.3,0,0,1,0,16,1,3,56,8,7,0,0,37.4,470,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1400,87.8,1,0,0,0,16,5,3,55,4,4,0,0,40.2,470,+10,1.2,0,0,0,0,0,1,0,0,0,0,7,0,1600,96.3,1,0,0,0,16,10,3,54,2,3,4,0,35.5,460,-2,0.9,1,0,0,0,0,0,0,0,0,0,3,0,1500,92.7,1,0,0,0,8,3,3,54,3,1,1,0,34.9,462,-2,0.0
ゴー,4,17.4,3,6,1,496,0,1,0,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1600,98.8,0,0,0,1,16,9,3,56,6,5,0,0,36.8,496,0,0.5,0,0,0,0,0,1,0,0,0,0,5,1,1800,117.9,1,0,0,0,13,5,3,56,6,8,5,5,40.0,496,0,0.6,0,0,0,0,0,1,0,0,0,0,3,1,1800,118.3,1,0,0,0,16,1,3,56,12,7,4,4,39.9,496,-4,2.0
コヨキチボンバー,11,319.4,4,7,8,530,+14,1,0,0,3,53.0,0,0,1,0,0,0,0,0,0,0,13,1,1700,111.6,1,0,0,0,15,12,3,53,10,10,13,13,40.6,516,-16,2.4,0,0,0,0,0,1,0,0,0,0,14,1,1800,119.7,0,1,0,0,16,14,3,56,8,10,12,14,41.7,532,-8,4.3,0,0,0,0,1,0,0,0,0,0,13,1,2100,141.5,1,0,0,0,15,3,3,56,8,9,12,15,40.9,540,-6,4.4,0,0,0,0,0,1,0,0,0,0,14,1,1800,121.5,1,0,0,0,16,12,3,56,9,9,10,13,41.0,546,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイレクトフライト,7,138.4,4,8,1,464,+4,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,8,1,1600,98.5,0,0,0,1,15,11,3,53,13,13,0,0,36.1,460,-6,1.2,0,0,0,0,1,0,0,0,0,0,13,1,2100,137.6,1,0,0,0,16,11,3,53,6,6,7,7,42.0,466,0,3.7,0,0,0,0,1,0,0,0,0,0,15,1,2100,142.0,1,0,0,0,15,9,3,56,5,5,6,8,45.1,466,+6,6.1,0,0,0,0,1,0,0,0,0,0,6,1,2100,138.5,1,0,0,0,15,11,3,56,1,1,1,1,40.6,460,-6,1.4,0,0,0,0,0,1,0,0,0,0,13,1,1800,118.5,1,0,0,0,16,10,3,56,5,5,2,5,42.0,466,+26,2.7
ゲハイムローゼ,13,93.1,5,9,1,450,+4,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,10,0,1400,83.1,0,1,0,0,17,3,3,52,3,3,0,0,36.0,446,-6,1.9,0,0,0,0,0,0,0,0,0,0,6,1,1600,107.5,0,0,1,0,13,9,3,54,4,3,2,2,43.0,452,+4,1.5,0,0,0,0,1,0,0,0,0,0,9,0,1400,83.1,1,0,0,0,16,7,3,54,9,8,0,0,35.6,448,0,1.6,0,0,0,0,0,1,0,0,0,0,9,0,1800,111.4,0,1,0,0,12,8,3,54,4,6,7,8,36.8,448,+2,1.7,0,0,0,0,0,1,0,0,0,0,9,0,1600,98.0,1,0,0,0,15,10,3,54,5,8,8,0,34.7,446,0,0.8
モリトシュン,8,32.9,5,10,0,478,-2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,6,1,1400,86.9,0,0,0,1,12,1,3,56,9,10,0,0,36.1,480,+4,0.6,0,0,0,0,1,0,0,0,0,0,6,1,1400,87.2,1,0,0,0,16,13,3,56,13,13,0,0,37.8,476,+2,1.1,0,0,1,0,0,0,0,0,0,0,7,1,1700,110.2,1,0,0,0,15,7,3,56,12,12,8,7,40.0,474,-2,2.2,0,0,0,0,0,1,0,0,0,0,8,1,1800,118.1,1,0,0,0,16,16,3,56,16,16,12,8,40.6,476,0,2.8,0,0,0,0,0,1,0,0,0,0,8,1,1800,118.5,0,1,0,0,13,2,3,56,7,6,5,5,40.5,476,-10,1.8
