馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
レジーナフォルテ,6,11.3,2.3,4.0,1200,1,1,3,492,+2,53.0,11,68.8,16,15,54,2,2,0,35.7,490,+14,0.6,15,69.9,16,13,6,6,35.9,476,-14,0.9,3,54.4,16,14,0,0,32.5,490,-4,0.2,1,68.1,13,2,34.6,494,+4,-0.1,6,71.6,7,36.5,490,+4,1.1
クリノコマチ,9,321.8,25.1,47.8,1200,2,2,1,460,+4,50.0,10,83.8,11,1,50,8,8,0,34.9,456,-12,0.8,16,69.9,16,16,3,6,36.7,468,+14,1.7,15,83.6,15,12,5,5,36.4,454,-2,2.1,16,70.1,12,8,35.9,456,-2,1.1,9,69.7,15,35.2,458,-2,0.5
ロードセレリティ,3,2.0,1.1,1.3,1200,3,3,3,482,-10,57.0,3,68.4,16,3,57,5,4,0,35.0,492,-2,0.2,2,68.6,16,7,4,6,35.2,494,+4,0.2,6,82.2,10,1,2,2,34.3,490,+8,0.3,10,82.1,8,2,35.7,482,0,0.8,8,80.2,5,34.7,482,-4,0.3
ニシオボヌール,4,4.8,1.4,2.2,1200,4,4,8,490,-4,55.0,14,68.7,18,14,55,9,12,0,33.8,494,0,1.1,2,72.3,16,14,3,3,36.5,494,+4,0.2,7,68.4,15,16,6,6,34.0,490,+2,0.4,5,68.4,1,10,33.9,488,-6,0.1,7,67.6,4,33.9,494,+2,0.5
トシザキミ,10,53.6,5.6,10.5,1200,5,5,3,494,+4,52.0,8,68.7,16,4,55,8,6,0,35.1,490,+4,0.5,4,68.6,16,10,7,8,35.1,486,+2,0.2,8,69.3,16,9,6,6,35.3,484,-2,0.3,9,68.7,13,10,34.0,486,0,0.7,13,69.1,8,34.1,486,-4,0.8
クリノハッチャン,7,61.0,6.3,11.8,1200,6,6,1,464,+2,50.0,7,83.6,11,5,50,10,10,0,34.5,462,0,0.6,5,81.9,15,4,11,13,35.0,462,-2,0.6,6,68.7,16,8,13,13,34.7,464,-2,0.3,6,82.2,13,12,34.3,466,-8,0.7,6,69.2,3,34.6,474,+2,0.2
ウインソワレ,1,8.1,1.8,3.0,1200,6,7,3,482,0,53.0,1,69.0,16,10,55,1,1,0,35.1,482,+6,-0.3,12,95.3,16,15,2,2,36.6,476,0,1.2,9,69.1,16,10,7,8,35.6,476,-8,0.6,1,81.7,13,1,35.0,484,+2,-0.3,2,80.7,2,35.2,482,+6,0.2
ナガラフラワー,5,17.1,2.6,4.6,1200,7,8,14,462,-6,54.0,15,74.0,16,6,55,3,4,0,38.2,468,0,1.9,2,68.4,14,6,8,8,33.4,468,-4,0.0,4,67.9,16,5,14,14,33.6,472,+6,0.2,6,68.7,6,12,33.7,466,+2,0.4,8,83.2,4,35.8,464,-4,0.4
メイショウスイヅキ,8,32.2,3.7,6.9,1200,7,9,3,462,-8,52.0,5,68.7,16,6,55,15,15,0,34.6,470,-4,0.5,11,69.0,16,9,11,8,35.3,474,+2,0.6,3,68.2,18,6,12,9,33.5,472,+2,0.6,7,73.1,10,16,36.3,470,+2,1.0,11,69.3,2,34.5,468,+2,0.9
ダイメイフジ,2,4.8,1.3,2.1,1200,8,10,1,514,+4,55.0,11,84.1,11,11,55,8,8,0,35.2,510,0,1.1,1,69.0,16,13,14,12,34.2,510,0,-0.1,1,81.3,18,9,2,3,34.4,510,+12,-0.3,6,82.4,14,5,34.9,498,-14,0.7,2,80.9,2,33.6,512,-4,0.1
オースミチャド,11,172.6,13.5,25.7,1200,8,11,0,478,-6,53.0,9,69.8,11,1,57,9,8,0,34.6,484,-2,0.6,9,69.2,14,3,9,10,34.1,486,+6,0.8,8,82.0,12,6,9,7,35.1,480,+2,0.7,16,69.5,18,12,34.9,478,-12,1.2,10,80.5,9,35.0,490,-2,0.6
