馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ユニルドール,11,256.8,71.4,112.7,1200,1,1,42,446,+6,51.0,0,0,0,0,0,0,0,0,0,0,0,0,12,73.3,16,9,13,11,38.2,440,0,1.4,14,88.2,16,12,10,15,38.3,440,+2,2.7,14,86.0,9,6,38.8,438,+2,2.1,1,86.2,1,37.2,436,+2,-0.3
ノボホウセイ,9,47.0,8.1,12.6,1200,1,2,10,504,+4,52.0,11,72.5,15,7,52,5,7,0,37.4,500,+6,1.1,15,73.6,16,12,8,10,39.2,494,-6,2.4,14,74.3,15,3,1,1,40.3,500,+10,1.6,5,70.5,14,4,37.7,490,-8,0.9,2,71.2,10,37.1,498,-4,0.1
アブソリュカフェ,16,212.2,38.0,60.0,1200,2,3,11,500,+6,54.0,17,82.5,18,14,54,4,2,0,36.3,494,+12,1.4,13,69.9,16,12,16,14,34.6,482,-10,1.3,12,70.6,16,10,9,7,35.8,492,+12,1.2,12,83.3,16,10,35.8,480,-2,1.4,13,70.1,10,35.7,482,-4,1.4
メガポリゴン,1,7.8,1.8,2.6,1200,2,4,3,536,0,56.0,4,72.6,16,13,56,1,1,0,38.1,536,+6,0.3,2,68.6,16,2,1,1,37.3,530,+4,0.2,10,69.3,16,12,6,5,34.8,526,-6,1.3,5,72.4,3,4,37.1,532,+6,1.1,15,74.2,2,40.3,526,-2,2.3
オウケンダイヤ,15,83.4,15.1,23.7,1200,3,5,8,414,+18,52.0,15,70.9,15,1,55,14,15,0,35.3,396,-10,1.8,16,70.0,16,8,12,13,34.7,406,+2,1.7,11,104.0,11,8,5,6,40.0,404,+10,4.1,15,98.9,16,2,38.4,394,-4,3.7,16,97.3,14,36.3,398,+16,3.7
ノーフィアー,2,3.7,1.5,2.0,1200,3,6,3,496,+4,56.0,2,72.4,16,7,56,7,6,0,36.9,492,+6,0.4,10,87.1,16,5,2,2,39.3,486,-10,1.9,2,77.8,16,4,4,3,36.3,496,+28,0.4,3,71.3,16,7,37.1,468,-14,0.1,1,72.4,10,37.3,482,-6,0.0
グラスブルース,8,6.0,1.9,2.8,1200,4,7,15,510,-8,56.0,1,71.0,16,1,56,5,5,0,37.2,518,+6,-0.4,2,72.3,14,5,2,1,37.9,512,+2,0.4,3,86.4,16,12,3,3,38.3,510,0,0.2,8,100.1,7,1,39.1,510,-2,1.3,6,86.5,12,38.0,512,0,0.7
セレノグラフィー,4,15.8,3.0,4.5,1200,4,8,2,500,0,57.0,4,72.8,16,8,57,7,7,0,38.0,500,-6,0.6,7,72.5,15,3,10,12,37.2,506,0,0.6,13,78.4,16,2,5,5,37.0,506,+14,1.7,10,84.9,13,7,36.2,492,0,1.0,4,72.6,4,38.1,492,+2,0.5
サンジレット,12,122.1,28.0,44.3,1200,5,9,14,494,+3,56.0,10,92.5,12,9,56,5,5,3,42.0,491,-2,3.4,3,89.9,12,8,2,2,40.3,493,+3,0.6,14,85.4,16,14,4,4,37.5,490,+1,1.5,1,90.1,9,3,39.0,489,+15,-0.5,10,74.1,5,38.6,474,+2,0.5
タンタラスノオカ,3,5.9,2.1,3.0,1200,5,10,10,504,+8,57.0,8,72.2,15,2,57,8,10,0,37.0,496,+18,0.8,1,58.8,12,8,5,4,34.8,478,+10,-0.7,7,98.2,16,10,2,2,38.3,468,+4,1.4,3,85.1,6,2,37.1,464,+2,0.2,7,95.1,14,36.3,462,+8,0.7
モルゲンロート,7,4.1,1.4,1.8,1200,6,11,3,472,+4,57.0,2,84.5,16,16,57,5,3,0,37.4,468,-4,0.7,2,78.9,16,13,6,6,36.4,472,-8,0.1,6,70.9,16,13,8,5,36.8,480,0,0.6,5,105.9,4,4,39.0,480,+6,1.0,3,105.1,7,37.9,474,-8,0.5
クオリティスタート,5,64.2,12.8,20.1,1200,6,12,8,508,-10,54.0,1,74.2,10,2,54,1,1,0,38.5,518,0,-1.6,1,75.1,7,6,2,1,38.8,518,+12,-1.7,11,115.4,16,11,10,10,40.3,506,+12,2.3,6,73.5,5,11,37.1,494,0,0.7,10,86.8,7,37.4,494,-8,1.1
デルマオフクロサン,13,23.2,4.7,7.2,1200,7,13,14,458,+22,54.0,5,70.9,16,7,53,2,2,0,37.2,436,-6,0.6,1,59.0,12,1,1,1,36.1,442,+2,-1.2,10,69.8,16,15,4,4,35.2,440,+2,0.7,3,69.7,6,1,35.5,438,-4,0.1,4,69.6,1,35.8,442,+6,0.3
ウィズアウィッシュ,14,40.0,8.5,13.3,1200,7,14,34,492,+14,54.0,11,102.1,11,1,54,1,1,0,39.9,478,-2,3.0,1,69.7,16,5,1,1,37.7,480,-10,-0.8,6,88.5,16,4,3,2,39.7,490,-2,1.7,2,72.8,9,3,37.7,492,0,0.1,0,0,0,0,0,0,0
トウショウスレッジ,6,26.4,4.2,6.4,1200,8,15,13,498,+2,54.0,5,71.2,16,8,54,13,10,0,36.4,496,+8,0.8,5,72.3,16,8,9,9,36.9,488,0,0.7,8,73.8,15,10,14,14,37.5,488,+5,0.7,2,90.5,6,6,38.2,483,-15,0.0,9,73.4,3,36.8,498,+8,1.3
グリターテソーロ,10,19.3,3.9,5.9,1200,8,16,9,484,0,56.0,14,72.6,15,12,54,2,3,0,38.6,484,+2,2.4,5,72.0,15,5,6,5,37.3,482,+4,0.9,10,79.3,16,8,10,10,37.3,478,-4,1.6,7,71.5,6,2,37.8,482,-4,0.3,1,72.5,2,37.8,486,+8,0.0
