馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マーティンルナ,13,441.1,49.4,273.4,1600,1,1,0,466,0,53.0,8,122.7,12,3,53,11,11,10,35.8,466,+8,1.2,10,108.5,12,2,8,9,34.7,458,0,1.3,7,121.9,8,8,5,5,37.5,458,+2,2.0,6,120.6,1,4,36.9,456,+2,0.9,7,108.0,7,35.1,454,-8,1.3
フェアラフィネ,11,88.5,9.1,48.5,1600,2,2,3,472,+8,55.0,8,94.8,18,18,55,2,2,0,35.9,464,-2,0.9,6,68.1,14,4,3,3,34.7,466,-2,0.7,4,81.5,18,10,3,3,35.6,468,+2,0.3,9,82.9,8,2,35.9,466,0,0.8,2,83.8,4,37.2,466,-2,0.8
キングディグニティ,10,24.4,3.7,18.6,1600,3,3,4,466,+2,57.0,6,81.2,15,8,57,11,11,0,34.7,464,+4,0.4,4,68.0,14,3,9,7,33.6,460,-2,0.4,10,84.7,16,15,7,7,36.9,462,-6,0.9,13,74.1,13,9,37.3,468,+10,1.5,11,85.3,13,37.9,458,-6,1.4
エアアルマス,1,1.6,1.1,1.1,1600,4,4,2,480,0,55.0,2,93.6,18,18,55,7,7,0,33.5,480,+20,0.2,3,94.0,14,11,9,9,33.7,460,-6,0.4,10,94.2,13,10,6,5,35.2,466,+2,0.8,1,94.2,5,3,33.8,464,-2,-0.7,2,82.5,11,34.8,466,0,0.3
タガノスカイハイ,5,21.1,2.9,13.9,1600,4,5,3,482,+8,55.0,5,94.5,18,13,55,10,12,0,34.9,474,+6,0.6,9,94.0,17,15,9,7,35.5,468,0,0.8,5,81.3,13,11,11,9,34.7,468,-6,0.7,9,114.2,7,1,39.0,474,+4,1.3,8,149.6,7,37.0,470,-6,2.6
キャッチミーアップ,4,27.0,2.7,13.0,1600,5,6,4,456,+6,53.0,9,81.6,15,6,52,5,5,0,35.4,450,-12,0.8,7,107.1,16,12,11,11,34.9,462,+22,0.7,3,81.4,18,8,13,14,34.9,440,0,0.2,7,82.5,9,3,35.2,440,+4,0.4,3,80.8,11,34.3,436,+4,0.3
サラザン,6,93.1,12.9,69.9,1600,5,7,23,466,-6,57.0,0,0,0,0,0,0,0,0,0,0,0,0,10,123.2,12,9,2,2,39.8,472,-2,2.8,13,95.1,18,18,7,6,36.5,474,+10,1.2,10,109.2,4,2,37.8,464,0,1.6,3,122.9,8,35.5,464,-4,0.0
ミアグア,8,14.2,2.6,12.2,1600,6,8,7,454,+4,53.0,6,107.0,16,11,52,6,6,5,35.2,450,-4,0.6,6,110.6,9,7,5,5,38.9,454,+18,2.2,1,96.9,16,13,3,3,36.0,436,-4,-0.2,2,109.7,6,5,33.6,440,0,0.1,0,0,0,0,0,0,0
ラニカイサンデー,9,138.1,9.3,49.9,1600,6,9,4,466,+4,55.0,4,95.6,9,6,57,5,4,0,34.3,462,+2,0.9,15,70.2,18,12,5,7,36.4,460,+6,1.8,10,68.5,14,9,13,14,33.9,454,0,1.1,13,69.6,7,9,35.4,454,-6,1.2,5,69.1,10,34.9,460,+12,0.3
ムーンザムーン,7,14.2,1.7,7.1,1600,7,10,6,484,+8,55.0,3,106.4,16,14,55,15,15,13,35.1,476,+8,0.4,3,100.1,10,2,9,9,34.3,468,-2,0.6,13,108.5,14,7,12,12,34.0,470,-12,1.3,5,122.1,9,8,35.1,482,-2,0.6,4,109.0,8,34.6,484,+10,0.3
ラントシャフト,12,291.3,32.3,177.9,1600,7,11,1,458,+2,55.0,9,108.7,18,15,53,10,12,0,35.8,456,+6,1.7,11,95.0,18,11,16,16,35.7,450,-6,1.1,13,95.9,14,11,8,7,35.5,456,-4,1.8,8,121.1,9,6,36.8,460,+12,0.7,6,94.6,15,34.6,448,0,0.7
トゥザフロンティア,2,3.7,1.3,4.3,1600,8,12,12,506,+2,55.0,7,120.5,12,5,54,3,3,2,37.1,504,+18,1.2,2,120.4,6,6,3,3,35.0,486,-2,0.0,4,124.0,8,8,4,4,34.1,488,+6,0.4,1,96.8,14,6,34.7,482,0,-0.1,0,0,0,0,0,0,0
ヤマニンペダラーダ,3,11.2,1.6,6.7,1600,8,13,3,462,0,57.0,2,93.9,18,10,57,16,14,0,34.2,462,-14,0.0,7,90.4,13,8,9,9,35.6,476,+12,0.3,4,88.9,14,11,10,11,34.6,464,-6,0.1,4,82.3,11,11,34.5,470,+4,0.2,4,83.2,8,35.0,466,+6,0.6
