馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ワンダーグロワール,3,3.0,1.4,1.8,1150,1,1,6,510,+2,57.0,2,59.6,13,3,57,1,1,0,36.8,508,-2,0.1,3,59.3,14,13,3,3,36.5,510,+2,0.4,2,68.9,15,10,5,4,36.8,508,-6,0.3,3,71.8,8,1,37.2,514,+6,0.4,4,70.7,6,36.3,508,+10,0.5
ホーミー,15,31.4,6.8,11.0,1150,1,2,12,474,-6,56.0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.9,16,13,11,10,37.6,480,+8,1.1,11,72.8,15,5,14,15,36.2,472,-4,0.8,10,78.8,3,3,36.8,476,+4,1.4,12,71.5,1,37.3,472,0,1.2
シゲルヒョウ,13,23.5,3.9,6.2,1150,2,3,1,482,0,54.0,4,70.4,14,14,54,1,1,0,38.1,482,-4,0.5,8,60.2,13,9,6,7,37.0,486,+4,0.7,11,60.2,13,4,10,9,36.6,482,+4,1.4,5,70.1,16,2,37.7,478,-4,1.1,5,69.2,6,37.5,482,-4,0.8
メイショウアバラガ,10,25.8,5.0,8.1,1150,2,4,17,524,-6,57.0,0,0,0,0,0,0,0,0,0,0,0,0,6,74.0,16,5,5,3,37.8,530,+4,0.9,7,72.7,14,10,11,10,37.1,526,+2,1.2,3,72.6,7,6,36.6,524,-6,0.5,9,59.6,11,36.2,530,+4,0.9
オースミベリル,12,34.1,7.3,11.9,1150,3,5,31,482,-8,57.0,1,85.5,16,10,56,1,1,0,37.4,490,-4,-0.1,10,108.4,16,15,11,11,36.1,494,+4,0.9,7,95.4,16,16,8,3,35.2,490,-2,0.8,9,73.1,14,6,36.8,492,+4,1.4,12,109.3,12,36.3,488,-4,1.3
エイシンスペード,11,10.3,2.1,3.2,1150,3,6,1,500,+12,57.0,4,70.3,16,16,57,12,14,0,37.7,488,+6,0.3,12,86.1,16,14,3,3,39.1,482,0,2.3,4,69.4,16,3,4,4,37.5,482,+4,1.0,11,115.0,10,5,40.0,478,-4,2.4,10,107.9,1,40.4,482,0,2.3
リネンマックス,14,56.7,13.5,22.2,1150,4,7,4,488,+1,57.0,1,89.4,10,6,56,1,1,1,37.5,487,0,0.0,1,89.5,9,10,1,1,38.5,487,+2,-0.3,1,50.5,8,5,1,0,37.2,485,+29,-1.0,6,70.2,11,10,37.8,456,-4,0.2,7,86.6,7,38.2,460,-12,0.4
プラクティス,16,253.9,55.0,90.4,1150,4,8,9,482,0,54.0,16,88.5,16,4,57,9,9,0,40.1,482,-3,2.8,1,85.9,11,2,3,4,37.3,485,-7,-0.2,1,93.2,8,1,4,2,40.8,492,+8,-0.5,6,73.4,7,8,37.4,484,+4,0.4,10,71.7,13,38.8,480,+2,0.8
ヴォーガ,1,13.0,3.1,4.8,1150,5,9,4,456,0,56.0,13,73.6,15,16,57,11,13,0,36.9,456,-7,2.2,3,90.1,12,6,3,3,39.4,463,-1,0.5,5,72.8,14,9,1,1,37.8,464,0,0.3,5,71.4,14,3,37.6,464,+16,0.2,6,84.3,7,36.8,448,0,0.4
トウショウデュエル,4,3.5,1.4,1.7,1150,5,10,1,522,-4,57.0,3,72.9,14,1,57,7,7,0,36.7,526,-2,0.0,2,72.0,16,9,9,9,37.0,528,0,0.2,2,72.3,16,9,5,4,37.0,528,+4,0.0,6,72.4,5,15,36.6,524,-8,0.6,5,72.3,15,37.8,532,+24,0.5
