馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ボーントゥレイン,10,32.6,6.7,9.2,1700,1,1,1,520,+2,54.0,1,114.8,13,4,57,11,12,12,38.4,518,-8,-0.2,12,116.1,16,2,15,14,39.6,526,+4,2.0,5,114.9,16,1,9,9,39.3,522,+4,0.5,3,98.0,16,6,37.9,518,0,0.8,8,114.2,8,38.8,518,+4,2.0
シトロプシス,15,23.1,5.3,7.2,1700,2,2,4,460,-4,51.0,7,116.1,14,1,55,11,11,12,38.8,464,-6,1.9,14,115.7,16,9,14,14,40.0,470,+2,3.2,1,106.8,15,3,13,13,37.4,468,-6,0.0,2,113.5,8,7,38.1,474,0,0.1,7,114.4,3,38.7,474,+4,1.6
スプリングフット,7,200.5,28.5,39.8,1700,2,3,4,480,-4,53.0,12,96.6,12,11,57,7,9,12,36.4,484,-2,2.9,14,111.2,16,8,5,4,35.3,486,-4,1.4,11,115.5,14,2,7,7,41.0,490,-6,1.5,12,116.2,16,3,41.4,496,+6,2.3,12,86.0,9,36.9,490,+2,1.5
ローレルリーベ,1,7.8,2.5,3.3,1700,3,4,10,508,-6,54.0,6,114.3,13,6,56,5,4,8,38.8,514,+6,2.4,1,114.6,16,1,6,6,38.6,508,-2,-0.1,3,107.7,15,10,4,3,38.4,510,+10,0.2,1,108.4,8,2,38.9,500,-12,-0.2,3,117.6,1,39.7,512,-4,0.3
コティニャック,6,6.0,1.9,2.4,1700,3,5,3,520,-2,56.0,6,113.3,13,9,57,8,8,6,38.7,522,-10,1.9,3,113.5,13,1,5,4,38.2,532,+4,1.6,5,113.6,16,4,6,6,37.3,528,+12,0.7,2,106.1,12,9,37.7,516,-16,0.2,1,110.8,7,36.7,532,+6,-0.6
アリスカン,12,16.4,3.9,5.2,1700,4,6,2,510,-2,54.0,1,113.0,11,2,56,2,2,2,38.8,512,-2,-0.1,3,104.4,14,2,7,7,38.6,514,+14,0.8,14,86.4,16,13,11,11,38.2,500,-12,1.6,1,89.7,6,2,39.9,512,-6,-0.7,1,89.4,8,39.0,518,+12,-1.1
レコンキスタ,11,19.9,4.7,6.4,1700,4,7,6,490,-6,54.0,14,107.0,14,11,56,2,2,2,39.9,496,-6,2.7,13,114.7,14,11,5,6,38.4,502,+2,1.7,6,106.6,15,15,6,3,38.1,500,+6,0.7,1,106.3,4,5,39.7,494,0,-0.4,6,114.3,9,39.1,494,-2,1.9
ルーレットクイーン,2,17.8,3.8,5.2,1700,5,8,6,432,-6,52.0,9,115.0,16,11,55,8,7,6,37.9,438,+6,1.2,6,114.3,10,3,8,8,39.1,432,0,0.8,5,111.9,14,6,9,9,37.1,432,0,0.9,12,113.3,13,11,39.7,432,-6,1.7,9,107.1,3,37.9,438,-2,1.2
ヒルノサルバドール,3,5.9,2.3,3.1,1700,5,9,6,452,+2,54.0,1,105.2,16,10,54,1,1,2,37.5,450,+12,-0.2,14,108.8,14,10,1,1,42.8,438,-2,6.1,5,106.7,11,2,1,1,38.1,440,+2,1.8,1,107.8,13,1,41.7,438,-6,-0.1,2,114.5,8,38.2,444,+6,0.0
レインオーバー,13,134.1,20.9,29.2,1700,6,10,7,450,-6,54.0,12,135.5,16,11,57,14,14,10,38.7,456,0,3.1,13,125.1,13,13,12,11,34.1,456,-2,1.7,8,113.5,13,4,10,10,37.6,458,0,1.3,5,113.4,2,14,37.7,458,0,1.1,8,97.9,7,35.9,458,0,0.5
メンターモード,8,16.2,4.9,6.7,1700,6,11,5,504,0,54.0,14,85.8,16,1,57,10,10,0,37.5,504,-4,1.2,11,78.2,16,1,4,6,36.6,508,-2,0.8,1,85.3,16,16,4,4,38.0,510,0,-0.1,6,85.4,8,6,37.0,510,+2,0.5,4,84.6,1,37.0,508,-4,0.3
アイアムナチュラル,14,160.8,25.9,36.2,1700,7,12,8,506,-16,54.0,14,99.8,14,10,57,12,12,0,38.2,522,+12,3.7,16,86.9,16,11,6,6,38.0,510,+2,2.4,13,85.8,16,11,4,4,38.1,508,-6,1.7,8,72.5,11,6,37.8,514,-22,0.9,4,84.8,14,36.1,536,-2,0.4
レッドウィズダム,5,4.5,1.7,2.1,1700,7,13,7,492,-12,55.0,1,105.3,16,13,57,7,7,4,36.9,504,+2,-0.1,4,113.0,16,4,10,10,37.2,502,+2,0.4,4,105.6,11,11,11,11,38.1,500,-4,0.6,4,106.5,7,10,37.1,504,-2,0.9,6,113.5,8,37.5,506,+6,0.7
ビスカリア,4,10.4,2.8,3.7,1700,8,14,2,462,-12,54.0,5,119.8,16,2,54,15,16,15,37.5,474,-4,0.8,6,120.6,15,9,10,10,37.6,478,+2,1.2,10,113.7,15,13,15,15,37.6,476,-2,0.8,4,119.7,8,12,37.2,478,+4,0.2,3,111.8,14,36.6,474,0,0.8
カネノイロ,9,6.3,1.9,2.4,1700,8,15,1,484,-2,56.0,8,85.6,15,6,57,1,1,0,38.4,486,-4,0.9,2,77.5,16,2,4,3,36.1,490,+2,0.1,2,84.3,13,12,7,7,36.8,488,0,0.2,1,113.7,10,2,38.1,488,+8,-0.4,6,79.2,2,36.7,480,-2,0.4
