馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ペプチドウォヘッド,16,215.5,21.8,40.0,1400,1,1,1,464,+10,57.0,10,99.6,16,5,57,9,12,0,37.1,454,-8,1.4,5,85.9,10,1,10,10,36.0,462,+4,0.4,7,84.9,16,4,15,14,36.2,458,-2,0.9,9,84.6,5,14,35.3,460,+4,0.5,10,83.1,15,35.8,456,-4,1.2
テンザワールド,6,7.0,1.8,3.0,1400,1,2,7,432,0,57.0,4,120.7,10,3,56,4,3,4,37.4,432,0,0.9,4,111.1,12,6,4,4,37.7,432,0,0.4,2,109.1,16,7,5,4,36.2,432,0,0.2,7,113.9,14,7,38.9,432,+2,1.0,1,119.2,2,37.4,430,+2,-0.4
テーオーヘリオス,1,22.8,4.5,7.9,1400,2,3,14,520,+16,57.0,13,72.0,16,13,57,4,6,0,36.6,504,-18,1.5,4,83.7,11,2,3,3,37.0,522,-2,1.5,4,83.3,16,1,3,3,36.4,524,+18,0.2,2,83.3,9,5,35.4,506,0,0.0,6,83.3,1,36.4,506,-2,0.7
オニノシタブル,12,252.0,26.8,49.3,1400,2,4,4,480,-4,57.0,11,84.0,16,3,57,16,16,0,35.7,484,+2,1.4,7,84.6,15,8,11,7,36.6,482,-8,0.5,7,84.6,14,8,10,10,35.9,490,+8,0.5,5,82.8,16,12,35.0,482,-12,0.9,6,84.4,2,35.3,494,+4,0.9
アディラート,13,3.4,1.4,2.0,1400,3,5,3,494,-2,57.0,2,85.5,10,5,57,2,2,0,37.0,496,+2,0.0,10,71.7,16,3,16,16,36.5,494,-2,0.7,5,84.6,16,9,4,3,37.2,496,0,0.5,1,82.9,16,2,36.5,496,+4,-0.7,6,97.5,6,36.7,492,+6,0.6
ダンツゴウユウ,10,29.6,4.1,7.1,1400,3,6,6,470,0,57.0,1,84.1,13,6,56,12,11,0,36.1,470,-2,-0.2,2,84.6,16,12,14,14,36.3,472,+6,0.1,10,85.1,16,9,14,15,36.8,466,0,1.0,1,84.5,11,9,36.4,466,-2,0.0,5,84.7,11,36.6,468,+18,0.6
アフターバーナー,5,18.2,3.5,6.1,1400,4,7,4,510,0,57.0,1,83.2,16,7,56,13,10,0,35.4,510,-6,-0.1,4,84.7,16,3,16,11,35.4,516,0,0.4,5,77.4,16,8,11,10,35.4,516,+4,0.4,12,72.1,9,13,36.9,512,+2,1.3,8,70.0,6,36.4,510,+2,0.5
カネトシビバーチェ,4,22.3,2.5,4.2,1400,4,8,3,464,-4,55.0,3,85.8,10,8,55,3,3,0,37.1,468,+20,0.3,3,83.3,16,5,6,7,36.0,448,-14,0.5,3,84.0,16,4,6,5,35.9,462,-4,0.2,9,71.5,9,7,36.2,466,+10,0.4,2,83.6,12,36.6,456,-2,0.1
テイエムグッドマン,3,52.3,8.4,15.2,1400,5,9,2,492,-6,57.0,1,84.4,14,15,57,10,8,0,36.0,498,-4,0.0,5,84.4,13,10,10,10,36.6,502,0,0.3,7,113.4,15,6,5,5,37.6,502,0,0.5,7,119.9,6,8,37.9,502,+4,0.4,6,113.0,12,37.3,498,+8,0.8
ラユロット,8,5.1,1.4,2.3,1400,5,10,4,504,+2,55.0,9,83.4,16,11,54,3,3,0,36.4,502,+6,0.8,2,84.1,15,14,2,2,36.8,496,+8,0.0,1,82.7,16,12,6,5,35.4,488,-10,-0.5,9,97.4,6,6,37.3,498,0,1.5,1,83.9,3,35.2,498,+2,-0.1
