馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
キングジュエリー,14,22.4,2.4,5.9,1800,1,1,21,536,-8,57.0,0,0,0,0,0,0,0,0,0,0,0,0,2,113.0,14,12,2,2,37.1,544,+6,0.0,1,113.9,10,3,1,1,37.2,538,0,0.0,5,114.0,13,3,39.0,538,+4,0.9,11,85.8,2,37.2,534,+4,0.9
タイマツリ,5,210.9,12.3,32.9,1800,2,2,12,464,-10,57.0,11,113.6,12,8,57,1,1,1,38.3,474,0,1.6,4,120.4,9,3,6,6,37.9,474,+4,0.5,10,113.9,15,8,13,13,37.7,470,+2,1.3,5,120.5,12,2,38.7,468,+10,0.5,6,113.0,7,37.8,458,-4,1.3
アスクハードスパン,7,67.0,5.3,13.5,1800,3,3,2,508,-10,54.0,7,114.2,9,4,56,3,3,3,36.8,518,+6,0.8,13,100.7,16,1,10,10,38.2,512,-4,2.2,1,115.0,9,1,6,6,38.2,516,-6,-0.3,1,116.1,3,8,38.1,522,+8,-0.8,9,97.8,3,34.7,514,0,1.2
エイシンナセル,9,20.8,2.4,5.8,1800,3,4,3,484,0,57.0,1,112.2,15,8,54,8,8,6,38.4,484,-2,-0.2,4,107.6,14,3,4,5,39.5,486,0,0.9,5,107.2,16,13,8,6,40.9,486,+4,1.2,9,114.5,12,10,38.2,482,-4,1.3,3,111.7,15,37.7,486,+2,0.7
ボンナヴァン,12,138.5,12.0,32.0,1800,4,5,1,538,-2,57.0,15,114.8,16,3,57,4,3,4,38.6,540,+10,2.8,4,112.5,12,8,6,3,38.0,530,-16,0.8,1,106.4,14,8,5,4,38.9,546,+14,0.0,13,98.8,3,9,38.5,532,-6,1.9,1,115.3,5,39.1,538,+10,0.0
コスモボアソルテ,10,489.5,32.9,88.7,1800,4,6,1,508,-6,57.0,16,114.9,16,5,57,15,16,14,37.5,514,+4,2.9,14,123.4,16,3,5,5,37.2,510,0,1.8,9,146.7,10,2,1,1,37.0,510,+10,1.7,14,114.8,7,13,40.1,500,-2,3.1,6,113.7,7,39.3,502,-2,1.5
アガスティア,4,34.2,3.2,7.9,1800,5,7,3,524,-4,57.0,5,119.6,11,10,57,6,6,3,37.8,528,+2,0.6,3,113.1,16,6,8,8,36.3,526,0,0.1,12,114.4,15,12,10,10,38.6,526,0,1.8,3,120.4,1,4,38.8,526,-6,0.4,4,120.6,4,38.1,532,+4,1.2
ヘヴントゥナイト,3,2.4,1.1,1.3,1800,5,8,2,480,+2,57.0,1,111.0,15,11,57,8,8,7,37.2,478,0,-0.9,2,110.5,15,16,2,2,36.8,478,0,0.0,3,112.4,16,5,2,2,38.5,478,0,0.6,1,105.5,5,3,38.2,478,+2,-0.4,5,113.9,10,39.0,476,+2,0.5
スズカマサル,11,202.8,13.7,36.6,1800,6,9,2,448,0,57.0,11,113.1,15,6,57,8,8,9,39.1,448,+6,2.1,10,130.1,16,3,4,4,36.4,442,-2,1.5,3,155.3,9,4,1,1,38.4,444,-2,0.4,1,106.5,3,3,38.0,446,-9,0.0,1,103.7,8,38.3,455,+5,-1.9
アテンフェスタ,13,175.2,14.9,39.8,1800,6,10,9,494,0,57.0,13,74.2,16,3,54,8,11,0,38.0,494,-6,1.8,12,72.8,16,11,2,3,38.6,500,-8,0.9,1,85.7,15,4,1,1,38.5,508,+6,-0.3,10,114.3,4,2,38.6,502,+2,1.6,3,107.0,4,38.3,500,+2,0.1
マイネルオスカル,8,18.2,2.3,5.5,1800,7,11,3,476,0,54.0,8,98.4,12,3,56,1,1,0,37.9,476,+2,1.5,1,112.3,12,9,3,3,38.1,474,-2,0.0,9,86.4,13,6,5,6,39.7,476,+18,3.0,1,85.8,10,3,38.5,458,0,-0.1,0,0,0,0,0,0,0
ナムラヘラクレス,6,18.3,2.8,6.8,1800,7,12,1,486,+2,57.0,15,113.6,16,12,57,2,1,1,40.3,484,-2,2.5,7,112.5,16,10,2,2,37.7,486,-4,0.7,1,111.8,12,11,2,2,38.0,490,-2,0.0,1,112.9,10,4,37.8,492,+2,0.0,2,113.4,9,38.7,490,-2,0.0
オメガパフューム,1,2.1,1.1,1.4,1800,8,13,3,446,-10,54.0,3,97.1,12,4,56,8,9,0,35.7,456,0,0.2,1,112.7,16,14,8,8,37.8,456,-6,-1.0,1,114.3,15,13,6,5,35.8,462,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビッグアイランド,2,10.6,1.7,3.8,1800,8,14,12,518,0,57.0,7,125.4,13,12,54,2,3,3,39.5,518,0,1.8,1,119.9,9,5,3,3,37.6,518,+4,0.0,1,113.4,14,9,4,3,38.1,514,0,-0.5,2,126.7,8,2,37.7,514,+4,0.2,1,113.4,6,38.7,510,-4,-0.1
