馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アリエスムーン,10,27.2,4.7,7.1,1200,1,1,1,458,+4,55.0,4,68.7,18,6,53,6,5,0,34.4,454,+6,0.3,3,69.6,15,2,4,4,35.2,448,-6,0.4,10,57.3,18,6,0,0,34.0,454,+8,0.5,3,67.9,7,3,34.3,446,+2,0.1,5,55.8,16,33.5,444,0,0.5
アドマイヤムテキ,18,126.4,14.5,22.5,1200,1,2,4,490,0,57.0,18,96.3,18,1,57,2,2,0,37.9,490,+4,3.6,3,72.2,15,5,4,4,37.9,486,-2,0.5,16,87.8,16,4,2,3,41.6,488,-18,3.6,6,73.6,1,3,37.6,506,-4,1.0,13,87.6,13,40.1,510,-2,2.2
クインズチャパラ,4,3.5,1.5,1.9,1200,2,3,1,458,-2,54.0,3,68.6,18,14,54,9,9,0,33.9,460,+12,0.2,5,69.1,10,1,7,7,33.7,448,0,0.4,1,69.1,18,6,14,13,33.4,448,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フジマサアクトレス,7,228.9,25.0,38.8,1200,2,4,6,474,-2,55.0,7,57.1,18,8,55,0,0,0,33.6,476,0,0.3,8,55.5,18,10,0,0,33.0,476,+12,0.7,8,55.5,16,13,0,0,33.1,464,-12,0.6,15,86.9,10,3,39.8,476,+16,3.1,10,70.5,16,34.7,460,-14,0.8
ワールドフォーラブ,1,3.9,1.5,1.9,1200,3,5,7,448,-8,55.0,6,69.6,18,1,55,2,3,0,35.7,456,+8,0.4,2,68.2,15,7,4,5,33.8,448,-4,0.1,4,68.6,18,4,5,5,33.3,452,+12,0.4,5,81.2,13,10,33.5,440,0,0.6,11,70.5,18,34.8,440,-2,0.8
マキナガラージュ,11,99.1,13.5,20.9,1200,3,6,4,406,+6,56.0,10,70.7,16,11,56,10,6,0,35.7,400,-14,0.9,1,89.1,11,9,1,1,39.9,414,+4,-0.2,1,91.0,10,10,1,1,39.7,410,+5,-0.7,1,92.3,2,3,41.3,405,+7,-0.5,10,87.2,3,39.9,398,-2,2.2
ボスキャットグレイ,6,148.2,18.6,28.9,1200,4,7,12,458,+2,57.0,11,73.4,16,10,57,6,5,0,37.8,456,-6,1.6,10,71.4,16,15,3,3,36.4,462,0,0.9,4,70.8,16,13,6,6,35.5,462,-4,0.5,8,69.8,2,4,35.3,466,-4,0.7,4,69.2,5,34.5,470,-4,0.1
サンライズカナロア,9,7.8,2.5,3.6,1200,4,8,12,466,+8,56.0,10,69.9,16,12,55,4,4,0,34.6,458,0,0.5,2,67.2,18,9,1,1,34.4,458,+4,0.1,6,69.3,10,3,7,7,33.8,454,-6,0.6,1,70.7,13,3,37.5,460,+8,-0.2,0,0,0,0,0,0,0
シャインサンデー,2,15.2,2.9,4.3,1200,5,9,3,422,+6,55.0,3,69.1,16,12,55,7,7,0,34.7,416,-6,0.3,13,69.2,16,6,5,3,35.2,422,-2,0.8,2,70.9,16,5,4,4,35.7,424,+6,0.0,16,70.9,17,8,35.4,418,-2,1.2,1,69.7,1,34.5,420,+2,-0.1
メイショウツバキ,14,18.7,4.0,6.0,1200,5,10,3,460,+6,54.0,2,69.1,16,3,54,11,10,0,34.4,454,-4,0.3,13,95.6,18,9,18,16,34.9,458,+8,0.8,4,82.7,18,12,3,3,35.6,450,+8,0.1,10,82.2,3,1,36.5,442,-6,1.0,3,84.2,8,37.5,448,+4,1.2
レジーナファースト,8,7.0,2.0,2.9,1200,6,11,14,458,-2,54.0,2,67.9,18,16,53,5,5,0,34.1,460,+2,0.1,1,67.4,18,10,9,7,34.0,458,-4,-0.6,15,70.1,18,18,3,3,36.3,462,-8,1.6,14,98.0,14,10,36.8,470,0,2.0,3,94.7,6,34.4,470,+2,0.6
ニシノエアレス,12,67.3,7.8,11.9,1200,6,12,5,464,0,55.0,10,69.3,16,16,55,16,15,0,33.9,464,-4,0.6,11,83.5,18,10,13,13,35.2,468,+2,0.9,2,67.8,18,7,16,14,33.6,466,+8,0.1,11,69.7,5,13,33.7,458,+2,0.9,7,82.3,12,34.2,456,-2,0.3
スノーガーデン,13,64.7,8.4,12.8,1200,7,13,14,468,+4,54.0,8,68.2,18,14,53,11,7,0,33.8,464,+6,0.4,8,68.1,18,14,14,15,33.9,458,-4,0.6,8,68.2,18,16,16,14,34.0,462,+2,0.5,10,69.7,12,4,34.6,460,0,0.9,8,69.7,10,34.7,460,0,1.0
マイネルパッセ,15,77.1,11.1,17.1,1200,7,14,16,476,+18,57.0,8,71.1,16,11,57,2,2,0,36.2,458,+4,0.6,2,70.2,16,16,5,7,35.6,454,+6,0.0,4,68.4,16,8,8,8,34.6,448,-10,0.5,6,69.2,4,10,34.2,458,-4,0.4,8,82.6,14,36.2,462,-6,1.2
マイネルアムニス,16,44.8,6.7,10.3,1200,7,15,16,500,+10,57.0,9,71.2,16,5,57,8,7,0,35.9,490,-4,0.7,7,69.3,16,8,8,8,34.6,494,-4,0.3,5,70.2,16,15,3,2,35.6,498,-2,0.2,8,70.2,8,1,35.8,500,-6,0.5,3,81.2,11,35.1,506,0,0.2
フリッカ,17,569.2,73.0,113.3,1200,8,16,4,424,-12,55.0,10,70.5,16,10,52,5,4,0,35.9,436,-8,0.8,11,56.3,17,11,15,0,33.1,444,+14,0.9,12,70.5,15,4,8,8,35.7,430,-4,1.8,18,84.5,17,5,37.3,434,+1,3.7,1,91.9,4,40.2,433,-1,-0.1
ファイブフォース,5,54.5,8.9,13.7,1200,8,17,14,484,+2,55.0,7,55.5,18,12,55,0,0,0,32.8,482,-2,0.7,6,55.3,16,1,0,0,32.9,484,+2,0.4,14,57.0,16,15,0,0,33.7,482,-4,1.6,14,70.8,17,12,36.2,486,+8,2.0,7,69.3,15,35.3,478,-8,0.7
シセイヒテン,3,5.6,1.8,2.5,1200,8,18,3,442,0,56.0,3,68.8,16,5,56,1,1,0,34.4,442,+4,0.1,5,94.3,15,15,3,3,34.3,438,-4,0.6,3,81.7,17,4,1,1,34.9,442,-2,0.0,12,107.1,11,2,36.0,444,0,1.0,2,95.4,6,34.0,444,-2,0.0
