馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ライトブライト,15,355.0,36.7,74.0,2000,1,1,3,446,+12,56.0,13,84.2,17,10,56,17,17,0,35.8,434,-2,1.1,14,78.5,16,4,14,14,38.4,436,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノボンバー,11,10.9,3.1,5.9,2000,1,2,0,462,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカワークシップ,5,23.4,3.4,6.3,2000,2,3,3,464,0,56.0,8,108.9,15,5,56,9,10,0,34.3,464,+4,1.0,5,109.2,16,1,8,9,36.1,460,0,0.6,11,109.8,15,8,12,12,36.0,460,-4,0.7,10,119.4,3,10,39.7,464,-6,3.6,11,90.4,2,40.0,470,+8,3.5
サイン,17,43.5,6.2,12.1,2000,2,4,4,464,-8,56.0,6,138.8,15,7,56,6,7,8,36.1,472,+8,1.7,9,109.8,13,11,13,13,34.8,464,+2,1.7,10,111.3,11,1,11,11,34.3,462,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルックリン,14,68.7,8.0,15.8,2000,3,5,2,504,-6,56.0,8,122.8,16,7,56,13,13,13,35.1,510,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オークヒルロッジ,4,20.0,3.3,6.2,2000,3,6,9,514,+2,56.0,12,119.0,13,3,55,12,12,11,40.1,512,-10,4.3,7,97.3,12,4,3,3,38.4,522,+22,2.8,4,96.4,12,2,5,6,36.7,500,-6,0.9,3,97.8,2,3,34.9,506,0,0.2,0,0,0,0,0,0,0
ダノンアポロン,9,12.2,2.2,4.0,2000,4,7,3,490,+4,56.0,7,108.7,15,2,56,12,12,0,33.8,486,0,0.8,13,112.4,16,12,14,13,35.1,486,+2,1.6,7,126.9,12,9,9,11,33.8,484,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートレイブン,10,57.9,6.7,13.2,2000,4,8,3,466,-6,56.0,13,98.9,15,12,56,8,4,5,37.8,472,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スイートレモネード,16,110.7,14.1,28.1,2000,5,9,3,420,-10,54.0,9,125.5,18,6,54,13,13,14,35.7,430,-8,1.4,13,85.8,14,6,3,3,37.1,438,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイセイターゲット,18,565.1,60.3,121.7,2000,5,10,4,482,-14,55.0,11,121.4,11,3,56,5,5,6,43.2,496,-10,6.8,12,120.2,13,6,13,13,41.5,506,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピエナルシオル,12,22.0,3.9,7.5,2000,6,11,0,440,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカゼフィール,8,163.0,11.7,23.4,2000,6,12,3,472,-6,56.0,11,125.9,14,3,56,13,13,14,36.5,478,-2,1.6,7,125.0,18,18,8,8,35.9,480,+8,0.8,5,112.7,6,6,2,3,36.0,472,+6,1.8,7,85.1,2,7,36.5,466,0,0.9,0,0,0,0,0,0,0
