馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ダイワドノヴァン,3,5.6,1.5,2.2,1800,1,1,20,518,-8,57.0,1,113.9,15,13,57,6,6,3,38.6,526,+4,-0.1,6,115.4,16,3,6,6,37.8,522,-4,1.0,12,116.7,16,12,9,7,40.0,526,-4,2.0,11,110.4,6,8,35.2,530,+6,0.9,6,108.7,2,34.1,524,+4,0.4
アオテンジョウ,9,174.2,16.0,27.4,1800,2,2,3,478,+4,57.0,6,104.7,14,9,57,5,5,5,38.7,474,-24,0.8,7,108.6,9,4,9,8,40.4,498,+2,3.7,8,108.1,14,13,13,13,39.6,496,-4,1.2,6,85.2,14,13,36.2,500,+10,1.0,12,116.6,4,40.5,490,+1,3.4
スターオンザヒル,10,158.6,16.8,28.7,1800,2,3,4,488,-4,54.0,10,115.8,15,4,54,12,11,11,38.9,492,+2,2.2,14,98.1,16,1,12,13,38.1,490,+2,2.8,1,98.9,15,13,4,4,37.4,488,-6,0.0,3,101.9,13,10,36.8,494,+2,0.3,5,101.0,14,37.8,492,0,0.6
マイティーゴールド,15,8.2,2.2,3.4,1800,3,4,21,556,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,9,162.0,13,3,2,2,44.5,556,+6,4.0,8,116.5,16,1,7,7,39.8,550,-2,1.8,4,115.7,7,1,40.9,552,+4,0.8,6,97.1,3,37.7,548,-18,1.3
アイアムジュピター,11,259.9,30.5,52.1,1800,3,5,7,506,-8,55.0,12,109.5,15,15,57,11,9,7,40.3,514,+6,2.0,12,118.2,13,8,6,7,43.2,508,+2,3.0,4,106.6,9,8,6,7,36.3,506,-10,1.2,3,89.2,5,3,39.2,516,+8,0.6,14,117.7,9,41.3,508,-6,2.6
シグネットリング,13,35.4,6.0,10.1,1800,4,6,15,480,-16,57.0,8,105.0,14,12,57,10,10,9,39.3,496,-12,1.0,13,157.0,15,9,14,14,40.7,508,+10,2.8,11,115.3,16,12,13,13,37.0,498,0,1.1,10,108.1,7,14,35.6,498,+2,1.2,1,108.0,5,37.8,496,0,-0.2
ジェイケイライジン,8,23.5,2.6,4.2,1800,4,7,13,480,+2,57.0,0,0,0,0,0,0,0,0,0,0,0,0,6,134.0,16,1,14,14,37.7,478,+2,1.6,7,135.8,13,3,12,12,37.1,476,+2,0.7,2,158.4,5,11,39.7,474,+2,0.4,8,155.8,13,40.7,472,-4,2.2
マイネルツィール,7,20.9,2.7,4.4,1800,5,8,16,470,-6,57.0,11,100.3,15,11,57,13,14,0,38.1,476,-6,3.0,3,135.3,13,9,1,2,37.6,482,0,0.2,5,107.9,13,12,13,13,38.0,482,-4,0.9,4,120.3,4,11,37.4,486,-2,0.9,3,107.0,13,37.0,488,-2,0.2
マイネルレンカ,4,61.0,8.2,13.8,1800,5,9,4,450,-7,57.0,9,90.4,12,12,57,10,8,10,40.0,457,+6,2.7,4,104.9,14,8,6,5,41.5,451,-5,1.1,6,98.2,15,14,4,4,37.5,456,+6,0.9,4,107.3,12,6,39.4,450,0,0.8,5,108.3,4,39.5,450,-2,1.3
ペイシャリサ,2,93.7,9.3,15.8,1800,6,10,4,478,0,52.0,6,114.9,15,13,52,10,10,8,38.2,478,+6,1.3,4,107.7,14,7,7,7,38.3,472,-2,0.8,9,107.6,11,8,10,10,38.6,474,-10,1.6,10,98.9,3,16,37.2,484,+10,1.1,7,114.5,2,38.2,474,-4,1.5
エヴィエイション,1,2.3,1.2,1.5,1800,6,11,5,498,+2,54.0,4,113.8,15,15,54,3,3,2,38.2,496,-4,0.5,1,105.7,15,1,10,8,37.5,500,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディーエスファニー,12,36.3,4.9,8.1,1800,7,12,3,448,+2,57.0,5,104.6,14,12,57,9,9,9,37.7,446,-2,0.7,7,106.6,14,12,3,3,37.6,448,-8,0.7,4,97.6,12,7,2,2,39.8,456,+4,1.4,0,0,0,0,0,0,0,0,1,96.7,3,39.6,452,0,-0.1
ロージズキング,5,24.4,3.6,6.0,1800,7,13,14,516,0,53.0,10,99.7,15,2,55,8,6,0,39.0,516,+10,1.9,6,115.1,10,10,8,9,40.0,506,0,1.1,8,116.0,15,13,8,8,39.9,506,+2,1.0,6,114.2,13,6,40.2,504,+14,1.3,10,100.2,15,39.6,490,-10,2.2
シャムロック,6,3.4,1.4,1.9,1800,8,14,20,504,+14,57.0,3,114.2,16,13,57,8,8,5,38.0,490,-2,0.2,3,114.8,16,9,4,4,39.0,492,-8,0.1,10,115.1,16,1,14,14,36.7,500,+4,1.6,8,96.1,9,14,34.5,496,-2,0.2,1,114.7,8,38.2,498,+4,-0.2
オヒナサマ,14,99.9,10.8,18.4,1800,8,15,10,480,-8,55.0,9,98.4,16,9,55,15,15,0,37.3,488,+6,0.9,4,97.8,16,6,10,12,36.1,482,+10,1.2,8,99.0,15,5,5,4,38.3,472,-8,1.7,4,99.4,8,13,38.1,480,+2,0.5,10,117.4,9,41.2,478,-8,1.9
