馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
カリビアンゴールド,2,5.6,1.4,2.5,2000,1,1,7,464,-2,55.0,5,107.1,9,8,55,4,4,0,34.5,466,+4,0.5,4,108.1,13,3,3,3,36.3,462,+10,0.6,18,123.6,18,18,11,11,38.9,452,-2,3.4,2,119.8,11,5,34.0,454,+4,0.0,2,108.3,8,34.0,450,-4,0.0
オンタケハート,9,201.1,21.5,48.3,2000,2,2,0,476,-10,57.0,7,109.2,9,5,54,8,7,8,36.0,486,0,1.2,5,95.0,11,7,9,9,33.0,486,-6,0.7,10,108.1,11,2,6,5,34.6,492,0,1.3,8,81.4,12,13,33.9,492,+12,1.4,11,110.8,6,34.4,480,-4,1.0
マイスタイル,1,1.7,1.1,1.1,2000,3,3,7,462,-4,57.0,6,120.4,16,12,55,6,6,0,33.1,466,+12,0.4,2,120.8,16,8,2,2,37.9,454,-6,0.0,18,210.0,18,18,1,1,46.9,460,-2,11.1,7,145.4,9,3,34.9,462,0,0.8,4,147.2,3,34.1,462,+10,0.3
サトノメサイア,6,8.8,2.3,4.7,2000,4,4,3,522,0,57.0,9,98.0,15,12,57,11,10,0,36.8,522,0,0.9,4,112.8,13,3,3,3,39.3,522,-16,1.4,14,115.4,16,6,11,11,37.0,538,+2,1.9,6,109.1,8,4,35.1,536,+8,0.5,7,95.1,9,32.2,528,+8,0.6
フォワードカフェ,11,133.8,10.3,23.0,2000,4,5,1,524,0,57.0,10,108.4,15,15,54,12,11,8,34.7,524,-10,0.9,18,122.1,18,17,6,6,36.8,534,+4,1.3,9,109.5,16,16,9,9,35.6,530,+8,0.5,6,107.4,7,5,34.1,522,0,0.3,5,109.2,5,34.0,522,-2,0.8
エスティーム,12,33.1,4.6,9.8,2000,5,6,6,518,+2,57.0,12,145.0,13,12,54,5,5,6,36.1,516,+4,2.1,6,132.9,10,6,7,7,36.0,512,-8,0.8,1,156.2,10,3,6,5,35.1,520,-4,0.0,1,149.7,8,1,34.8,524,-2,-0.2,11,122.4,18,34.9,526,-4,0.6
ラッシュアタック,7,80.6,9.0,20.0,2000,5,7,1,506,-2,57.0,14,108.9,15,11,55,4,3,3,35.6,508,+6,1.4,4,109.8,8,2,2,2,35.5,502,-2,0.2,2,109.8,16,16,3,3,34.2,504,+2,0.0,4,109.2,5,3,35.7,502,-4,0.2,3,109.3,6,34.2,506,+10,0.6
ジェネラルゴジップ,5,17.2,2.3,4.7,2000,6,8,1,472,+2,57.0,2,107.8,15,5,54,5,5,5,34.4,470,-6,0.3,6,93.8,11,3,3,4,33.8,476,-12,0.5,9,107.8,12,12,11,9,34.1,488,+2,0.7,6,123.8,8,6,35.0,486,0,1.0,2,125.4,8,36.0,486,+12,0.5
アイスストーム,13,8.2,1.8,3.5,2000,6,9,1,524,0,54.0,1,120.5,12,8,54,1,1,1,35.9,524,0,0.0,1,121.4,18,16,1,1,34.5,524,0,-0.2,2,121.7,16,2,5,6,34.7,524,-2,0.4,7,110.8,15,6,36.3,526,0,1.3,0,0,0,0,0,0,0
レッドジェノヴァ,3,14.8,2.6,5.3,2000,7,10,14,492,-10,55.0,1,122.8,8,1,55,3,2,3,34.9,502,-2,-0.2,12,148.0,16,9,3,4,36.4,504,+18,1.0,1,158.6,10,2,3,3,35.4,486,-8,-0.3,2,122.6,10,6,33.8,494,0,0.0,2,123.6,8,36.3,494,+2,0.0
シャインアロー,8,107.6,11.8,26.3,2000,7,11,1,462,+2,57.0,4,108.1,15,9,54,5,7,8,34.5,460,-6,0.6,10,120.0,11,4,5,7,36.8,466,+6,1.7,6,122.6,10,5,5,5,37.3,460,-4,0.9,8,123.2,7,9,35.5,464,+6,0.9,7,109.6,8,34.0,458,-4,0.9
アドマイヤメテオ,10,53.4,5.7,12.5,2000,8,12,1,458,0,57.0,9,108.4,15,14,55,8,9,11,34.5,458,+4,0.9,8,159.4,12,9,6,7,35.4,454,-2,1.1,2,120.9,18,6,16,17,36.1,456,+8,0.1,7,109.7,8,6,37.2,448,+2,0.9,8,122.9,5,35.8,446,-8,0.8
アグネスリバティ,4,13.1,2.0,4.0,2000,8,13,12,482,0,57.0,2,123.6,8,6,57,1,1,1,33.9,482,-4,0.0,5,149.1,9,1,4,4,34.0,486,+12,0.6,1,119.4,14,6,4,3,35.4,474,-14,-0.2,6,147.6,4,6,37.2,488,+2,1.1,7,120.1,13,35.7,486,0,0.5
