馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ソレイユフルール,14,17.7,4.1,6.9,1000,1,1,6,484,+8,52.0,1,54.8,18,16,55,1,0,0,32.7,476,+6,0.0,16,59.1,16,1,9,0,36.2,470,-2,2.8,12,56.4,16,8,1,0,34.2,472,+4,1.0,13,69.3,2,1,35.6,468,-4,1.3,15,70.7,13,36.8,472,-6,1.3
アーヒラ,7,22.1,4.0,6.6,1000,1,2,10,428,+8,52.0,2,55.9,16,16,52,0,0,0,33.1,420,-12,0.1,14,81.9,18,11,4,5,35.2,432,+2,1.3,1,55.6,16,6,0,0,33.1,430,+2,0.0,5,70.9,12,11,36.2,428,0,0.6,10,70.0,6,35.4,428,+2,0.9
クリノスイートピー,12,105.3,16.2,28.0,1000,2,3,16,446,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,2,68.4,16,11,11,10,34.1,446,+4,0.3,11,71.0,16,8,3,4,36.2,442,+6,1.1,7,70.3,11,10,36.2,436,+2,0.8,16,69.3,3,35.4,434,-4,1.3
キッズライトオン,13,85.4,11.5,19.9,1000,2,4,4,428,-2,54.0,9,81.6,15,1,57,6,8,0,35.1,430,+4,0.7,6,67.4,12,10,11,11,34.0,426,-4,0.3,9,56.5,16,10,16,0,32.6,430,+8,0.7,13,69.2,3,16,34.2,422,-14,1.1,16,69.8,14,34.4,436,0,1.6
ダイシンバルカン,5,15.5,3.9,6.4,1000,3,5,10,498,+14,54.0,9,69.4,14,7,57,2,2,0,35.3,484,-16,0.5,5,68.9,14,1,4,2,34.5,500,+6,0.3,4,68.1,16,10,6,6,34.7,494,-22,0.2,15,69.3,1,1,35.9,516,+6,0.8,7,68.9,10,35.1,510,-8,0.9
ジョーカナチャン,1,43.9,7.2,12.4,1000,3,6,28,452,+18,51.0,1,73.4,16,15,54,5,5,0,38.4,434,0,0.0,8,69.9,14,12,3,2,34.9,434,-4,0.4,6,70.6,12,7,2,2,35.0,438,-4,0.2,1,87.1,12,2,38.5,442,-6,-0.2,6,82.8,9,36.8,448,0,0.6
トロピカルガーデン,9,56.1,7.2,12.4,1000,4,7,7,490,-2,52.0,6,55.6,11,1,55,9,0,0,32.5,492,+2,0.5,6,56.1,16,13,9,0,32.9,490,0,0.3,9,95.7,10,7,9,9,33.6,490,+2,1.3,12,81.6,1,13,34.0,488,+2,1.6,11,81.6,15,33.3,486,-2,1.0
ラブローレル,11,104.5,13.2,22.8,1000,4,8,10,422,-2,52.0,10,69.5,14,4,55,6,7,0,35.2,424,-6,0.6,6,69.1,16,6,5,4,34.6,430,+6,0.2,1,69.1,16,1,2,2,34.9,424,-2,0.0,4,68.9,9,9,34.8,426,+6,0.3,9,56.0,2,33.2,420,+4,0.5
ロックオン,10,20.2,4.0,6.6,1000,5,9,10,458,+4,54.0,9,68.4,11,7,57,5,4,0,34.7,454,-6,0.7,3,68.4,10,9,1,1,34.6,460,0,0.3,10,69.8,14,1,3,5,35.4,460,+8,0.4,1,70.0,6,1,35.5,452,-14,-0.2,5,68.6,6,34.6,466,+4,0.7
ハルク,8,28.9,5.8,9.8,1000,5,10,10,496,+16,53.0,10,68.7,11,9,57,3,3,0,35.1,480,-4,1.0,12,68.3,16,9,1,1,35.5,484,-4,0.4,13,71.9,16,1,4,5,38.5,488,-10,2.4,1,68.4,11,2,34.6,498,+8,0.0,10,81.6,15,35.4,490,+4,0.8
