馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ヨキニハカラエ,3,71.4,10.1,26.1,1800,1,1,1,506,+4,56.0,12,128.0,16,15,56,10,9,10,36.7,502,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマモシンプロン,1,29.4,3.6,8.7,1800,2,2,1,524,-6,56.0,11,120.6,14,4,56,6,6,8,43.1,530,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムダイアラシ,8,115.8,11.3,29.4,1800,2,3,2,434,-4,56.0,8,118.5,13,8,56,2,3,5,41.6,438,0,2.3,8,119.5,13,11,8,8,40.6,438,-12,3.0,10,123.0,10,3,10,10,39.4,450,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グーテンターク,4,20.8,2.7,6.3,1800,3,4,2,492,0,56.0,7,87.8,15,11,56,12,11,0,38.4,492,+12,1.6,8,117.0,12,10,10,10,40.1,480,+6,2.7,7,116.2,12,11,6,6,38.8,474,-8,1.5,6,116.2,4,5,38.7,482,+14,1.7,7,88.5,4,39.3,468,0,2.7
ガブリヨリ,6,114.8,15.5,40.4,1800,3,5,2,492,+2,56.0,9,88.4,15,10,56,7,8,0,39.8,490,-2,2.2,9,88.3,16,7,12,11,39.3,492,0,2.3,6,88.3,13,13,4,6,38.3,492,-6,1.4,13,116.0,8,3,40.1,498,0,2.1,11,115.2,4,39.7,498,0,1.3
イルファルコ,9,9.0,1.8,4.0,1800,4,6,0,476,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウランマル,10,345.8,36.0,94.9,1800,4,7,2,434,-6,53.0,9,119.8,13,13,56,11,11,11,41.7,440,+4,3.6,13,89.9,16,13,11,15,39.7,436,0,2.1,10,75.7,14,13,9,11,38.8,436,-2,2.9,11,87.7,8,3,39.0,438,0,2.2,0,0,0,0,0,0,0
ダンツタイヨウ,14,5.4,1.2,2.0,1800,5,8,15,520,0,56.0,4,86.8,11,1,55,4,4,0,39.3,520,+6,0.8,2,87.0,10,2,4,3,39.2,514,0,0.0,2,86.3,12,12,3,2,38.3,514,+2,1.2,4,86.7,9,1,39.6,512,+4,0.9,10,125.4,3,40.0,508,-4,4.2
コンキスタドール,5,4.4,1.5,3.3,1800,5,9,9,502,+2,56.0,9,123.9,14,10,55,6,6,7,36.8,500,+2,1.6,5,122.1,16,10,5,5,35.8,498,-2,0.8,4,100.5,16,9,6,5,37.2,500,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タニオブスカイ,2,1.9,1.1,1.1,1800,6,10,1,494,+8,56.0,2,117.1,12,11,56,2,3,4,37.9,486,+6,0.3,9,99.3,18,1,4,5,36.0,480,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンコウグランデ,12,313.7,29.6,78.1,1800,6,11,0,484,+10,56.0,3,89.9,8,3,56,4,4,3,39.9,474,-2,0.6,9,74.4,9,4,9,9,37.7,476,-2,1.8,11,118.2,11,7,7,8,40.9,478,+2,3.8,12,88.7,3,11,39.4,476,0,2.1,0,0,0,0,0,0,0
ロイジービヴ,7,21.0,2.8,6.8,1800,7,12,2,514,-6,56.0,7,117.8,11,9,55,2,2,4,41.0,520,-2,3.0,3,117.8,12,11,5,6,38.9,522,-4,0.7,7,112.2,9,6,3,3,35.6,526,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンシャンテシチー,13,61.0,6.3,15.9,1800,7,13,1,494,+4,56.0,8,119.6,14,12,56,6,6,9,41.8,490,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスケイファースト,11,271.2,23.4,61.5,1800,8,14,7,520,0,56.0,10,75.7,16,7,55,10,10,0,38.7,520,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インナーパワー,15,47.4,4.0,10.0,1800,8,15,1,474,-2,56.0,5,118.7,12,4,56,7,6,7,39.4,476,+2,1.9,6,86.8,14,8,3,3,38.5,474,-6,1.2,7,87.3,16,5,9,9,38.3,480,-2,1.5,4,85.1,5,4,35.4,482,0,0.3,0,0,0,0,0,0,0
