馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ブラスト,5,210.0,17.9,90.2,1400,1,1,4,532,+2,56.0,9,88.7,16,2,56,12,9,0,37.3,530,+2,2.6,8,88.0,16,9,13,13,38.6,528,-4,1.5,8,119.8,12,3,11,11,40.0,532,+2,3.0,7,118.1,5,10,40.7,530,-12,2.4,11,115.1,11,39.7,542,+2,2.4
タイプツーエー,11,23.5,3.3,14.7,1400,1,2,26,450,-12,54.0,0,0,0,0,0,0,0,0,0,0,0,0,10,87.6,15,14,7,8,38.4,462,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コパノジャッキー,6,149.2,18.4,92.7,1400,2,3,7,490,+6,55.0,0,0,0,0,0,0,0,0,0,0,0,0,7,87.7,16,10,12,10,39.1,482,0,1.9,6,74.9,16,12,9,8,38.3,482,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピリットワンベル,1,1.5,1.1,1.1,1400,2,4,2,526,-4,56.0,2,85.3,15,8,56,2,2,0,37.5,530,0,0.1,4,116.5,13,1,1,1,40.1,530,+4,0.2,2,108.2,16,13,2,2,39.5,526,+14,0.0,8,83.1,11,2,37.1,512,-4,1.3,3,96.3,9,35.7,516,0,0.4
プラチナバローズ,10,229.4,28.5,144.3,1400,3,5,2,464,+4,53.0,12,116.1,15,15,55,2,2,2,42.7,460,-2,2.1,16,91.0,16,8,14,14,42.0,462,-10,5.2,16,119.0,16,11,3,3,43.1,472,0,3.6,10,126.9,7,7,49.7,472,+2,13.3,4,115.8,4,39.0,470,+2,1.4
キタノナシラ,3,6.9,1.4,4.7,1400,3,6,1,476,+2,56.0,4,86.2,16,5,56,5,5,0,37.7,474,+2,0.7,5,87.4,16,4,10,7,36.3,472,-4,1.3,4,86.9,16,3,11,10,37.8,476,-6,0.4,3,87.0,5,8,38.9,482,+4,1.2,6,107.5,5,39.6,478,-12,2.6
カノウムスビ,9,68.4,7.4,36.1,1400,4,7,3,482,0,56.0,7,73.1,15,5,56,11,11,0,36.9,482,-14,1.0,15,90.1,16,7,3,2,41.0,496,0,2.3,7,87.2,16,8,9,7,38.8,496,-2,0.9,7,87.9,14,3,39.8,498,+2,0.7,15,111.2,8,37.8,496,-14,1.9
ミトノアミーゴ,4,36.4,4.0,18.7,1400,4,8,4,458,0,56.0,10,82.8,18,2,56,10,10,0,35.3,458,0,1.0,9,98.0,15,14,3,3,35.9,458,+6,1.1,12,95.8,18,11,14,13,34.8,452,-2,1.1,5,82.8,15,9,34.7,454,+6,0.7,3,83.4,12,34.6,448,+4,0.3
レッドジョルト,7,27.8,3.7,17.1,1400,5,9,3,488,-5,54.0,3,98.1,9,5,56,5,6,5,39.9,493,+7,0.5,8,73.9,16,6,8,8,37.6,486,-4,1.5,6,88.1,16,9,2,2,40.2,490,+4,3.1,3,86.4,4,3,39.0,486,-4,0.4,6,87.5,6,38.9,490,0,0.9
シエラミノル,8,107.7,14.8,74.2,1400,5,10,3,442,-4,54.0,11,73.7,15,2,54,10,12,0,37.4,446,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライブリテックス,13,105.5,10.8,53.7,1400,6,11,3,490,-2,56.0,8,88.1,15,5,56,7,7,0,39.9,492,+4,1.9,11,117.0,16,16,3,3,39.8,488,-2,1.3,10,118.7,14,7,6,7,42.6,490,+6,3.3,3,109.1,9,9,38.7,484,0,0.3,7,108.0,2,39.8,484,-10,1.1
ペイシャモン,15,31.0,4.7,22.1,1400,6,12,4,482,0,54.0,9,74.4,16,16,54,2,2,0,38.3,482,0,0.6,14,112.3,15,4,1,1,42.1,482,+10,2.9,5,87.7,16,1,1,1,38.7,472,-2,0.9,8,96.0,3,7,35.4,474,+4,1.8,3,84.7,5,34.2,470,0,0.3
リスペクタブル,2,10.0,1.6,6.3,1400,7,13,4,484,-4,56.0,8,118.0,14,8,56,8,7,8,41.2,488,-6,3.2,2,86.6,11,8,10,9,38.0,494,0,0.8,9,111.2,11,4,10,10,37.7,494,+2,2.3,7,97.8,2,13,35.4,492,0,1.0,0,0,0,0,0,0,0
ミルコメダ,12,24.2,3.1,13.7,1400,7,14,10,468,+16,56.0,12,127.1,14,13,56,4,7,7,42.7,452,0,5.5,4,117.0,11,6,4,4,38.5,452,-12,1.7,4,116.0,13,6,4,3,38.7,464,+6,1.3,5,96.5,15,8,36.0,458,-2,0.4,8,96.4,10,35.5,460,0,1.0
アイランドクイーン,16,9.2,1.7,6.9,1400,8,15,0,452,+8,54.0,2,86.7,16,7,54,1,1,0,38.6,444,0,0.0,6,87.3,16,3,1,1,39.7,444,+2,1.1,7,87.4,14,7,7,7,39.1,442,+2,1.3,13,89.5,4,13,38.7,440,0,2.0,4,88.1,8,39.3,440,-2,1.3
アキバガラメキ,14,243.4,31.1,157.6,1400,8,16,0,514,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
