馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ニシノオリーブ,2,25.0,3.6,12.4,1200,1,1,0,448,-2,52.0,7,73.0,16,7,51,4,5,0,38.6,450,-2,0.8,9,86.3,16,2,1,1,39.0,452,+2,2.4,6,73.1,14,6,13,13,37.4,450,0,1.4,7,90.1,5,3,39.8,450,-2,0.8,1,71.7,3,37.9,452,+2,-0.2
トランプ,9,104.8,12.7,47.9,1200,2,2,7,440,0,56.0,12,70.6,16,6,56,14,15,0,35.8,440,0,1.0,10,70.4,15,15,8,10,35.6,440,0,0.9,7,70.3,13,8,9,10,36.1,440,+4,1.3,13,70.4,12,2,36.2,436,+2,1.2,9,72.4,13,38.2,434,+2,1.6
ケイアイマリブ,6,18.7,2.5,8.4,1200,3,3,1,456,-10,56.0,8,69.8,12,12,56,7,6,0,35.3,466,-4,0.7,5,72.9,14,3,2,2,38.4,470,+4,1.2,1,73.4,16,9,2,1,38.8,466,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロータスクイーン,7,66.1,7.5,27.7,1200,4,4,6,462,-18,54.0,10,73.5,14,2,54,11,12,0,37.9,480,+4,1.8,8,72.8,16,4,9,9,38.2,476,-8,1.0,1,73.0,16,12,3,3,38.2,484,+2,-0.1,6,81.4,7,8,37.9,482,-4,1.0,4,73.7,4,38.3,486,-8,0.5
サニーダンサー,1,31.7,4.4,15.6,1200,4,5,19,480,+12,56.0,10,86.5,13,12,55,5,6,0,39.7,468,0,3.1,1,59.9,8,6,2,2,35.7,468,+2,-0.2,5,72.4,7,5,2,2,35.2,466,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キモンプリンス,5,31.0,3.7,12.9,1200,5,6,0,462,-2,56.0,5,72.8,16,2,56,11,11,0,37.6,464,-4,0.6,7,73.2,14,4,6,6,38.1,468,+2,1.5,1,74.0,16,8,14,13,38.0,466,+4,-0.1,12,82.5,16,6,38.7,462,0,2.6,8,93.1,7,37.3,462,+2,1.8
エリーナハーラー,13,23.4,3.0,10.3,1200,5,7,10,462,0,54.0,1,73.2,16,10,54,1,1,0,38.7,462,-6,-0.2,6,73.7,15,5,2,2,38.6,468,+6,0.8,7,71.6,17,17,6,3,35.7,462,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブラフマン,12,504.2,57.8,222.2,1200,6,8,2,442,+2,56.0,9,60.8,14,7,56,11,10,0,36.2,440,-4,1.5,9,75.8,16,12,7,8,40.7,444,+6,2.2,13,88.7,13,11,6,7,40.6,438,+2,5.3,15,100.2,7,10,36.5,436,0,2.9,0,0,0,0,0,0,0
ツブラナヒトミ,8,7.7,1.5,4.5,1200,6,9,1,482,-4,56.0,1,73.4,16,14,56,2,2,0,37.3,486,+2,-0.3,3,74.5,16,14,4,2,37.7,484,0,1.6,3,73.1,16,12,3,3,37.2,484,0,0.8,14,85.7,13,12,37.1,484,0,3.5,0,0,0,0,0,0,0
フェリーチェ,4,1.7,1.1,1.1,1200,7,10,6,444,0,54.0,2,72.6,14,7,54,5,4,0,37.9,444,0,0.9,1,72.6,16,4,5,5,38.1,444,-8,-0.3,3,80.6,16,8,16,16,35.4,452,+6,0.7,8,83.4,9,11,35.7,446,-4,0.7,2,70.7,2,35.3,450,-8,0.3
ジスモンダ,11,587.7,58.3,224.3,1200,7,11,1,466,+2,54.0,11,70.0,12,4,54,6,6,0,35.6,464,-4,0.9,14,84.0,15,15,15,15,34.8,468,-2,1.8,14,70.6,15,4,9,9,35.7,470,+2,1.6,7,70.1,10,11,35.1,468,+2,0.6,8,87.8,6,38.7,466,0,3.5
プリームムロジンカ,10,11.6,1.8,5.7,1200,8,12,2,464,+4,54.0,13,97.0,15,3,54,1,1,0,37.0,460,0,2.4,1,79.6,16,4,1,1,36.7,460,+4,0.0,2,73.8,16,11,4,4,39.0,456,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カミノコ,3,4.1,1.2,3.0,1200,8,13,1,452,-6,56.0,6,86.1,10,6,56,3,3,0,37.3,458,-4,1.6,4,73.3,15,6,9,8,37.2,462,+6,0.2,3,72.9,14,13,2,4,38.3,456,-2,1.2,6,72.5,14,8,38.1,458,0,0.7,1,73.2,11,36.8,458,+8,-0.1
