馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
キサラギコマチ,9,193.4,24.3,38.0,1700,1,1,2,458,-2,54.0,5,92.2,12,12,54,12,12,12,40.0,460,+8,0.9,13,97.9,16,15,13,13,35.9,452,-4,1.4,11,111.0,16,5,4,7,35.9,456,+4,1.4,8,71.1,4,11,35.7,452,-14,0.8,7,72.1,5,36.7,466,+8,1.7
ランパートエース,4,5.9,1.8,2.5,1700,2,2,2,472,-8,53.0,10,147.6,16,12,56,5,5,6,36.8,480,+2,1.3,6,111.6,18,14,4,4,37.0,478,-8,0.9,7,97.7,16,16,11,11,35.3,486,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スプレンジーナ,6,47.0,9.0,14.0,1700,3,3,2,408,+8,53.0,10,100.4,16,9,53,9,9,0,37.9,400,-10,1.1,9,95.3,18,18,12,12,34.5,410,+4,0.8,8,97.4,16,9,9,10,35.5,406,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンライズコロン,3,2.8,1.3,1.5,1700,4,4,3,464,+4,56.0,5,115.7,15,5,54,5,5,6,40.2,460,-8,1.2,3,109.3,15,4,6,5,39.1,468,+2,0.2,4,115.0,11,11,3,3,37.9,466,+4,0.4,2,106.0,5,6,37.9,462,-8,0.4,7,116.9,5,39.0,470,-2,1.3
ブルレジーナ,2,7.2,1.8,2.6,1700,5,5,4,450,+12,54.0,11,112.6,18,5,54,7,8,0,37.7,438,-4,1.9,2,116.3,16,5,8,7,40.0,442,0,1.2,7,83.8,17,6,11,12,36.0,442,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴァローレネロ,5,19.5,3.4,5.2,1700,6,6,4,436,+2,56.0,6,87.3,16,13,56,8,8,0,38.2,434,0,1.3,6,109.9,15,2,9,6,39.5,434,-12,0.8,15,97.5,16,16,7,4,38.0,446,+12,2.2,7,88.0,15,11,37.6,434,-2,1.3,10,75.5,9,40.0,436,+8,2.0
キミワテンマ,1,7.0,1.7,2.5,1700,7,7,7,496,+4,56.0,2,70.3,16,16,56,6,5,0,37.7,492,-6,1.0,4,73.4,16,16,4,3,38.6,498,0,0.4,6,72.9,16,8,5,7,37.9,498,+6,1.1,5,81.3,10,11,37.6,492,0,1.0,2,73.4,7,37.8,492,+4,0.2
トップダウン,8,5.2,1.7,2.4,1700,7,8,10,532,+8,56.0,10,119.1,16,14,56,5,5,5,41.7,524,-2,3.1,3,118.7,15,15,7,7,40.5,526,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウアドリア,7,6.3,1.7,2.4,1700,8,9,3,490,+10,56.0,2,114.2,15,10,56,9,9,9,39.5,480,-2,0.2,12,117.6,16,10,5,6,40.8,482,+12,3.0,8,117.0,14,13,6,7,40.7,470,-2,1.2,8,87.9,5,2,40.1,472,-2,1.9,4,116.6,2,38.8,474,+4,1.0
レッツゴーキティ,10,44.3,9.0,14.1,1700,8,10,9,434,-10,56.0,7,114.8,16,3,56,10,8,13,38.8,444,+8,1.9,10,125.8,14,7,4,4,37.0,436,-6,1.5,7,116.7,14,14,13,12,38.4,442,-10,1.3,8,116.9,9,9,39.6,452,+2,2.5,7,129.3,5,35.9,450,0,1.5
