馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
レジェンドセラー,7,7.0,1.6,2.6,2200,1,1,5,542,+10,55.0,1,149.1,11,10,54,7,7,7,33.5,532,+8,0.0,1,147.6,6,4,2,2,35.4,524,+10,-0.4,4,161.3,14,2,10,9,36.3,514,0,0.4,1,161.7,10,7,35.8,514,-6,-0.2,2,133.4,4,35.2,520,0,0.3
トミケンスラーヴァ,8,68.1,6.5,12.0,2200,2,2,1,504,-2,56.0,1,187.0,9,6,52,2,2,1,35.8,506,+2,-0.1,1,153.0,9,5,1,1,36.2,504,0,-0.2,11,122.5,14,14,6,7,37.2,504,+6,1.5,3,107.3,9,1,34.6,498,-12,0.1,16,124.7,11,40.0,510,-4,1.9
ミッキースワロー,2,2.1,1.1,1.4,2200,3,3,12,484,+4,56.0,6,199.7,18,12,57,11,11,11,40.5,480,-2,0.8,1,132.7,15,5,8,6,33.4,482,-2,-0.3,3,108.5,10,8,9,9,33.7,484,-4,0.0,5,135.3,8,6,34.1,488,0,0.1,1,119.9,6,33.9,488,-6,-0.2
シホウ,9,110.9,8.1,15.0,2200,4,4,6,512,-6,56.0,5,224.1,10,6,56,4,3,3,36.4,518,+14,1.1,7,150.9,16,9,8,8,35.8,504,-2,0.9,9,122.6,12,12,12,12,35.6,506,-8,1.7,1,144.1,8,3,34.8,514,0,-0.1,10,132.4,9,39.1,514,+2,1.6
ゴールドアクター,11,4.3,1.4,2.2,2200,5,5,29,490,+2,57.0,2,131.5,11,2,58,6,6,6,35.4,488,-6,0.1,7,193.6,17,12,13,13,35.5,494,-4,1.1,5,153.2,16,12,3,3,36.2,498,0,0.4,3,152.7,2,3,35.7,498,-6,0.1,4,146.4,3,35.1,504,+8,0.6
ディサイファ,4,86.8,6.4,12.0,2200,6,6,7,504,-4,56.0,17,146.0,17,7,57,2,2,2,37.2,508,0,2.3,7,129.9,18,6,17,14,39.6,508,+4,1.6,6,134.1,17,7,2,2,34.6,504,+4,0.3,12,121.5,9,6,36.1,500,-2,1.1,13,92.7,2,35.4,502,+2,1.2
ダンビュライト,1,3.9,1.2,1.8,2200,6,7,3,474,-4,55.0,1,121.7,10,6,56,3,3,3,33.8,478,0,-0.1,5,199.7,18,15,7,7,40.8,478,-2,0.8,4,145.2,14,3,2,2,35.0,480,+16,0.6,6,147.3,1,4,33.8,464,-2,0.4,3,117.9,10,34.3,466,-4,0.1
ショウナンバッハ,6,12.9,1.9,3.3,2200,7,8,5,452,+8,56.0,4,119.6,18,17,54,15,15,14,33.5,444,0,0.3,5,120.4,15,4,12,13,34.9,444,-4,0.2,5,134.0,17,3,12,11,33.5,448,0,0.2,9,92.7,7,15,32.9,448,+4,0.5,4,107.8,4,33.9,444,-2,0.2
マイネルミラノ,3,77.7,6.8,12.7,2200,7,9,1,498,-2,56.0,11,120.4,17,14,57,9,7,1,35.9,500,+12,0.6,6,119.6,12,9,2,2,36.2,488,+2,1.0,10,120.8,15,10,4,4,36.2,486,-8,0.6,4,134.0,10,1,35.0,494,+14,0.2,13,121.8,12,37.0,480,-10,1.4
マイネルディーン,10,351.6,29.5,55.4,2200,8,10,4,466,-4,56.0,8,108.7,12,7,56,10,9,9,35.1,470,+6,0.9,4,120.3,15,12,14,14,34.5,464,0,0.1,6,121.7,12,2,5,5,35.4,464,+4,0.8,17,136.4,13,3,36.6,460,-6,2.6,5,108.3,6,34.6,466,-10,0.7
トーセンビクトリー,5,23.6,3.2,5.6,2200,8,11,3,478,-4,54.0,14,154.8,16,5,55,6,6,6,36.0,482,+10,1.2,10,134.9,18,3,7,7,34.4,472,-6,0.6,5,108.4,14,5,3,3,33.7,478,+10,0.3,2,106.1,1,6,34.4,468,0,0.4,9,120.2,5,35.4,468,-8,0.7
