馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
コスモハヤテ,6,233.0,15.0,51.4,1800,1,1,1,446,+2,54.0,12,77.1,15,1,54,15,15,0,38.7,444,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オリオンパッチ,2,5.8,1.2,3.1,1800,2,2,2,484,+4,54.0,7,106.6,13,1,54,1,2,2,39.2,480,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムーンレット,10,121.2,10.0,34.0,1800,3,3,11,484,+20,54.0,10,97.9,15,6,54,5,6,0,35.5,464,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミッキーポテト,3,16.5,2.1,6.3,1800,4,4,3,514,-8,54.0,11,114.0,14,2,54,9,8,7,36.1,522,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キタサンルージュ,8,16.7,1.8,4.9,1800,5,5,12,474,+8,54.0,0,0,0,0,0,0,0,0,0,0,0,0,7,97.3,10,4,10,9,35.7,466,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アミュリオン,5,196.7,14.2,48.6,1800,5,6,1,446,+2,54.0,9,109.8,13,6,54,11,10,10,40.2,444,+8,3.0,11,71.3,14,12,9,9,35.9,436,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイシンインディー,1,1.7,1.1,1.1,1800,6,7,3,530,0,54.0,7,123.7,14,8,54,2,2,2,37.2,530,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノメルシー,11,239.7,16.9,58.1,1800,6,8,2,474,-2,51.0,10,70.5,11,3,53,9,9,0,35.5,476,-2,1.5,6,71.2,10,2,8,8,35.3,478,-4,1.1,10,71.2,12,2,9,9,36.4,482,-2,2.1,14,74.8,1,16,36.5,484,0,3.9,0,0,0,0,0,0,0
ジェミーウェイ,7,47.4,3.7,11.8,1800,7,9,3,458,0,54.0,13,115.4,14,6,54,10,10,10,37.2,458,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンジルコン,9,68.4,5.3,17.4,1800,7,10,1,470,+4,54.0,9,112.6,16,16,54,6,8,0,34.5,466,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インスタントカーマ,12,87.2,6.1,20.1,1800,8,11,4,490,+6,54.0,12,110.9,14,5,54,10,10,0,35.6,484,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンジェリーブル,4,4.0,1.1,2.5,1800,8,12,6,432,-2,54.0,4,74.2,15,6,54,10,10,0,37.4,434,0,0.6,2,69.9,16,13,7,6,37.0,434,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
