馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
セルリアンアラシ,10,4.2,1.6,2.0,1700,1,1,9,494,+4,57.0,1,103.9,15,10,57,2,4,2,37.3,490,+8,-0.1,0,0,0,0,0,0,0,0,0,0,1,113.0,16,8,1,1,37.9,482,0,-0.2,1,113.2,8,3,39.7,482,+4,0.0,5,115.3,1,39.1,478,+2,1.2
クルークハイト,6,11.1,3.6,5.1,1700,2,2,9,458,-8,55.0,9,106.0,14,8,55,5,7,7,37.0,466,0,0.9,1,105.9,13,4,4,3,37.4,466,+4,-0.2,2,105.8,8,7,4,4,38.1,462,+4,0.4,5,107.2,9,9,39.3,458,+6,0.3,6,106.6,15,39.0,452,-4,0.9
ブルヴェルソン,13,9.1,2.8,3.9,1700,2,3,1,520,-4,55.0,1,115.3,14,2,54,2,2,2,36.8,524,+24,0.0,1,116.3,7,5,3,3,37.8,500,+16,-0.2,7,98.9,11,10,7,5,34.8,484,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フィルムフランセ,7,17.8,3.5,4.9,1700,3,4,2,492,+2,55.0,1,114.5,13,3,55,5,4,5,37.9,490,0,-0.4,8,83.9,16,2,7,9,36.9,490,+2,0.7,11,107.3,15,11,3,3,39.0,488,+4,1.4,10,106.4,13,5,39.0,484,0,2.1,1,107.3,13,37.8,484,0,0.0
ブライトリビング,3,4.5,1.6,2.1,1700,3,5,6,476,-6,55.0,4,111.1,16,5,55,2,2,2,37.8,482,+6,0.6,9,97.3,15,1,5,5,37.3,476,-4,2.1,2,97.5,16,16,4,4,36.4,480,-4,0.1,1,113.3,7,3,38.4,484,+6,-0.1,2,114.9,12,37.8,478,-12,0.5
ウォーターイーグル,15,31.3,5.3,7.5,1700,4,6,15,524,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,5,106.4,15,12,2,2,39.4,524,0,0.4,8,113.5,15,8,1,1,38.7,524,-4,1.1,7,85.5,3,8,38.6,528,0,1.0,0,0,0,0,0,0,0
メイスンスパート,5,132.1,19.9,29.0,1700,4,7,28,460,+4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,15,108.8,15,1,4,3,41.1,456,-10,3.1,0,0,0,0,0,0,0,0,0,0,11,97.9,12,2,37.7,466,0,1.1,1,106.5,15,37.4,466,+6,-0.3
サウンドマジック,14,20.6,4.4,6.3,1700,5,8,12,450,+12,55.0,13,115.3,15,9,52,1,1,1,38.9,438,-4,1.6,1,106.9,14,12,1,1,38.2,442,+8,-0.3,1,107.6,15,14,1,1,38.7,434,-2,0.0,5,106.6,5,2,35.2,436,0,0.7,13,115.6,3,39.9,436,-2,2.1
アンプラグド,9,41.3,5.8,8.4,1700,5,9,8,498,+4,57.0,11,112.8,15,3,57,15,14,13,37.5,494,-2,1.4,4,106.3,15,3,14,13,38.1,496,-2,0.3,8,107.1,15,13,11,11,37.5,498,+2,1.4,4,114.3,8,9,37.4,496,-2,0.3,9,114.7,10,39.4,498,-4,3.3
シンゼンドリーム,4,9.3,2.8,3.8,1700,6,10,4,466,+2,57.0,13,97.5,16,11,57,13,13,0,37.3,464,-34,2.1,8,113.5,15,9,11,11,37.5,498,+24,0.6,2,96.8,16,4,10,11,35.8,474,-4,0.0,4,111.4,5,6,37.8,478,+4,0.5,3,113.1,5,38.5,474,-12,0.9
コスモバーダン,12,114.5,20.2,29.5,1700,6,11,17,518,-4,57.0,7,105.8,15,7,57,6,5,4,38.1,522,+6,1.8,8,113.5,16,13,6,7,36.8,516,+2,1.5,3,119.1,11,7,6,7,37.0,514,-4,0.1,9,135.4,5,3,40.0,518,+6,1.9,4,156.6,6,38.6,512,-6,0.4
リキサンダイオー,8,44.8,7.8,11.2,1700,7,12,7,460,+6,57.0,8,156.4,11,3,55,2,2,2,41.3,454,-8,2.9,4,105.5,14,11,1,1,37.8,462,0,0.6,12,106.6,14,1,8,7,38.6,462,-4,1.1,7,133.9,1,3,38.4,466,+8,1.9,3,156.2,11,38.4,458,-6,0.0
ローレルリーベ,1,5.0,1.7,2.3,1700,7,13,30,508,0,57.0,1,105.7,15,4,54,4,4,4,38.3,508,-6,-0.2,6,114.3,13,6,5,4,38.8,514,+6,2.4,1,114.6,16,1,6,6,38.6,508,-2,-0.1,3,107.7,10,4,38.4,510,+10,0.2,1,108.4,8,38.9,500,-12,-0.2
トーホウリーガル,11,92.5,14.4,21.0,1700,8,14,13,520,-10,57.0,8,106.2,14,13,57,6,7,8,38.4,530,0,0.7,6,106.9,15,9,5,5,37.5,530,+2,1.2,6,114.6,16,4,2,2,38.9,528,+2,0.6,4,114.9,10,8,38.6,526,-8,0.2,13,116.2,8,41.8,534,+4,2.2
ヒルノサルバドール,2,12.4,2.8,3.9,1700,8,15,12,448,+2,57.0,8,105.3,14,5,55,1,1,1,39.7,446,-2,2.3,6,104.4,13,3,7,6,37.1,448,-2,0.8,2,106.1,15,12,1,1,39.0,450,-2,0.4,3,106.1,9,1,39.0,452,+2,0.4,1,105.2,10,37.5,450,+12,-0.2
