馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
イグレット,5,5.1,1.2,2.1,1800,1,1,4,448,+4,54.0,4,115.7,16,3,54,11,11,9,40.1,444,-2,0.8,4,117.3,16,8,12,10,39.5,446,+4,2.6,4,116.2,13,10,10,12,40.0,442,-8,1.0,3,115.8,7,4,37.8,450,0,0.7,0,0,0,0,0,0,0
アルドーレ,2,13.4,2.6,4.9,1800,2,2,22,492,+20,56.0,10,110.2,13,9,54,11,11,11,40.4,472,+8,4.5,7,113.0,9,1,8,8,36.5,464,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノカプリス,12,138.5,13.3,27.2,1800,2,3,10,524,+6,56.0,10,118.6,16,1,55,10,11,10,40.0,518,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドリームバンバン,4,21.3,2.7,5.2,1800,3,4,2,466,0,56.0,6,117.9,15,5,56,4,3,7,40.1,466,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムホマレボシ,8,81.0,7.1,14.4,1800,3,5,12,476,-8,54.0,0,0,0,0,0,0,0,0,0,0,0,0,12,123.7,12,1,12,12,39.3,484,-6,9.4,12,99.3,14,14,9,8,35.7,490,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セイゲイル,7,178.2,22.5,46.6,1800,4,6,2,498,-10,56.0,10,119.6,15,3,56,15,15,15,39.9,508,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ククリナイフ,14,370.5,27.9,57.8,1800,4,7,0,444,0,56.0,15,88.1,16,8,56,13,13,0,38.6,444,+16,3.1,14,73.5,16,1,15,14,39.2,428,-4,3.3,13,71.7,15,11,14,12,36.0,432,-4,2.1,13,70.8,5,11,36.0,436,0,1.5,15,99.8,15,39.1,436,+4,4.0
ホウオウウィング,9,33.1,4.2,8.3,1800,5,8,2,470,-8,56.0,10,125.1,16,14,56,5,5,6,36.3,478,-4,1.4,8,120.1,16,10,6,7,40.9,482,+2,1.8,9,116.7,14,1,6,5,40.1,480,+8,1.2,6,114.0,11,2,35.8,472,0,1.2,0,0,0,0,0,0,0
ウォーターエルピス,10,23.7,3.8,7.4,1800,5,9,1,524,+2,56.0,10,137.4,16,2,56,6,6,8,36.9,522,-4,1.2,6,123.3,13,8,9,9,36.0,526,0,1.0,10,117.3,12,2,7,7,40.1,526,0,2.9,4,124.2,3,5,36.3,526,+4,1.4,6,133.7,10,36.7,522,0,0.8
ブルベアカボス,13,384.9,38.9,80.5,1800,6,10,1,436,-2,55.0,11,120.3,13,1,56,13,13,13,41.8,438,+4,4.1,9,119.5,15,4,14,14,40.1,434,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストーミーバローズ,1,2.3,1.1,1.6,1800,6,11,2,464,+2,56.0,11,124.6,15,14,56,9,8,7,36.2,462,-2,0.9,2,124.6,11,6,3,4,35.5,464,0,0.1,2,132.9,12,13,2,2,36.2,464,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライナス,6,20.5,2.8,5.3,1800,7,12,0,484,0,56.0,8,75.8,16,11,56,9,7,0,38.4,484,0,2.9,6,88.3,14,9,7,7,39.6,484,+4,1.5,3,87.1,11,2,5,5,39.1,480,-6,0.9,6,69.8,3,5,35.8,486,-2,0.3,2,71.0,4,35.6,488,0,0.3
ヴィグランドユウキ,11,312.5,32.8,67.9,1800,7,13,1,508,0,56.0,16,99.7,16,5,56,16,16,0,36.4,508,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イッツパーフェクト,15,57.6,7.2,14.5,1800,8,14,0,504,-2,56.0,10,121.6,12,12,56,7,8,9,41.9,506,-2,4.8,9,85.2,10,3,1,1,38.7,508,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドゥリトル,3,3.0,1.1,1.4,1800,8,15,2,488,+2,56.0,3,116.1,10,2,56,9,7,6,38.0,486,0,0.3,5,116.2,16,2,2,1,42.2,486,+4,1.3,8,96.4,15,12,14,14,34.0,482,+4,1.1,6,113.5,7,8,38.1,478,+2,0.9,6,96.7,9,34.5,476,+4,1.0
