馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ナリタカピリナ,5,19.1,2.7,5.6,1800,1,1,7,492,+10,54.0,12,117.0,16,15,54,11,11,10,38.5,482,+2,1.3,4,116.1,14,1,14,14,38.2,480,+2,0.5,7,116.5,9,5,7,8,38.1,478,-2,1.4,14,127.1,9,14,35.7,480,0,3.6,0,0,0,0,0,0,0
ダイシンマナ,9,163.6,22.1,49.6,1800,2,2,12,422,+18,54.0,7,93.2,11,1,54,11,11,10,40.7,404,-8,1.0,10,119.0,15,15,6,6,41.0,412,-12,3.9,12,119.3,14,8,13,12,39.3,424,-2,2.9,8,117.0,13,10,38.4,426,0,1.6,0,0,0,0,0,0,0
フラッシュイメル,10,217.3,25.1,56.4,1800,3,3,4,398,-6,52.0,12,85.3,18,15,54,16,15,0,35.8,404,+20,2.0,0,0,0,0,0,0,0,0,0,0,12,89.1,16,5,13,12,38.8,384,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デイジーメーカー,4,1.9,1.1,1.1,1800,4,4,2,502,-2,54.0,5,116.8,16,2,54,14,14,14,38.2,504,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カルチョ,7,6.3,1.4,2.3,1800,4,5,2,408,+2,54.0,3,116.6,16,16,54,8,8,7,38.5,406,-1,0.1,3,91.3,12,9,10,9,37.7,407,-7,1.0,6,120.5,12,3,8,8,40.7,414,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グローバルフェイム,6,9.2,1.6,3.0,1800,5,6,2,490,0,54.0,7,117.0,16,6,54,2,2,3,39.2,490,0,0.5,6,110.3,15,13,7,8,39.8,490,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クナップフラウ,11,5.3,1.8,3.4,1800,5,7,3,424,0,54.0,9,110.0,18,13,54,11,7,0,36.4,424,+2,1.2,11,122.8,16,15,4,4,35.3,422,-6,1.0,11,96.9,15,5,11,10,35.6,428,+10,1.8,3,83.4,2,9,35.8,418,0,1.0,0,0,0,0,0,0,0
シゲルマツタケ,1,44.0,5.6,12.1,1800,6,8,2,448,+4,54.0,11,88.3,16,13,54,12,12,0,38.9,444,-4,2.8,5,88.4,15,4,5,6,37.7,448,+4,1.1,8,87.4,16,10,13,13,38.5,444,+10,1.2,3,91.8,1,3,40.4,434,0,2.6,7,60.6,5,36.1,434,-4,1.4
ピエナシニスター,2,11.4,1.9,3.7,1800,6,9,2,462,0,54.0,6,116.9,16,11,54,8,8,7,38.7,462,+2,0.4,6,88.5,15,13,7,6,37.4,460,+2,1.2,4,74.5,15,10,10,9,37.4,458,+8,1.4,8,114.9,12,11,38.5,450,+2,1.0,5,116.5,2,40.3,448,+4,2.2
レガーメ,13,25.8,4.8,10.2,1800,7,10,0,534,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガーネットウィング,8,124.2,16.8,37.7,1800,7,11,6,478,+2,53.0,13,88.4,16,2,53,9,10,0,39.6,476,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルミズナ,3,20.7,3.5,7.4,1800,8,12,3,498,+2,53.0,6,114.8,15,3,53,7,6,10,38.6,496,+2,1.5,9,116.8,16,1,6,5,40.5,494,-2,1.7,7,116.4,15,7,12,11,39.6,496,-10,1.6,6,118.4,3,6,39.9,506,+4,1.9,3,118.3,3,41.0,502,-8,2.1
トウカイボヌール,12,299.8,59.3,133.9,1800,8,13,3,444,-6,51.0,11,117.7,14,3,51,8,8,10,40.9,450,+14,3.7,0,0,0,0,0,0,0,0,0,0,10,91.0,16,13,14,12,39.2,436,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
