馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トゥービーシック,5,33.3,0,1,1800,1,0,0,0,1,1,1,432,-12,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,9,0,1,2100,137.1,0,1,0,0,13,8,3,54,3,3,4,4,40.2,444,+18,3.0,0,0,1,0,0,0,0,0,0,0,6,0,1,1700,110.9,1,0,0,0,15,15,3,54,3,4,3,4,41.1,426,-2,0.9,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.7,1,0,0,0,15,6,3,54,4,3,3,2,40.5,428,+2,0.4,0,0,0,0,0,0,0,0,0,1,7,0,1,1700,108.3,0,1,0,0,16,11,3,54,14,13,12,10,39.0,426,-4,1.2,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,101.0,0,1,0,0,15,4,3,54,13,13,0,0,37.7,430,+2,1.0
シゲルヒスイ,3,4.9,0,1,1800,1,0,0,0,2,2,1,476,0,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,112.3,0,0,0,1,12,10,3,56,4,4,5,4,37.6,476,+2,0.7,0,0,0,0,0,0,1,0,0,0,11,0,1,1900,124.9,1,0,0,0,11,4,3,56,2,2,2,2,41.1,474,-2,1.9,0,0,0,0,0,0,1,0,0,0,9,0,1,1900,124.9,1,0,0,0,13,4,3,53,6,6,8,8,39.3,476,-4,2.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,116.8,0,1,0,0,15,15,3,53,2,2,2,2,40.4,480,0,0.8,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,117.3,1,0,0,0,15,9,3,56,3,2,2,2,39.8,480,+4,0.2
スペースコロニー,4,11.1,0,1,1800,1,0,0,0,3,3,2,442,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,115.6,1,0,0,0,16,1,3,56,1,1,1,1,39.5,444,0,0.7,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,117.3,1,0,0,0,16,5,3,56,3,3,4,4,41.6,444,+4,2.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,116.8,1,0,0,0,13,9,3,55,2,2,2,2,40.7,440,0,1.1,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,74.1,1,0,0,0,16,10,3,55,4,4,0,0,38.6,440,0,0.9,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,89.9,1,0,0,0,11,11,3,55,2,3,0,0,42.2,440,0,3.7
カセノウィナー,1,1.7,0,1,1800,1,0,0,0,4,4,3,482,-6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,114.2,0,1,0,0,11,7,3,56,2,2,2,2,38.1,488,-4,0.9,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.2,1,0,0,0,16,11,3,56,6,5,5,4,40.5,492,0,0.8,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,103.2,1,0,0,0,14,1,3,55,14,12,0,0,38.1,492,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジェミニキング,10,19.6,0,1,1800,1,0,0,0,5,5,0,452,0,0,0,1,3,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボルンカズマ,6,34.6,0,1,1800,1,0,0,0,6,6,2,496,-4,1,0,0,3,55.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,110.3,1,0,0,0,15,2,3,55,5,5,6,9,39.8,500,+18,1.1,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,110.7,0,1,0,0,6,4,3,55,1,1,0,0,37.7,482,+2,2.2,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,109.5,1,0,0,0,9,7,3,55,6,5,0,0,37.3,480,-2,1.5,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,128.0,1,0,0,0,10,2,3,55,8,6,9,9,36.6,482,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒシマデイラ,9,24.1,0,1,1800,1,0,0,0,7,7,8,442,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,10,1,0,1400,83.4,1,0,0,0,18,11,3,56,6,6,0,0,36.8,440,-4,1.9,0,0,0,0,0,0,0,0,1,0,8,1,0,1400,85.0,0,1,0,0,18,8,3,55,3,3,0,0,36.7,444,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トンバ,8,104.1,0,1,1800,1,0,0,0,7,8,11,460,-14,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,111.0,1,0,0,0,16,16,3,56,12,13,14,13,39.4,474,+6,2.8,0,0,0,0,0,0,1,0,0,0,14,1,0,2000,128.6,1,0,0,0,14,6,3,55,14,14,14,14,36.4,468,0,4.5,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,119.2,1,0,0,0,13,11,3,55,13,13,11,11,41.1,468,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パワポケチャラット,7,21.1,0,1,1800,1,0,0,0,8,9,2,444,+6,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,109.7,1,0,0,0,15,6,3,56,10,9,4,3,40.0,438,0,1.7,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,123.9,1,0,0,0,16,16,3,56,12,13,7,6,36.3,438,-2,1.1,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,134.8,1,0,0,0,16,14,3,56,9,8,9,9,35.1,440,-14,1.4,0,0,0,0,0,1,0,0,0,0,13,1,0,2000,123.5,1,0,0,0,16,6,3,56,7,8,12,12,36.2,454,-4,1.2,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,123.1,1,0,0,0,18,12,3,55,18,18,11,8,35.7,458,+10,0.1
サクラザチェンジ,2,5.4,0,1,1800,1,0,0,0,8,10,2,476,+6,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,109.2,1,0,0,0,15,2,3,56,12,12,12,9,38.5,470,-8,1.2,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.4,1,0,0,0,16,9,3,56,9,8,7,7,40.4,478,0,1.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.2,0,1,0,0,16,1,3,56,7,7,5,5,41.5,478,+6,1.0,0,0,0,0,1,0,0,0,0,0,8,0,1,2100,136.5,0,1,0,0,16,5,3,56,12,12,11,11,40.2,472,0,3.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,118.6,1,0,0,0,16,13,3,56,7,7,4,4,41.3,472,+2,0.6
