馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
プリンセスアール,9,177.9,1,0,2000,1,0,0,0,1,1,0,456,-4,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,1,11,1,0,1800,109.4,0,1,0,0,16,8,4,54,10,12,12,12,36.0,460,+4,1.2,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,94.3,1,0,0,0,11,1,4,52,8,8,0,0,33.2,456,-4,0.6,0,0,1,0,0,0,0,0,0,0,15,1,0,1200,71.6,1,0,0,0,15,9,4,52,15,15,0,0,35.0,460,+8,2.4,0,0,0,0,0,0,0,0,0,0,7,0,1,1600,106.4,1,0,0,0,9,1,4,54,8,9,9,9,40.9,452,-1,2.7,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,94.0,1,0,0,0,12,11,4,54,9,10,8,8,40.9,453,0,2.5
イタリアンホワイト,4,6.9,1,0,2000,1,0,0,0,1,2,10,512,+8,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,121.7,1,0,0,0,18,14,5,55,12,10,8,11,34.5,504,-2,0.8,0,0,1,0,0,0,0,0,0,0,4,1,0,2000,121.1,1,0,0,0,16,1,5,55,7,7,7,8,35.5,506,-2,0.6,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,108.1,1,0,0,0,13,5,5,55,2,4,5,0,35.2,508,-10,1.1,0,0,0,1,0,0,0,0,0,0,8,1,0,2000,120.4,0,1,0,0,15,3,5,55,5,5,0,0,35.6,518,+16,1.3,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,107.0,1,0,0,0,12,5,5,55,4,4,4,0,34.2,502,-4,0.0
レディーキティ,10,31.2,1,0,2000,1,0,0,0,2,3,20,408,+4,0,1,0,4,54.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,114.2,0,1,0,0,16,14,4,54,3,3,3,2,39.0,404,-2,1.2,0,0,0,0,0,0,0,0,0,1,4,1,0,2000,121.6,0,0,1,0,18,16,4,54,11,10,9,8,36.8,406,0,0.6,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,107.6,1,0,0,0,16,10,4,54,2,4,4,4,35.6,406,-2,0.9,0,0,0,0,0,0,1,0,0,0,3,1,0,1600,96.5,0,0,1,0,16,14,4,54,12,3,3,0,35.8,408,-6,0.8,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,94.1,0,1,0,0,18,13,4,54,11,11,0,0,35.0,414,+10,0.3
ラントシャフト,8,143.1,1,0,2000,1,0,0,0,2,4,12,456,0,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,8,1,0,2000,121.2,1,0,0,0,16,1,5,55,11,12,14,12,35.6,456,+6,1.2,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,108.4,1,0,0,0,12,12,5,55,11,1,1,0,35.7,450,-8,1.6,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,95.6,1,0,0,0,13,11,5,55,11,10,0,0,34.5,458,+2,0.9,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,108.7,1,0,0,0,18,15,5,53,10,12,0,0,35.8,456,+6,1.7,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,95.0,1,0,0,0,18,11,5,55,16,16,0,0,35.7,450,-6,1.1
ウスベニノキミ,2,2.1,1,0,2000,1,0,0,0,3,5,2,450,-2,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,120.7,1,0,0,0,14,13,4,49,12,11,12,12,33.8,452,+8,0.7,0,0,0,0,0,0,0,0,1,0,4,1,0,2200,133.3,1,0,0,0,10,5,4,52,9,8,9,6,36.3,444,+4,1.4,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,121.4,1,0,0,0,10,5,4,53,5,6,6,0,32.7,440,+2,0.1,0,0,0,0,0,0,0,0,1,0,11,1,0,1800,107.1,1,0,0,0,15,2,4,54,3,3,0,0,34.8,438,-4,1.4,0,0,0,0,0,0,0,0,0,1,2,1,0,2000,119.8,1,0,0,0,8,1,4,52,7,7,2,2,34.4,442,+6,0.1
マセラシオン,13,40.9,1,0,2000,1,0,0,0,3,6,8,440,0,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,14,1,0,2200,135.4,1,0,0,0,18,5,4,51,18,18,18,18,35.0,440,-8,1.2,0,0,0,1,0,0,0,0,0,0,9,1,0,2000,120.7,1,0,0,0,13,12,4,53,13,13,0,0,34.5,448,+6,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,119.1,1,0,0,0,18,13,4,52,16,16,14,9,34.4,442,+4,-0.4,0,0,0,0,0,0,1,0,0,0,9,0,1,1800,114.0,0,0,0,1,16,13,4,54,9,9,8,8,37.6,438,-4,1.7,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,110.8,0,1,0,0,18,15,4,54,17,16,0,0,36.6,442,+2,2.0
レッドアルジーヌ,7,11.4,1,0,2000,1,0,0,0,4,7,8,444,-6,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,7,1,0,2200,134.8,1,0,0,0,18,8,4,53,12,14,14,13,35.0,450,0,0.6,0,0,0,0,0,0,0,1,0,0,16,1,0,1800,108.1,1,0,0,0,17,10,4,53,16,16,0,0,34.5,450,+4,1.9,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,119.7,1,0,0,0,12,8,4,54,2,2,2,2,36.4,446,0,-0.2,0,0,0,0,0,0,0,0,0,1,3,1,0,2000,119.6,1,0,0,0,16,9,4,54,2,2,2,1,36.1,446,0,0.5,0,0,0,0,0,0,0,0,1,0,4,1,0,2400,146.4,1,0,0,0,17,2,4,54,5,5,6,6,37.1,446,-6,1.2
モハー,11,31.6,1,0,2000,1,0,0,0,4,8,2,490,-6,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1400,81.5,1,0,0,0,18,2,5,54,4,2,0,0,34.9,496,+4,0.6,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,107.0,1,0,0,0,15,10,5,54,6,5,8,7,38.2,492,-2,0.8,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,113.6,1,0,0,0,13,5,5,55,6,6,6,6,38.6,494,+4,1.7,0,0,0,0,0,0,0,1,0,0,14,0,1,1800,115.9,1,0,0,0,14,5,5,55,7,7,8,10,40.2,490,0,2.7,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,115.2,1,0,0,0,14,13,5,55,6,6,7,6,40.4,490,+6,0.8
ウェディングベール,6,98.1,1,0,2000,1,0,0,0,5,9,0,446,0,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,1,13,1,0,2000,123.1,1,0,0,0,17,14,4,54,10,10,11,12,36.6,446,-2,0.9,0,0,0,0,0,1,0,0,0,0,15,1,0,2000,122.6,1,0,0,0,16,7,4,54,13,11,11,11,35.3,448,+16,1.3,0,0,1,0,0,0,0,0,0,0,1,1,0,2000,119.7,1,0,0,0,16,5,4,52,2,2,2,2,35.9,432,-2,-0.1,0,0,0,0,1,0,0,0,0,0,9,1,0,1800,109.3,1,0,0,0,18,13,4,51,12,10,6,0,35.0,434,0,1.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,108.6,1,0,0,0,18,7,4,51,4,3,3,0,34.8,434,-6,0.1
ロックザボート,12,78.1,1,0,2000,1,0,0,0,5,10,12,504,+12,0,1,0,4,54.0,0,0,1,0,0,0,0,0,0,0,16,1,0,2000,122.2,1,0,0,0,16,9,4,53,14,13,9,15,36.9,492,-10,2.2,0,0,0,1,0,0,0,0,0,0,13,1,0,1800,110.0,0,1,0,0,13,3,4,52,13,13,0,0,34.4,502,+12,1.7,0,0,0,0,0,0,0,0,1,0,9,1,0,2000,120.9,1,0,0,0,11,1,4,50,6,6,8,9,35.0,490,+4,1.7,0,0,1,0,0,0,0,0,0,0,1,1,0,1800,109.6,1,0,0,0,15,14,4,51,12,12,11,5,35.6,486,+20,0.0,0,0,0,0,0,0,0,1,0,0,14,1,0,1800,113.8,1,0,0,0,16,8,4,54,14,15,0,0,38.0,466,0,4.3
