馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ミラビリア,3,66.3,0,1,1400,1,0,0,0,1,1,6,464,-10,0,1,0,4,52.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,73.1,1,0,0,0,16,14,4,53,11,10,0,0,37.6,474,+12,0.9,0,0,1,0,0,0,0,0,0,0,11,0,1,1150,70.4,1,0,0,0,16,3,4,51,15,16,0,0,36.8,462,-4,1.5,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,72.5,0,1,0,0,16,4,4,50,12,11,0,0,37.2,466,+2,1.3,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,72.8,1,0,0,0,15,3,4,52,2,2,0,0,38.6,464,+4,1.7,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,67.9,0,0,1,0,16,12,4,49,3,4,0,0,36.1,460,+8,0.6
ファステンバーグ,7,23.1,0,1,1400,1,0,0,0,1,2,7,444,-4,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,85.8,1,0,0,0,16,16,4,54,8,5,0,0,38.3,448,+6,0.8,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,84.7,1,0,0,0,16,5,4,54,5,5,0,0,37.7,442,-2,0.5,0,0,0,0,0,0,1,0,0,0,12,0,1,1200,73.8,1,0,0,0,16,12,4,54,3,3,0,0,38.3,444,+6,1.1,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,72.8,0,1,0,0,16,1,4,53,4,4,0,0,37.8,438,-2,0.8,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,72.8,1,0,0,0,16,1,4,53,8,8,0,0,37.2,440,0,1.0
ネイビーアッシュ,11,3.9,0,1,1400,1,0,0,0,2,3,6,478,-6,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.9,1,0,0,0,16,10,4,54,11,8,0,0,37.6,484,-2,0.2,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,68.5,1,0,0,0,16,14,4,54,6,6,0,0,34.4,486,+12,0.4,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,81.0,1,0,0,0,18,8,4,54,8,5,0,0,34.1,474,+6,-0.1,0,0,0,1,0,0,0,0,0,0,2,1,0,1400,82.6,0,1,0,0,16,7,4,54,11,11,0,0,35.8,468,0,0.2,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,71.3,1,0,0,0,16,9,4,54,5,4,0,0,35.9,468,+6,0.3
チカリータ,1,2.6,0,1,1400,1,0,0,0,2,4,1,458,-4,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.9,0,1,0,0,16,1,6,55,11,12,0,0,36.7,462,-6,0.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,86.0,1,0,0,0,13,2,6,55,11,11,0,0,36.7,468,+2,0.3,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.0,1,0,0,0,16,5,6,55,15,15,0,0,36.3,466,0,0.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,72.7,1,0,0,0,16,14,6,55,9,9,0,0,36.3,466,+4,1.4,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,85.3,1,0,0,0,16,14,6,55,5,6,0,0,37.3,462,-8,0.5
ハウリング,9,7.6,0,1,1400,1,0,0,0,3,5,12,460,-10,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,86.8,1,0,0,0,16,10,4,54,3,3,0,0,39.6,470,0,1.8,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.6,0,1,0,0,14,5,4,53,2,1,0,0,37.9,470,0,0.4,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,86.1,0,0,1,0,16,10,4,53,5,4,0,0,38.1,470,0,2.2,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,84.4,1,0,0,0,16,14,4,52,4,3,0,0,38.0,470,+2,0.2,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,87.2,1,0,0,0,16,11,4,54,9,9,0,0,38.5,468,+8,1.9
ジョーダンヒロイン,15,80.0,0,1,1400,1,0,0,0,3,6,12,440,-4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.1,0,0,1,0,10,1,4,54,4,3,3,3,38.3,444,-1,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1230,80.8,0,1,0,0,10,3,4,54,4,5,5,4,39.0,445,-7,-0.4,0,0,0,0,0,0,0,0,0,0,8,0,1,1400,93.1,1,0,0,0,10,5,4,54,3,3,6,8,40.5,452,-8,1.8,0,0,0,0,0,0,0,0,0,0,3,0,1,1230,80.9,0,1,0,0,10,5,4,54,4,4,2,3,39.9,460,+12,1.3,0,0,0,0,0,0,0,0,0,1,16,0,1,1700,112.3,1,0,0,0,16,14,4,54,14,14,15,16,41.3,448,+6,5.2
ハタノレジーナ,14,236.8,0,1,1400,1,0,0,0,4,7,3,444,-6,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,87.9,1,0,0,0,9,2,4,54,5,4,3,0,38.2,450,-6,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.8,1,0,0,0,10,10,4,54,2,1,1,0,37.3,456,+2,-1.8,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,89.4,1,0,0,0,10,9,4,54,4,3,4,0,39.3,454,-3,0.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.7,1,0,0,0,8,5,4,55,4,4,4,0,38.2,457,+1,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.1,1,0,0,0,8,7,4,54,4,2,2,0,37.1,456,+8,0.0
アクアリオ,13,120.1,0,1,1400,1,0,0,0,4,8,15,448,+2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,1150,69.8,1,0,0,0,16,9,5,55,3,2,0,0,37.9,446,-6,0.6,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,85.9,1,0,0,0,14,8,5,55,3,2,0,0,37.5,452,+2,0.9,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,114.7,1,0,0,0,13,10,5,55,3,3,3,3,40.7,450,+2,1.7,0,0,0,1,0,0,0,0,0,0,14,0,1,1800,117.4,1,0,0,0,15,10,5,55,1,1,1,1,43.9,448,+12,4.0
メイショウアテン,4,119.9,0,1,1400,1,0,0,0,5,9,2,476,-8,0,1,0,5,54.0,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,101.0,1,0,0,0,15,8,5,55,2,2,0,0,38.9,484,+12,1.8,0,0,0,0,0,0,1,0,0,0,10,0,1,1200,73.5,0,1,0,0,14,1,5,52,11,9,0,0,37.2,472,+4,1.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.2,1,0,0,0,16,3,5,55,13,12,0,0,38.0,468,0,1.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,85.4,0,1,0,0,16,6,5,55,4,5,0,0,38.9,468,+4,2.7,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,72.3,1,0,0,0,15,5,5,55,11,10,0,0,37.3,464,0,0.7
ロードナカヤマ,8,51.1,0,1,1400,1,0,0,0,5,10,4,484,-4,0,1,0,5,52.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1200,73.5,0,1,0,0,13,13,5,52,9,9,0,0,36.8,488,+4,0.8,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,117.5,1,0,0,0,16,16,5,53,6,6,9,13,41.2,484,-8,2.1,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.3,1,0,0,0,16,4,5,53,4,4,0,0,39.2,492,+18,1.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,85.8,1,0,0,0,16,4,5,53,9,10,0,0,37.4,474,+2,0.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,85.9,1,0,0,0,16,13,5,55,3,3,0,0,37.3,472,-6,0.0
