馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヘルムヴィーゲ,7,13.8,0,1,1800,1,0,0,0,1,1,1,458,+4,0,1,0,3,54.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,115.1,0,1,0,0,14,8,3,54,14,14,13,13,38.1,454,+2,1.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,111.0,0,1,0,0,16,6,3,54,6,7,0,0,37.5,452,-8,1.4,0,0,0,0,0,0,0,0,0,1,7,1,0,2000,124.2,1,0,0,0,18,13,3,54,7,7,7,7,36.2,460,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショーギーニ,13,183.9,0,1,1800,1,0,0,0,2,2,8,502,-14,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,14,0,1,1200,76.3,0,1,0,0,15,1,3,56,12,13,0,0,38.1,516,+14,3.6,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,89.9,0,1,0,0,15,11,3,56,2,3,0,0,40.9,502,-2,2.3,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,76.5,1,0,0,0,12,11,3,55,6,8,0,0,39.5,504,-12,3.8,0,0,0,0,0,0,1,0,0,0,10,1,0,1200,72.5,1,0,0,0,12,1,3,54,12,11,0,0,35.7,516,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヨイタビヲ,9,157.5,0,1,1800,1,0,0,0,3,3,2,490,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,88.2,1,0,0,0,16,7,3,55,14,14,0,0,38.5,486,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グッドヴィジョン,8,9.0,0,1,1800,1,0,0,0,4,4,1,508,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,87.2,1,0,0,0,15,4,3,54,2,2,0,0,39.4,506,+4,1.8,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.4,1,0,0,0,16,6,3,54,3,3,0,0,40.3,502,-4,2.5,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,88.1,1,0,0,0,16,10,3,52,3,3,0,0,39.3,506,-2,0.6,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,86.6,1,0,0,0,16,16,3,54,2,3,0,0,39.4,508,+8,0.9,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,87.4,1,0,0,0,16,16,3,54,9,9,0,0,38.7,500,0,0.2
スズカブランコ,1,4.9,0,1,1800,1,0,0,0,4,5,2,442,-4,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,109.4,1,0,0,0,15,15,3,55,6,5,3,4,39.3,446,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トップノッチ,2,58.4,0,1,1800,1,0,0,0,5,6,40,488,+22,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,1700,110.6,1,0,0,0,14,8,3,54,1,2,8,8,39.0,466,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノサルバドル,12,105.1,0,1,1800,1,0,0,0,5,7,43,484,+24,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,129.9,0,0,1,0,10,4,3,54,8,8,9,10,36.9,460,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マサハヤブリュッヘ,4,97.5,0,1,1800,1,0,0,0,6,8,17,458,-6,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,124.1,1,0,0,0,16,7,3,56,16,16,15,15,36.9,464,+16,1.2,1,0,0,0,0,0,0,0,0,0,10,1,0,2000,128.7,0,1,0,0,16,1,3,54,14,13,16,14,38.9,448,-6,1.8,1,0,0,0,0,0,0,0,0,0,12,1,0,1800,114.9,0,1,0,0,14,3,3,54,6,6,7,10,37.1,454,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーマオ,3,3.6,0,1,1800,1,0,0,0,6,9,15,436,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,116.8,1,0,0,0,13,12,3,56,6,6,5,5,37.4,444,0,0.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,116.5,1,0,0,0,15,12,3,56,7,8,9,7,38.9,444,0,1.2,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,115.5,0,1,0,0,15,7,3,55,8,7,7,5,37.6,444,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーアコルレオーネ,6,108.7,0,1,1800,1,0,0,0,7,10,0,430,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,108.6,1,0,0,0,14,1,3,56,6,7,0,0,36.3,432,0,1.7,0,0,0,0,0,0,0,0,1,0,10,1,0,2400,153.4,1,0,0,0,10,4,3,56,2,2,2,2,35.9,432,+2,1.3,0,0,0,0,0,0,1,0,0,0,8,0,1,1900,126.1,1,0,0,0,13,8,3,56,12,11,8,8,39.0,430,-4,1.3,0,0,0,0,0,0,0,1,0,0,15,1,0,1600,98.6,1,0,0,0,16,16,3,56,16,15,0,0,37.8,434,-4,3.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,98.6,1,0,0,0,11,6,3,55,6,6,0,0,35.0,438,0,1.4
