馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ファンシャン,11,39.6,1,0,1000,1,0,0,0,1,1,9,426,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,71.2,0,0,1,0,12,11,3,54,2,2,0,0,36.5,426,-4,0.7,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,70.3,1,0,0,0,16,11,3,54,8,9,0,0,35.3,430,+8,0.7,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,71.1,1,0,0,0,16,9,3,54,5,5,0,0,36.6,422,+2,0.6,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,83.7,1,0,0,0,10,9,3,54,6,5,0,0,35.6,420,-4,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1200,71.5,1,0,0,0,15,15,3,54,1,1,0,0,36.2,424,-2,-0.2
オトナノジジョウ,8,21.3,1,0,1000,1,0,0,0,1,2,8,442,+8,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,95.5,1,0,0,0,16,14,3,54,2,2,1,0,36.6,434,+4,1.1,0,0,0,0,1,0,0,0,0,0,8,1,0,1400,82.9,1,0,0,0,10,10,3,54,1,1,0,0,34.9,430,-6,0.7,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,94.6,1,0,0,0,10,4,3,54,1,1,1,0,36.7,436,-6,0.8,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,96.6,1,0,0,0,16,6,3,54,1,1,1,0,35.1,442,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィクトリアポデル,15,71.6,1,0,1000,1,0,0,0,2,3,1,480,-2,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,12,1,0,1200,71.5,0,0,1,0,16,9,3,56,4,3,0,0,36.8,482,-8,1.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,69.7,1,0,0,0,18,13,3,56,1,1,0,0,35.6,490,-10,0.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,96.6,1,0,0,0,15,5,3,56,1,1,1,0,37.2,500,+10,1.1,0,0,0,0,1,0,0,0,0,0,8,1,0,1400,84.6,1,0,0,0,12,7,3,55,1,1,0,0,35.8,490,-4,1.6,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,74.2,0,0,0,1,16,5,3,54,2,2,0,0,39.9,494,0,3.1
ファストアズエバー,3,15.9,1,0,1000,1,0,0,0,2,4,1,450,0,0,1,0,3,54.0,0,0,0,1,0,0,0,0,0,0,10,1,0,1200,71.1,0,0,1,0,16,3,3,54,3,3,0,0,36.5,450,-2,1.1,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,71.2,0,0,1,0,12,1,3,54,4,2,0,0,36.3,452,0,0.7,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,69.9,1,0,0,0,16,2,3,54,2,2,0,0,35.4,452,0,0.3,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,70.7,1,0,0,0,16,11,3,54,6,6,0,0,36.1,452,+2,0.2,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,84.5,1,0,0,0,8,7,3,54,4,2,0,0,34.8,450,+8,0.8
アイルチャーム,2,8.1,1,0,1000,1,0,0,0,3,5,3,452,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,69.6,1,0,0,0,15,13,3,54,2,2,0,0,36.3,454,+2,0.4,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,88.1,0,1,0,0,9,3,3,52,4,6,0,0,40.8,452,+2,1.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,73.6,1,0,0,0,16,12,3,53,2,2,0,0,38.2,450,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユニキャラ,13,17.8,1,0,1000,1,0,0,0,3,6,10,482,-4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,72.8,1,0,0,0,16,11,3,52,3,3,0,0,39.0,486,+8,1.1,0,0,0,0,0,0,0,0,0,1,1,0,1,1000,59.7,0,1,0,0,13,11,3,54,3,2,0,0,36.8,478,-4,-0.3,0,0,0,0,0,0,1,0,0,0,14,1,0,1400,83.9,1,0,0,0,18,12,3,53,2,2,0,0,37.1,482,-2,1.4,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.9,1,0,0,0,16,12,3,54,3,3,0,0,38.5,484,0,0.7,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,73.5,0,1,0,0,14,1,3,54,2,2,0,0,37.7,484,0,0.4
テンモントム,7,37.9,1,0,1000,1,0,0,0,4,7,3,446,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,69.4,1,0,0,0,12,2,3,56,2,2,0,0,35.6,446,-2,0.6,0,0,0,0,0,0,0,1,0,0,10,1,0,1200,71.1,1,0,0,0,11,1,3,56,10,10,0,0,36.0,448,-6,1.7,0,0,0,0,0,1,0,0,0,0,15,1,0,1200,70.3,1,0,0,0,16,16,3,56,10,10,0,0,35.6,454,+10,1.1,0,0,0,0,0,0,0,0,1,0,10,1,0,1200,70.4,1,0,0,0,13,7,3,55,11,11,0,0,34.7,444,-2,1.4,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,74.2,1,0,0,0,16,5,3,52,9,14,0,0,39.8,446,+2,2.6
トーセンオパール,14,21.2,1,0,1000,1,0,0,0,4,8,25,394,-4,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,71.0,1,0,0,0,16,1,3,54,15,15,0,0,35.8,398,-6,0.5,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,84.3,1,0,0,0,8,4,3,54,5,5,0,0,34.4,404,-4,0.6,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,71.0,1,0,0,0,14,6,3,54,5,4,0,0,36.4,408,-2,0.4,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,69.8,1,0,0,0,16,4,3,54,9,7,0,0,35.2,410,0,0.4,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,70.3,1,0,0,0,10,9,3,54,4,4,0,0,35.0,410,0,-0.3
タガノカルラ,9,6.3,1,0,1000,1,0,0,0,5,9,1,430,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1200,68.7,1,0,0,0,15,8,3,56,14,10,0,0,33.4,436,0,0.6,0,0,0,0,0,0,0,0,1,0,2,1,0,1200,70.6,0,1,0,0,9,3,3,56,6,6,0,0,34.0,436,0,0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,95.7,1,0,0,0,8,5,3,56,5,4,0,0,33.9,436,-6,0.3,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.8,1,0,0,0,8,4,3,55,7,7,7,6,38.5,442,+2,0.9,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,115.6,1,0,0,0,10,2,3,56,5,5,6,7,39.5,440,+4,2.2
エスト,5,6.2,1,0,1000,1,0,0,0,5,10,11,470,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1400,84.5,1,0,0,0,8,1,3,54,1,1,0,0,36.3,476,+12,1.4,0,0,0,0,0,0,0,0,1,0,7,1,0,1200,70.2,1,0,0,0,13,12,3,54,10,9,0,0,34.7,464,-8,1.2,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,70.8,1,0,0,0,8,6,3,54,3,3,0,0,34.6,472,+2,0.2,0,0,0,0,0,0,0,1,0,0,5,1,0,1400,83.1,1,0,0,0,10,1,3,54,9,9,0,0,34.6,470,-4,0.4,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,68.4,1,0,0,0,14,8,3,54,1,1,0,0,35.1,474,+6,-0.1
