馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ストロングハピネス,12,164.2,1,0,1200,1,0,0,0,1,1,2,436,-21,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,93.0,0,0,1,0,10,5,6,56,9,9,8,8,40.0,457,+3,2.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,92.1,1,0,0,0,10,3,6,56,9,9,7,6,39.6,454,+2,1.2,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,95.4,0,1,0,0,8,2,6,56,1,1,1,1,42.8,452,-4,0.9,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,95.7,1,0,0,0,9,10,6,56,3,3,3,4,41.3,456,-1,2.4,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,94.7,0,1,0,0,9,4,6,56,3,3,4,4,40.0,457,+5,0.4
ダウンタウンキラリ,10,9.0,1,0,1200,1,0,0,0,1,2,19,438,-10,0,1,0,4,55.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,69.6,1,0,0,0,16,4,4,52,2,2,0,0,35.5,448,-6,0.8,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,70.2,1,0,0,0,16,5,4,54,1,1,0,0,36.1,454,+22,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,68.9,1,0,0,0,16,11,4,54,3,3,0,0,34.9,432,-4,-0.3,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,70.6,0,1,0,0,16,11,4,54,2,2,0,0,36.2,436,+4,0.5,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,71.5,1,0,0,0,16,6,4,54,8,7,0,0,35.8,432,-8,0.5
スズカブレーン,4,100.4,1,0,1200,1,0,0,0,2,3,4,488,-6,1,0,0,7,55.0,0,0,0,0,0,0,0,0,0,1,16,1,0,1200,70.2,1,0,0,0,18,14,7,57,2,2,0,0,36.4,494,+20,1.6,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,69.7,1,0,0,0,15,2,7,57,11,9,0,0,34.9,474,0,0.9,0,1,0,0,0,0,0,0,0,0,15,1,0,1200,69.7,1,0,0,0,16,10,7,57,14,15,0,0,35.3,474,0,1.0,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,87.6,0,1,0,0,16,7,7,54,2,2,0,0,41.4,474,-4,4.4,0,0,0,1,0,0,0,0,0,0,14,1,0,1000,56.5,1,0,0,0,17,11,7,55,0,0,0,0,33.8,478,-2,1.2
コスモリョウゲツ,7,38.6,1,0,1200,1,0,0,0,2,4,28,462,+8,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,1800,109.3,1,0,0,0,15,9,5,55,14,14,14,14,34.2,454,-2,0.5,0,0,0,1,0,0,0,0,0,0,10,1,0,2200,135.2,0,1,0,0,13,6,5,56,13,13,12,11,36.2,456,0,0.9,0,0,0,1,0,0,0,0,0,0,10,1,0,1600,94.9,1,0,0,0,14,13,5,57,13,12,0,0,34.7,456,+12,1.7,0,0,0,1,0,0,0,0,0,0,9,1,0,1800,108.7,1,0,0,0,12,9,5,57,8,10,0,0,35.2,444,-2,1.1
クルークヴァール,8,5.1,1,0,1200,1,0,0,0,3,5,7,466,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,13,1,0,1200,70.1,0,1,0,0,18,17,4,57,5,5,0,0,35.8,460,-4,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,69.6,1,0,0,0,16,13,4,56,6,6,0,0,34.4,464,+10,0.1,0,0,0,1,0,0,0,0,0,0,14,1,0,1200,70.2,0,1,0,0,18,13,4,55,7,7,0,0,35.8,454,+8,1.0,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,68.5,1,0,0,0,18,18,4,54,2,3,0,0,34.8,446,-14,0.7,0,0,0,0,0,0,1,0,0,0,3,1,0,1200,68.4,1,0,0,0,18,11,4,54,2,2,0,0,33.4,460,-6,0.2
ラヴィソント,15,73.7,1,0,1200,1,0,0,0,3,6,3,430,-2,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,14,1,0,1400,83.5,0,1,0,0,18,3,5,55,13,15,0,0,35.5,432,-4,1.3,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,69.9,1,0,0,0,16,10,5,55,9,9,0,0,35.3,436,+6,0.6,0,0,0,0,1,0,0,0,0,0,9,1,0,1400,82.1,1,0,0,0,18,16,5,55,11,12,0,0,34.0,430,+10,0.8,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,109.4,1,0,0,0,14,7,5,55,9,8,13,12,39.9,420,+4,2.7,0,0,0,0,0,0,1,0,0,0,16,1,0,1600,97.5,1,0,0,0,16,12,5,55,3,3,4,0,36.7,416,-6,1.8
マイネルパッセ,2,7.5,1,0,1200,1,0,0,0,4,7,5,464,-6,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,68.7,1,0,0,0,18,11,6,57,3,3,0,0,35.3,470,-8,0.4,0,0,0,0,0,0,0,0,0,1,7,1,0,1200,69.8,0,1,0,0,18,5,6,57,3,3,0,0,35.7,478,+2,0.3,0,0,0,0,0,0,1,0,0,0,15,1,0,1200,70.1,1,0,0,0,18,14,6,57,18,17,0,0,33.6,476,+18,1.1,1,0,0,0,0,0,0,0,0,0,8,1,0,1200,71.1,0,1,0,0,16,11,6,57,2,2,0,0,36.2,458,+4,0.6,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.2,1,0,0,0,16,16,6,57,5,7,0,0,35.6,454,+6,0.0
サンライズカナロア,1,4.7,1,0,1200,1,0,0,0,4,8,7,466,-10,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,1,18,1,0,1200,71.6,0,1,0,0,18,4,4,57,1,2,0,0,37.9,476,+10,2.1,0,0,0,0,0,0,1,0,0,0,9,1,0,1200,69.4,1,0,0,0,18,8,4,56,8,9,0,0,34.1,466,+8,0.4,0,0,0,0,0,0,0,0,1,0,10,1,0,1200,69.9,1,0,0,0,16,12,4,55,4,4,0,0,34.6,458,0,0.5,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,67.2,1,0,0,0,18,9,4,54,1,1,0,0,34.4,458,+4,0.1,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,69.3,1,0,0,0,10,3,4,56,7,7,0,0,33.8,454,-6,0.6
ドリームジャンボ,3,23.0,1,0,1200,1,0,0,0,5,9,13,476,-7,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.0,0,1,0,0,9,7,4,54,1,1,1,1,40.3,483,-2,-0.2,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,92.1,0,0,1,0,10,1,4,55,1,1,3,5,42.2,485,-1,2.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.7,1,0,0,0,10,5,4,54,2,2,1,1,38.7,486,0,-0.1,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,91.4,1,0,0,0,10,8,4,54,1,1,1,1,39.9,486,+12,0.2,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,75.5,0,0,1,0,15,11,4,52,2,2,0,0,41.4,474,+4,4.0
ヤエノグラフ,9,130.9,1,0,1200,1,0,0,0,5,10,11,446,+2,0,1,0,4,52.0,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,74.2,1,0,0,0,16,10,4,53,8,9,0,0,39.3,444,+10,1.8,0,0,1,0,0,0,0,0,0,0,15,1,0,1200,69.9,1,0,0,0,16,10,4,54,4,7,0,0,35.7,434,+10,1.2,0,0,0,0,0,0,0,0,0,1,15,1,0,1200,68.7,1,0,0,0,18,4,4,52,14,17,0,0,34.6,424,-14,1.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,99.2,0,0,1,0,9,1,4,54,1,2,0,0,37.5,438,+4,2.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1200,70.8,1,0,0,0,12,1,4,54,1,1,0,0,35.3,434,+2,0.4
